DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-03-24 00:00:00;3;0;2;3;0;0;0;0;0;0;0;0
2020-03-24 00:15:00;4;2;2;3;0;0;0;0;0;0;0;0
2020-03-24 00:30:00;7;1;3;1;0;0;0;0;0;0;0;0
2020-03-24 00:45:00;5;0;4;2;0;0;0;0;0;0;0;0
2020-03-24 01:00:00;3;1;1;1;0;0;0;0;0;0;0;0
2020-03-24 01:15:00;5;0;3;2;0;0;0;0;0;0;0;0
2020-03-24 01:30:00;6;2;2;0;0;0;0;0;0;0;0;0
2020-03-24 01:45:00;2;1;3;2;0;0;0;0;0;0;0;0
2020-03-24 02:00:00;1;0;3;3;0;0;0;0;0;0;0;0
2020-03-24 02:15:00;7;1;5;3;0;0;0;0;0;0;0;0
2020-03-24 02:30:00;4;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 02:45:00;4;1;4;1;0;0;0;0;0;0;0;0
2020-03-24 03:00:00;6;2;2;2;0;0;0;0;0;0;0;0
2020-03-24 03:15:00;7;2;3;1;0;0;0;0;0;0;0;0
2020-03-24 03:30:00;4;0;3;4;0;0;0;0;0;0;0;0
2020-03-24 03:45:00;3;0;6;1;0;0;0;0;0;0;0;0
2020-03-24 04:00:00;3;4;1;3;0;0;0;0;0;0;0;0
2020-03-24 04:15:00;7;2;4;4;0;0;0;0;0;0;0;0
2020-03-24 04:30:00;8;1;9;3;0;0;0;0;0;0;0;0
2020-03-24 04:45:00;15;0;8;7;0;0;0;0;0;0;0;0
2020-03-24 05:00:00;12;2;8;12;0;0;0;0;0;0;0;0
2020-03-24 05:15:00;21;11;15;13;0;0;0;0;0;0;0;0
2020-03-24 05:30:00;48;18;30;32;0;0;0;0;0;0;0;0
2020-03-24 05:45:00;66;21;30;31;0;0;0;0;0;0;0;0
2020-03-24 06:00:00;46;20;45;33;0;0;0;0;0;0;0;0
2020-03-24 06:15:00;66;31;32;44;0;2;0;0;0;0;0;0
2020-03-24 06:30:00;86;30;49;46;0;0;0;0;0;0;0;0
2020-03-24 06:45:00;78;33;53;62;2;1;0;0;1;0;0;0
2020-03-24 07:00:00;81;39;48;46;0;0;0;0;0;2;0;0
2020-03-24 07:15:00;81;36;43;48;0;0;0;0;0;0;0;0
2020-03-24 07:30:00;73;42;56;51;1;13;0;0;4;2;0;0
2020-03-24 07:45:00;77;47;44;64;0;3;0;0;2;0;0;0
2020-03-24 08:00:00;63;36;47;36;14;0;0;0;0;8;0;0
2020-03-24 08:15:00;60;22;41;38;0;3;0;0;3;0;0;0
2020-03-24 08:30:00;61;36;44;63;0;1;0;0;1;0;0;0
