DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-07-21 00:00:00;4;9;0;0;2;6;9;6;0;0;0;0;0;0
2020-07-21 00:15:00;9;3;3;1;0;3;1;2;0;0;0;0;0;0
2020-07-21 00:30:00;14;5;1;2;0;10;8;5;0;0;0;0;0;0
2020-07-21 00:45:00;2;7;3;0;1;7;5;0;0;0;0;0;0;0
2020-07-21 01:00:00;11;9;1;0;2;8;6;1;0;0;0;0;0;0
2020-07-21 01:15:00;2;1;0;0;0;6;4;0;0;0;0;0;0;0
2020-07-21 01:30:00;8;7;0;1;0;5;4;3;0;0;0;0;0;0
2020-07-21 01:45:00;2;2;1;0;0;4;5;2;0;0;0;0;0;0
2020-07-21 02:00:00;3;4;0;1;2;10;6;1;0;0;0;0;0;0
2020-07-21 02:15:00;3;4;0;0;1;7;6;0;0;0;0;0;0;0
2020-07-21 02:30:00;7;4;0;1;1;5;1;0;0;0;0;0;0;0
2020-07-21 02:45:00;6;5;0;0;0;1;1;0;0;0;0;0;0;0
2020-07-21 03:00:00;0;2;1;0;0;4;6;1;0;0;0;0;0;0
2020-07-21 03:15:00;3;3;1;0;0;6;9;2;0;0;0;0;0;0
2020-07-21 03:30:00;2;0;1;1;1;7;5;2;0;0;0;0;0;0
2020-07-21 03:45:00;2;3;0;1;0;3;4;1;0;0;0;0;0;0
2020-07-21 04:00:00;6;3;0;1;3;6;6;0;0;0;0;0;0;0
2020-07-21 04:15:00;5;5;3;0;0;13;12;4;0;0;0;0;0;0
2020-07-21 04:30:00;12;9;1;3;0;13;8;6;0;0;0;0;0;0
2020-07-21 04:45:00;18;13;1;6;6;9;10;3;0;0;0;0;0;0
2020-07-21 05:00:00;48;44;8;8;9;28;25;17;0;0;0;0;0;0
2020-07-21 05:15:00;66;46;10;7;15;29;29;12;0;0;0;0;1;0
2020-07-21 05:30:00;51;60;5;11;18;23;17;8;0;0;0;0;0;0
2020-07-21 05:45:00;47;52;3;18;14;50;43;24;0;0;0;7;0;0
2020-07-21 06:00:00;40;43;12;17;19;44;49;22;0;0;0;0;0;0
2020-07-21 06:15:00;65;103;12;15;23;70;57;25;0;0;0;0;0;0
2020-07-21 06:30:00;72;89;10;19;27;45;35;27;0;0;0;0;0;0
2020-07-21 06:45:00;71;95;17;32;26;52;40;34;0;0;0;0;0;0
2020-07-21 07:00:00;73;90;17;19;40;50;47;30;0;0;0;0;0;0
2020-07-21 07:15:00;93;144;25;36;66;74;69;26;0;0;0;0;0;0
2020-07-21 07:30:00;105;130;37;36;64;71;76;35;0;0;0;0;0;0
2020-07-21 07:45:00;92;115;17;49;74;82;92;46;0;0;0;0;0;0
2020-07-21 08:00:00;95;105;24;22;34;85;67;26;0;0;0;0;0;0
2020-07-21 08:15:00;81;105;24;26;39;77;81;36;0;0;0;0;1;0
2020-07-21 08:30:00;81;95;24;41;44;98;80;34;0;0;0;0;0;0
2020-07-21 08:45:00;81;95;25;48;50;92;88;46;0;0;0;0;2;0
2020-07-21 09:00:00;75;94;21;34;33;86;87;27;0;0;0;7;0;0
2020-07-21 09:15:00;76;84;27;25;37;67;84;27;0;0;0;0;1;0
2020-07-21 09:30:00;66;80;28;27;36;86;84;39;0;0;0;0;0;0
2020-07-21 09:45:00;85;98;24;36;43;112;123;40;0;0;0;0;0;0
2020-07-21 10:00:00;79;77;21;37;42;79;101;30;0;0;1;0;0;0
2020-07-21 10:15:00;90;111;26;34;32;85;76;35;0;0;0;1;7;0
2020-07-21 10:30:00;98;109;19;30;37;97;102;33;0;0;0;0;0;4
2020-07-21 10:45:00;74;81;29;33;38;101;112;43;0;0;0;0;0;0
2020-07-21 11:00:00;80;82;26;23;38;92;112;32;0;0;0;0;1;0
2020-07-21 11:15:00;78;73;23;37;43;98;97;34;0;0;14;33;1;4
2020-07-21 11:30:00;77;81;24;44;35;104;109;38;0;0;1;0;1;0
2020-07-21 11:45:00;70;67;25;33;52;99;109;34;0;0;4;0;0;0
2020-07-21 12:00:00;59;65;22;23;35;74;99;36;0;0;0;1;0;1
2020-07-21 12:15:00;88;82;26;30;46;97;110;37;0;0;3;1;0;0
2020-07-21 12:30:00;75;78;17;21;32;97;113;38;0;0;0;0;1;0
2020-07-21 12:45:00;73;95;20;28;35;90;111;41;0;0;36;0;0;0
2020-07-21 13:00:00;78;95;26;43;63;74;106;37;0;0;0;0;0;1
2020-07-21 13:15:00;79;86;25;34;27;107;98;54;0;0;0;0;4;1
2020-07-21 13:30:00;76;91;15;31;37;91;108;35;0;0;0;0;0;0
2020-07-21 13:45:00;95;103;22;19;30;96;117;37;0;0;0;0;0;0
2020-07-21 14:00:00;67;72;12;27;30;108;114;42;0;0;0;0;0;0
2020-07-21 14:15:00;87;88;21;31;32;103;122;40;0;0;0;0;0;0
2020-07-21 14:30:00;81;99;23;27;38;121;135;49;0;0;0;0;0;2
2020-07-21 14:45:00;40;43;12;18;19;54;73;23;0;0;0;0;0;0
2020-07-21 15:00:00;
2020-07-21 15:15:00;76;66;22;29;42;104;133;30;0;0;0;0;1;1
2020-07-21 15:30:00;79;71;25;28;48;111;137;48;0;0;0;1;1;0
2020-07-21 15:45:00;92;99;26;30;38;107;125;39;0;0;0;0;0;0
2020-07-21 16:00:00;85;87;24;35;37;124;142;34;0;0;0;4;0;0
2020-07-21 16:15:00;80;87;24;34;37;121;159;53;0;0;0;0;0;0
2020-07-21 16:30:00;83;91;27;20;41;125;155;58;0;0;0;0;0;0
2020-07-21 16:45:00;87;92;21;36;51;122;125;39;0;0;0;3;0;0
2020-07-21 17:00:00;99;87;24;29;46;118;137;47;0;0;0;0;0;0
2020-07-21 17:15:00;93;98;30;29;51;130;153;42;0;0;0;3;0;0
2020-07-21 17:30:00;89;88;23;38;38;110;114;42;0;0;0;0;0;0
2020-07-21 17:45:00;90;96;28;35;37;125;135;48;0;0;0;0;0;0
2020-07-21 18:00:00;73;80;26;35;47;108;121;40;0;0;0;0;0;11
2020-07-21 18:15:00;73;81;24;31;40;93;108;37;0;0;0;0;1;0
2020-07-21 18:30:00;78;77;19;26;37;99;127;36;0;0;4;0;0;0
2020-07-21 18:45:00;63;81;19;24;43;94;101;31;0;0;0;0;0;0
2020-07-21 19:00:00;61;70;18;16;38;92;96;30;0;0;2;0;1;0
2020-07-21 19:15:00;54;53;13;19;32;76;85;23;0;0;4;0;1;0
2020-07-21 19:30:00;55;62;11;22;33;57;65;28;0;0;0;0;0;0
2020-07-21 19:45:00;58;56;14;15;28;62;59;20;0;0;0;0;0;0
2020-07-21 20:00:00;57;57;11;19;27;64;61;22;0;0;0;0;6;4
2020-07-21 20:15:00;42;51;13;9;18;59;59;22;0;0;15;1;0;0
2020-07-21 20:30:00;53;56;11;7;21;75;65;12;0;0;0;0;8;5
2020-07-21 20:45:00;50;51;8;8;20;62;52;17;0;0;0;0;0;0
2020-07-21 21:00:00;59;71;10;9;13;52;53;10;0;0;0;7;16;1
2020-07-21 21:15:00;43;53;10;9;18;55;43;6;0;0;0;0;0;0
2020-07-21 21:30:00;32;33;6;10;11;56;42;9;0;0;0;0;0;0
2020-07-21 21:45:00;35;27;5;7;3;57;60;17;0;0;0;0;0;0
2020-07-21 22:00:00;35;27;5;7;7;60;63;13;0;0;0;5;0;0
2020-07-21 22:15:00;33;29;4;10;14;63;54;18;0;0;1;0;0;0
2020-07-21 22:30:00;23;25;4;8;8;35;31;8;0;0;0;0;1;0
2020-07-21 22:45:00;16;18;4;3;4;35;25;8;0;0;0;0;0;0
2020-07-21 23:00:00;15;16;4;5;7;24;25;5;0;0;0;0;0;0
2020-07-21 23:15:00;24;19;5;1;9;29;26;9;0;0;0;0;0;0
2020-07-21 23:30:00;8;9;2;1;1;22;26;6;0;0;0;0;0;0
