2019-12-11 00:00:00;0;4;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-11 00:15:00;0;7;1;8;11;1;1;2;3;0;1;0;0;1;0;0;0;0;0;0
2019-12-11 00:30:00;0;6;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-11 00:45:00;0;5;0;3;5;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-11 01:00:00;0;4;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-11 01:15:00;1;8;0;6;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-11 01:30:00;0;3;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-11 01:45:00;0;5;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-11 02:00:00;0;6;0;3;3;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-11 02:15:00;0;5;0;7;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-11 02:30:00;0;3;0;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-11 02:45:00;1;5;0;6;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-12-11 03:00:00;0;6;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-11 03:15:00;0;6;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-11 03:30:00;1;5;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-11 03:45:00;1;8;0;4;3;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2019-12-11 04:00:00;0;6;1;6;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-11 04:15:00;0;8;1;4;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-12-11 04:30:00;0;18;2;6;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-11 04:45:00;1;16;1;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-11 05:00:00;0;32;4;8;8;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-12-11 05:15:00;1;42;12;18;11;0;0;0;0;2;1;0;2;1;0;0;0;0;0;0
2019-12-11 05:30:00;11;61;14;32;15;1;0;0;2;1;0;2;1;0;0;0;0;0;0;0
2019-12-11 05:45:00;16;86;21;37;28;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-12-11 06:00:00;5;72;13;39;21;2;0;0;0;1;4;0;1;4;0;0;0;0;0;0
2019-12-11 06:15:00;14;98;19;63;30;2;0;0;2;3;0;1;3;0;0;0;0;0;0;0
2019-12-11 06:30:00;35;95;36;54;23;0;3;2;2;4;1;2;4;1;0;1;0;3;0;0
2019-12-11 06:45:00;44;108;54;59;34;1;3;2;1;5;1;1;5;1;0;0;0;10;0;0
2019-12-11 07:00:00;36;107;58;54;28;1;4;1;0;1;1;0;1;1;0;2;0;2;0;0
2019-12-11 07:15:00;48;122;74;48;32;4;9;5;0;7;3;0;7;3;0;0;0;0;0;0
2019-12-11 07:30:00;47;118;55;46;35;7;6;5;0;5;2;0;5;2;0;0;0;0;0;0
2019-12-11 07:45:00;50;137;51;51;28;7;3;6;6;9;7;1;8;7;0;1;0;5;0;0
2019-12-11 08:00:00;37;117;35;46;43;8;3;4;4;11;3;4;11;3;0;1;0;1;0;0
2019-12-11 08:15:00;30;106;41;36;32;4;0;4;1;3;5;1;4;5;0;0;0;0;0;0
2019-12-11 08:30:00;35;104;33;36;29;4;6;5;5;8;7;5;8;7;0;1;0;4;0;0
2019-12-11 08:45:00;29;84;27;39;37;8;9;9;3;9;3;1;9;3;0;3;0;11;0;0
2019-12-11 09:00:00;23;80;31;30;40;5;7;2;4;8;6;1;8;5;0;1;6;5;0;0
2019-12-11 09:15:00;24;98;24;52;39;3;2;6;3;8;3;3;7;3;0;0;0;0;0;0
2019-12-11 09:30:00;26;103;29;43;44;8;8;5;1;11;13;3;10;12;0;1;1;3;0;0
2019-12-11 09:45:00;25;87;25;41;56;4;6;10;4;15;12;1;16;12;0;2;0;4;0;0
2019-12-11 10:00:00;26;84;16;39;45;5;7;6;3;11;6;1;10;6;0;1;0;0;0;0
2019-12-11 10:15:00;21;99;19;46;48;8;2;2;1;16;13;0;16;14;0;0;1;0;0;0
2019-12-11 10:30:00;24;97;28;59;45;7;6;5;5;9;10;3;9;10;0;0;0;0;0;0
2019-12-11 10:45:00;22;100;27;47;44;6;3;9;5;16;15;3;14;14;0;0;6;0;0;1
2019-12-11 11:00:00;20;78;23;49;59;8;6;6;3;17;12;3;15;7;0;0;1;1;0;0
2019-12-11 11:15:00;24;67;10;53;44;9;4;9;5;21;23;1;25;21;0;0;2;0;0;0
2019-12-11 11:30:00;32;101;15;62;55;12;8;7;7;24;16;3;26;13;1;1;0;0;0;0
2019-12-11 11:45:00;23;81;24;56;60;7;5;4;4;18;14;3;17;13;0;1;0;4;0;0
2019-12-11 12:00:00;13;88;20;56;58;8;6;12;9;12;18;3;12;17;1;2;15;0;0;0
2019-12-11 12:15:00;19;87;20;71;50;4;6;3;3;15;13;3;14;14;0;1;0;6;0;0
2019-12-11 12:30:00;19;106;34;61;47;5;5;10;9;10;8;7;10;8;0;0;2;1;0;0
2019-12-11 12:45:00;22;80;31;54;44;1;7;10;5;14;10;2;15;10;0;4;6;21;0;0
2019-12-11 13:00:00;29;67;28;63;42;6;11;9;4;22;7;3;22;7;0;0;3;0;0;0
2019-12-11 13:15:00;16;96;30;74;56;8;10;12;7;18;10;4;17;10;0;9;3;9;0;10
2019-12-11 13:30:00;13;83;22;67;49;1;4;7;4;21;19;2;21;20;0;1;7;2;0;0
2019-12-11 13:45:00;16;77;23;60;44;4;2;6;5;16;8;2;17;7;0;0;56;0;16;0
2019-12-11 14:00:00;20;74;26;67;43;7;6;4;4;17;7;3;16;8;0;1;0;3;0;0
2019-12-11 14:15:00;21;99;33;58;61;8;15;4;5;16;9;1;16;10;0;1;2;13;0;0
2019-12-11 14:30:00;25;75;32;79;57;5;9;10;6;20;12;3;18;11;0;0;10;0;0;0
2019-12-11 14:45:00;31;76;24;81;60;8;12;10;5;16;18;3;19;17;0;2;4;3;0;0
2019-12-11 15:00:00;19;83;31;75;64;7;10;15;10;29;15;8;27;15;0;0;0;6;0;0
2019-12-11 15:15:00;19;97;24;97;65;8;9;15;10;14;18;8;15;16;0;1;3;2;0;1
2019-12-11 15:30:00;31;83;20;84;52;6;4;7;4;21;19;1;21;21;0;0;0;0;0;0
2019-12-11 15:45:00;34;105;35;92;65;4;4;5;3;29;15;2;29;15;0;0;6;0;0;0
2019-12-11 16:00:00;24;80;35;101;67;6;3;7;5;31;27;3;33;27;0;0;0;15;0;0
2019-12-11 16:15:00;26;84;42;90;61;2;4;12;10;22;11;5;21;12;0;3;0;17;0;6
2019-12-11 16:30:00;29;119;40;121;60;1;4;9;9;32;20;5;29;18;0;0;2;1;0;0
2019-12-11 16:45:00;27;93;43;124;50;7;6;10;8;20;19;5;21;20;0;0;8;7;0;7
2019-12-11 17:00:00;26;97;31;125;65;4;7;7;8;29;16;7;28;16;0;3;2;2;0;1
2019-12-11 17:15:00;23;85;22;107;40;10;5;4;10;30;18;9;29;18;0;1;2;0;0;0
2019-12-11 17:30:00;19;93;27;94;37;5;4;7;2;26;14;0;24;14;0;2;0;0;0;0
2019-12-11 17:45:00;13;83;14;67;43;4;6;3;5;21;13;3;21;15;0;0;7;0;16;0
