DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2019-08-07 00:00:00;6;21;16;8;3;5;0
2019-08-07 00:15:00;7;22;11;4;3;5;0
2019-08-07 00:30:00;8;15;10;4;4;0;0
2019-08-07 00:45:00;7;20;16;2;0;0;0
2019-08-07 01:00:00;8;17;13;5;0;1;0
2019-08-07 01:15:00;7;15;18;10;0;2;0
2019-08-07 01:30:00;4;13;11;4;0;3;0
2019-08-07 01:45:00;4;11;13;9;0;2;0
2019-08-07 02:00:00;2;7;6;5;0;1;0
2019-08-07 02:15:00;4;11;7;6;1;3;0
2019-08-07 02:30:00;3;3;5;4;0;1;0
2019-08-07 02:45:00;5;11;8;4;1;0;0
2019-08-07 03:00:00;4;5;6;4;0;1;0
2019-08-07 03:15:00;2;8;9;3;0;0;0
2019-08-07 03:30:00;9;8;9;2;0;0;0
2019-08-07 03:45:00;6;5;10;3;1;0;0
2019-08-07 04:00:00;5;12;12;7;0;0;0
2019-08-07 04:15:00;9;24;17;1;2;0;0
2019-08-07 04:30:00;12;19;16;11;0;4;0
2019-08-07 04:45:00;11;27;49;16;1;4;0
2019-08-07 05:00:00;25;33;110;51;212;7;0
2019-08-07 05:15:00;24;52;183;90;5;18;1
2019-08-07 05:30:00;42;99;191;133;10;10;0
2019-08-07 05:45:00;89;176;186;117;11;22;2
2019-08-07 06:00:00;104;198;171;112;10;16;0
2019-08-07 06:15:00;68;147;213;147;17;34;0
2019-08-07 06:30:00;46;120;198;145;15;51;0
2019-08-07 06:45:00;37;96;216;185;24;47;0
2019-08-07 07:00:00;57;115;227;171;23;36;0
2019-08-07 07:15:00;61;141;246;195;19;50;5
2019-08-07 07:30:00;68;132;212;181;23;46;2
2019-08-07 07:45:00;64;155;246;191;21;48;2
2019-08-07 08:00:00;45;135;258;149;25;44;0
2019-08-07 08:15:00;56;127;182;139;17;45;0
2019-08-07 08:30:00;56;160;216;164;38;44;0
2019-08-07 08:45:00;51;149;172;154;27;25;0
2019-08-07 09:00:00;57;122;163;151;18;30;0
2019-08-07 09:15:00;53;123;161;147;40;19;0
2019-08-07 09:30:00;59;138;145;128;78;16;0
2019-08-07 09:45:00;56;140;134;144;34;20;0
2019-08-07 10:00:00;60;116;110;118;13;22;0
2019-08-07 10:15:00;54;128;136;122;24;22;2
2019-08-07 10:30:00;56;140;131;137;27;24;0
2019-08-07 10:45:00;65;135;128;128;28;19;0
2019-08-07 11:00:00;66;140;135;132;17;15;0
2019-08-07 11:15:00;64;138;126;116;19;15;1
2019-08-07 11:30:00;72;144;130;143;32;25;0
2019-08-07 11:45:00;66;126;130;134;77;32;0
2019-08-07 12:00:00;76;157;125;117;20;36;0
2019-08-07 12:15:00;73;141;127;123;22;21;0
2019-08-07 12:30:00;66;144;147;113;15;23;0
2019-08-07 12:45:00;79;146;137;127;98;19;0
2019-08-07 13:00:00;79;151;173;160;79;36;0
2019-08-07 13:15:00;82;190;214;176;20;22;0
2019-08-07 13:30:00;71;146;196;171;16;29;1
2019-08-07 13:45:00;86;181;183;154;20;32;0
2019-08-07 14:00:00;109;201;152;143;19;27;0
2019-08-07 14:15:00;110;229;125;124;13;20;0
2019-08-07 14:30:00;130;209;107;143;25;18;0
2019-08-07 14:45:00;100;201;117;140;23;23;0
2019-08-07 15:00:00;105;208;106;115;26;22;0
2019-08-07 15:15:00;96;207;117;125;21;28;0
2019-08-07 15:30:00;115;212;129;146;20;21;0
2019-08-07 15:45:00;106;217;134;154;12;25;0
2019-08-07 16:00:00;106;213;133;133;19;31;0
2019-08-07 16:15:00;119;215;114;151;18;42;3
2019-08-07 16:30:00;124;215;146;154;29;12;0
2019-08-07 16:45:00;119;221;118;137;20;22;1
2019-08-07 17:00:00;117;216;126;177;32;28;0
2019-08-07 17:15:00;107;198;132;162;27;36;0
2019-08-07 17:30:00;94;214;119;135;16;27;0
2019-08-07 17:45:00;109;212;132;149;29;27;0
2019-08-07 18:00:00;78;208;124;152;24;23;0
2019-08-07 18:15:00;82;197;120;151;21;28;0
2019-08-07 18:30:00;88;165;104;121;25;21;0
2019-08-07 18:45:00;80;176;102;106;28;24;6
2019-08-07 19:00:00;67;177;95;103;16;26;0
2019-08-07 19:15:00;68;158;82;83;14;18;0
2019-08-07 19:30:00;65;136;88;95;6;12;0
2019-08-07 19:45:00;41;117;92;82;8;16;0
2019-08-07 20:00:00;67;145;66;69;13;14;0
2019-08-07 20:15:00;57;141;70;52;11;12;0
2019-08-07 20:30:00;43;96;56;50;4;7;2
2019-08-07 20:45:00;35;91;91;45;6;14;0
2019-08-07 21:00:00;33;82;148;52;4;9;0
2019-08-07 21:15:00;41;111;170;80;7;5;0
2019-08-07 21:30:00;27;86;113;66;4;10;0
2019-08-07 21:45:00;73;177;76;61;10;10;0
2019-08-07 22:00:00;122;223;42;45;4;5;0
2019-08-07 22:15:00;91;174;41;29;4;3;0
2019-08-07 22:30:00;25;87;41;27;4;1;0
2019-08-07 22:45:00;20;73;26;26;0;6;0
2019-08-07 23:00:00;16;55;17;14;2;4;0
2019-08-07 23:15:00;11;44;26;15;2;7;0
2019-08-07 23:30:00;12;24;14;12;0;1;0
2019-08-07 23:45:00;7;16;29;11;2;4;0
