DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-10-30 00:00:00;2;3;1;1;2;1;3;4;0;0
2020-10-30 00:15:00;3;6;3;3;1;0;0;2;0;0
2020-10-30 00:30:00;2;2;2;4;1;1;1;1;0;0
2020-10-30 00:45:00;3;5;2;2;0;0;0;0;0;0
2020-10-30 01:00:00;5;5;0;1;0;0;2;3;0;0
2020-10-30 01:15:00;6;6;0;1;0;0;0;1;0;0
2020-10-30 01:30:00;3;0;2;2;0;1;0;1;0;0
2020-10-30 01:45:00;1;1;1;1;2;3;2;0;0;0
2020-10-30 02:00:00;0;0;1;1;1;0;0;1;0;0
2020-10-30 02:15:00;4;2;0;1;0;0;1;3;0;0
2020-10-30 02:30:00;0;3;2;3;0;0;1;1;0;0
2020-10-30 02:45:00;2;3;1;1;0;0;1;1;0;0
2020-10-30 03:00:00;2;1;1;1;1;0;0;0;0;0
2020-10-30 03:15:00;2;1;2;3;1;0;1;2;0;0
2020-10-30 03:30:00;2;2;2;1;0;0;0;1;0;0
2020-10-30 03:45:00;7;5;0;2;1;0;0;0;0;0
2020-10-30 04:00:00;1;2;1;1;0;0;0;0;0;0
2020-10-30 04:15:00;8;8;5;4;3;0;0;0;0;0
2020-10-30 04:30:00;14;7;7;6;0;0;3;1;0;0
2020-10-30 04:45:00;18;6;13;11;0;0;1;0;0;0
2020-10-30 05:00:00;52;9;47;25;0;1;2;8;0;0
2020-10-30 05:15:00;100;13;110;77;1;3;4;4;0;0
2020-10-30 05:30:00;152;29;123;62;2;10;19;22;0;0
2020-10-30 05:45:00;87;34;58;40;31;4;83;56;0;0
2020-10-30 06:00:00;56;30;55;42;72;0;117;116;0;0
2020-10-30 06:15:00;37;28;65;41;13;1;30;37;0;0
2020-10-30 06:30:00;53;33;54;32;5;2;14;14;0;0
2020-10-30 06:45:00;72;32;88;49;5;2;11;7;2;1
2020-10-30 07:00:00;52;35;55;36;8;5;7;6;0;0
2020-10-30 07:15:00;42;44;56;36;2;1;7;7;2;0
2020-10-30 07:30:00;60;56;79;55;3;8;14;13;1;2
2020-10-30 07:45:00;53;68;95;54;2;5;14;7;0;0
2020-10-30 08:00:00;63;77;84;49;3;5;11;13;1;0
2020-10-30 08:15:00;39;50;79;36;7;2;10;7;4;1
2020-10-30 08:30:00;37;52;69;39;1;3;11;10;2;1
2020-10-30 08:45:00;47;55;59;28;6;6;13;11;1;1
2020-10-30 09:00:00;32;59;60;34;3;5;15;13;1;0
2020-10-30 09:15:00;42;44;56;34;8;6;13;8;1;5
2020-10-30 09:30:00;25;41;61;25;6;4;13;11;0;0
2020-10-30 09:45:00;37;52;51;26;10;3;11;14;5;0
2020-10-30 10:00:00;39;49;61;32;8;8;19;15;0;0
2020-10-30 10:15:00;26;52;84;42;9;5;13;6;1;0
2020-10-30 10:30:00;31;66;63;22;4;3;11;13;2;0
2020-10-30 10:45:00;29;53;82;38;5;1;8;8;0;0
2020-10-30 11:00:00;35;72;74;31;4;3;14;16;0;0
2020-10-30 11:15:00;37;66;85;41;10;4;17;13;3;0
2020-10-30 11:30:00;40;60;68;39;10;5;23;11;2;2
2020-10-30 11:45:00;41;75;91;42;7;4;13;11;0;4
2020-10-30 12:00:00;45;66;120;58;15;1;32;20;5;11
2020-10-30 12:15:00;36;67;125;63;7;4;27;12;1;1
2020-10-30 12:30:00;45;70;102;47;9;7;31;23;0;0
2020-10-30 12:45:00;42;70;84;49;5;7;33;11;0;1
2020-10-30 13:00:00;71;72;96;62;9;7;26;13;1;0
2020-10-30 13:15:00;81;89;113;63;10;4;27;41;2;2
