DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-09-26 00:00:00;19;11;1;2;22;20;3;4;6;1;1;1;1;22;32;0;0;0;0;0;0;0;0
2020-09-26 00:15:00;26;21;1;0;35;21;5;3;2;2;1;2;3;36;42;0;0;0;0;0;0;0;0
2020-09-26 00:30:00;19;16;0;1;24;8;2;5;5;0;0;1;1;24;27;0;0;0;0;0;0;0;0
2020-09-26 00:45:00;18;12;0;4;22;16;4;1;1;0;0;1;1;24;30;0;0;0;0;0;0;0;0
2020-09-26 01:00:00;15;13;1;1;17;9;1;4;6;0;1;0;0;19;18;0;0;0;0;0;0;0;0
2020-09-26 01:15:00;13;9;1;3;23;8;4;3;3;0;0;0;0;17;28;0;0;0;0;0;0;0;0
2020-09-26 01:30:00;13;10;1;2;22;7;2;7;5;0;1;0;0;16;26;0;0;0;0;0;0;0;0
2020-09-26 01:45:00;7;10;1;1;17;13;0;0;1;0;0;0;0;8;22;0;0;0;0;0;0;0;0
2020-09-26 02:00:00;12;12;1;1;12;11;1;1;5;0;0;1;1;16;16;0;0;0;0;0;0;0;0
2020-09-26 02:15:00;14;5;3;3;8;8;2;3;4;1;2;1;1;17;11;0;0;0;0;0;0;0;0
2020-09-26 02:30:00;8;10;1;1;5;2;3;1;0;0;0;0;0;9;6;0;0;0;0;0;0;0;0
2020-09-26 02:45:00;12;7;2;2;6;11;0;1;1;0;0;1;1;15;11;0;0;0;0;0;0;0;0
2020-09-26 03:00:00;11;9;2;2;13;10;0;0;2;1;0;1;1;14;17;0;0;0;0;0;0;0;0
2020-09-26 03:15:00;4;2;0;0;5;2;0;2;3;0;0;0;0;5;6;0;0;0;0;0;0;0;0
2020-09-26 03:30:00;2;5;0;0;10;4;0;0;0;0;0;0;0;6;12;0;0;0;0;0;0;0;0
2020-09-26 03:45:00;7;10;0;0;7;5;1;1;2;1;0;1;1;8;9;0;0;0;0;0;0;0;0
2020-09-26 04:00:00;2;5;0;2;6;7;0;0;0;0;0;0;0;5;8;0;0;0;0;0;0;0;0
2020-09-26 04:15:00;4;10;0;1;9;7;3;0;1;0;0;1;1;7;11;0;0;0;0;0;0;0;0
2020-09-26 04:30:00;6;4;0;2;5;3;0;4;2;0;0;0;0;7;8;0;0;0;0;0;0;0;0
2020-09-26 04:45:00;11;11;4;3;9;10;3;1;3;1;0;0;0;14;11;0;0;0;0;0;0;0;0
2020-09-26 05:00:00;16;11;2;5;12;10;1;1;2;0;0;0;0;19;18;0;0;0;0;0;0;0;0
2020-09-26 05:15:00;21;15;1;4;16;9;3;1;2;2;1;3;3;24;23;0;0;0;0;0;0;0;0
2020-09-26 05:30:00;21;28;4;5;15;8;5;5;6;0;0;0;0;30;20;0;0;0;0;0;0;0;0
2020-09-26 05:45:00;29;22;2;3;48;36;4;5;4;1;1;0;0;35;62;0;0;0;0;0;0;0;0
2020-09-26 06:00:00;16;8;3;1;36;39;6;3;6;1;2;2;3;17;51;0;0;0;0;0;0;0;0
2020-09-26 06:15:00;34;21;2;4;57;28;6;7;7;9;9;1;1;41;68;0;0;0;0;0;0;0;0
2020-09-26 06:30:00;23;24;1;4;21;17;1;9;1;3;4;2;2;30;30;0;0;0;0;0;0;0;0
2020-09-26 06:45:00;34;11;5;5;33;28;6;6;7;3;6;4;3;34;45;0;0;0;0;0;0;0;0
2020-09-26 07:00:00;30;27;4;7;25;27;4;7;6;3;2;4;3;39;43;0;1;0;0;0;0;0;0
2020-09-26 07:15:00;35;21;2;12;29;25;0;4;9;3;3;2;1;51;41;0;0;0;0;0;0;0;0
2020-09-26 07:30:00;63;49;7;11;32;37;7;5;14;10;9;5;8;79;54;0;0;0;0;0;0;0;0
2020-09-26 07:45:00;51;42;7;15;37;31;5;12;11;8;9;2;2;69;46;0;0;0;0;0;0;0;0
2020-09-26 08:00:00;50;42;5;17;42;30;5;15;15;3;3;8;7;70;56;0;0;0;0;0;0;0;0
2020-09-26 08:15:00;52;38;8;20;42;29;2;17;15;4;4;13;11;73;56;0;0;0;0;0;0;0;0
2020-09-26 08:30:00;62;51;6;24;60;59;4;17;19;7;7;7;7;85;91;0;0;0;0;0;0;0;0
2020-09-26 08:45:00;92;66;8;24;64;51;5;18;18;8;6;2;1;119;85;0;0;0;0;0;0;0;0
