DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2019-12-12 00:00:00;13;9;1;2;1;16;13;0;3;4;0
2019-12-12 00:15:00;15;9;4;1;1;16;10;2;6;8;0
2019-12-12 00:30:00;8;6;0;6;3;8;9;5;3;5;2
2019-12-12 00:45:00;6;2;0;5;0;15;7;1;1;3;0
2019-12-12 01:00:00;7;6;0;5;2;9;5;1;1;3;1
2019-12-12 01:15:00;9;5;1;0;0;11;7;2;0;1;1
2019-12-12 01:30:00;6;5;1;1;2;9;7;2;0;1;1
2019-12-12 01:45:00;6;4;0;2;1;9;2;1;1;4;3
2019-12-12 02:00:00;9;5;1;0;0;6;7;3;0;2;0
2019-12-12 02:15:00;8;5;1;1;0;2;6;1;2;2;1
2019-12-12 02:30:00;5;6;1;1;1;9;5;1;0;1;0
2019-12-12 02:45:00;2;2;0;0;1;11;1;0;1;1;0
2019-12-12 03:00:00;11;5;1;0;0;8;5;1;0;4;3
2019-12-12 03:15:00;6;7;2;3;1;9;6;1;0;1;1
2019-12-12 03:30:00;6;5;1;4;3;4;2;1;0;1;1
2019-12-12 03:45:00;5;7;1;0;1;11;6;0;1;2;0
2019-12-12 04:00:00;11;5;0;3;4;6;8;1;0;1;1
2019-12-12 04:15:00;7;5;0;3;5;13;7;0;1;2;1
2019-12-12 04:30:00;20;15;1;2;2;16;10;1;2;3;0
2019-12-12 04:45:00;21;16;2;10;5;29;24;4;0;8;5
2019-12-12 05:00:00;28;16;4;10;6;92;76;3;2;5;3
2019-12-12 05:15:00;37;38;14;19;6;111;123;4;4;13;4
2019-12-12 05:30:00;45;55;18;35;15;101;116;6;10;26;15
2019-12-12 05:45:00;91;107;18;32;16;108;128;5;9;23;10
2019-12-12 06:00:00;95;106;19;40;21;122;146;8;10;27;10
2019-12-12 06:15:00;70;75;16;39;24;133;140;7;22;35;13
2019-12-12 06:30:00;73;66;22;60;24;132;148;9;22;45;14
2019-12-12 06:45:00;70;95;21;57;18;114;140;16;20;45;10
2019-12-12 07:00:00;64;83;16;66;13;120;157;28;15;33;11
2019-12-12 07:15:00;74;83;22;94;24;125;137;28;33;52;18
2019-12-12 07:30:00;69;82;18;102;21;125;129;46;21;41;13
2019-12-12 07:45:00;74;101;27;86;33;102;126;39;40;58;13
2019-12-12 08:00:00;73;87;17;74;29;115;128;34;33;45;11
2019-12-12 08:15:00;76;77;20;88;24;107;130;30;38;44;14
2019-12-12 08:30:00;80;88;12;77;18;101;122;17;32;52;30
2019-12-12 08:45:00;74;69;21;65;31;107;144;27;28;39;18
2019-12-12 09:00:00;72;71;13;53;16;85;102;25;30;36;12
2019-12-12 09:15:00;75;85;26;51;30;87;96;18;26;48;17
2019-12-12 09:30:00;76;94;30;60;18;83;101;29;27;53;16
2019-12-12 09:45:00;78;88;30;71;34;87;108;18;23;56;27
2019-12-12 10:00:00;84;102;20;89;21;73;104;25;28;48;15
2019-12-12 10:15:00;77;87;35;63;18;84;78;24;33;38;17
2019-12-12 10:30:00;73;96;23;64;20;71;77;20;30;47;24
2019-12-12 10:45:00;69;87;17;53;24;70;72;18;23;53;27
2019-12-12 11:00:00;89;102;18;69;18;90;84;23;29;55;24
2019-12-12 11:15:00;78;105;25;61;17;77;81;23;29;57;24
2019-12-12 11:30:00;92;104;37;62;21;77;89;34;35;71;22
2019-12-12 11:45:00;96;115;33;57;13;74;78;25;30;70;32
