DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2019-12-12 00:00:00;15;14;2;2;13;9;1;2;5;2;3;0;0;20;16;0;0;0;0;0;0;0;0
2019-12-12 00:15:00;12;14;0;2;25;20;2;2;2;1;1;5;4;14;34;0;0;0;0;0;0;0;0
2019-12-12 00:30:00;17;16;1;1;9;7;1;2;2;2;1;0;0;19;10;0;0;0;0;0;0;0;0
2019-12-12 00:45:00;14;12;0;2;14;14;0;2;1;0;0;2;2;14;20;0;0;0;0;0;0;0;0
2019-12-12 01:00:00;9;6;0;1;10;8;1;1;0;0;0;1;2;11;12;0;0;0;0;0;0;0;0
2019-12-12 01:15:00;5;10;1;0;7;4;2;5;5;0;0;0;0;8;10;0;0;0;0;0;0;0;0
2019-12-12 01:30:00;6;6;0;1;5;3;1;2;2;2;1;0;0;7;5;0;0;0;0;0;0;0;0
2019-12-12 01:45:00;4;8;0;1;5;5;1;0;1;0;0;0;0;5;9;0;0;0;0;0;0;0;0
2019-12-12 02:00:00;2;3;0;2;9;4;0;1;3;0;0;0;0;3;11;0;0;0;0;0;0;0;0
2019-12-12 02:15:00;2;3;0;0;8;6;1;0;0;0;0;1;0;3;9;0;0;0;0;0;0;0;0
2019-12-12 02:30:00;1;2;0;0;5;5;0;0;1;0;0;1;1;2;5;0;0;0;0;0;0;0;0
2019-12-12 02:45:00;4;4;0;0;3;4;2;1;1;0;0;0;0;5;3;0;0;0;0;0;0;0;0
2019-12-12 03:00:00;6;6;0;0;5;3;0;1;0;0;0;0;0;8;5;0;0;0;0;0;0;0;0
2019-12-12 03:15:00;1;5;1;0;9;4;0;1;1;0;0;2;2;4;11;0;0;0;0;0;0;0;0
2019-12-12 03:30:00;3;7;2;0;7;4;0;0;1;0;0;0;0;6;8;0;0;0;0;0;0;0;0
2019-12-12 03:45:00;3;3;0;0;7;2;2;1;1;1;1;0;0;5;8;0;0;0;0;0;0;0;0
2019-12-12 04:00:00;4;4;0;0;5;4;0;1;0;0;0;0;0;5;8;0;0;0;0;0;0;0;0
2019-12-12 04:15:00;7;6;0;2;13;8;1;1;2;0;0;0;0;10;17;0;0;0;0;0;0;0;0
2019-12-12 04:30:00;14;14;0;1;10;10;2;2;2;0;0;0;0;20;15;0;0;0;0;0;0;0;0
2019-12-12 04:45:00;32;31;2;7;15;6;4;3;4;0;0;0;0;41;17;0;0;0;0;0;0;0;0
2019-12-12 05:00:00;55;62;2;6;25;11;4;9;6;5;7;0;0;82;32;0;0;0;0;0;0;0;0
2019-12-12 05:15:00;69;91;5;8;32;13;2;11;11;3;3;2;2;105;38;0;0;0;0;0;0;0;0
2019-12-12 05:30:00;78;85;1;10;34;28;7;18;11;5;6;2;2;109;45;0;1;0;0;0;0;0;0
2019-12-12 05:45:00;73;86;0;9;59;43;7;20;9;6;7;1;2;98;78;0;12;0;0;0;0;0;0
2019-12-12 06:00:00;76;94;4;10;63;72;15;10;13;5;5;10;11;93;88;0;0;0;0;0;0;0;0
2019-12-12 06:15:00;103;123;3;13;56;43;4;24;15;14;12;6;7;124;72;0;0;0;0;0;0;0;0
2019-12-12 06:30:00;131;149;5;31;64;79;12;29;14;14;10;12;15;168;96;0;0;0;0;0;0;5;0
2019-12-12 06:45:00;131;147;7;33;72;79;11;33;21;48;20;10;15;153;110;0;0;0;0;0;0;0;0
2019-12-12 07:00:00;157;179;4;33;62;68;10;47;29;14;14;10;7;167;91;0;0;0;0;2;0;0;0
2019-12-12 07:15:00;141;186;10;49;80;69;14;61;28;26;17;11;12;133;105;0;1;0;0;0;0;0;0
2019-12-12 07:30:00;162;199;12;56;97;108;18;64;49;25;62;21;20;139;120;2;4;0;0;2;2;0;2
