DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-11-30 00:00:00;3;3;4;0;0;2;6;2
2020-11-30 00:15:00;2;0;1;2;2;8;3;2
2020-11-30 00:30:00;2;3;2;2;2;4;6;0
2020-11-30 00:45:00;2;4;2;2;22;7;3;5
2020-11-30 01:00:00;2;3;3;1;7;2;3;2
2020-11-30 01:15:00;5;1;2;6;8;9;4;0
2020-11-30 01:30:00;4;6;6;2;2;6;3;0
2020-11-30 01:45:00;4;4;5;4;3;6;1;0
2020-11-30 02:00:00;5;5;3;0;0;3;0;1
2020-11-30 02:15:00;7;4;1;2;1;6;1;0
2020-11-30 02:30:00;5;3;1;6;3;6;4;1
2020-11-30 02:45:00;3;3;2;1;1;2;5;0
2020-11-30 03:00:00;4;3;2;0;0;2;6;1
2020-11-30 03:15:00;3;4;1;2;1;5;5;2
2020-11-30 03:30:00;8;4;2;4;4;3;2;1
2020-11-30 03:45:00;9;6;1;2;0;4;6;1
2020-11-30 04:00:00;7;3;2;3;2;8;7;2
2020-11-30 04:15:00;10;4;6;6;7;11;5;0
2020-11-30 04:30:00;14;4;6;9;4;13;8;2
2020-11-30 04:45:00;20;18;13;7;8;12;18;9
2020-11-30 05:00:00;23;11;16;12;10;18;33;10
2020-11-30 05:15:00;35;36;24;18;20;38;43;32
2020-11-30 05:30:00;40;38;30;18;18;53;28;14
2020-11-30 05:45:00;49;37;41;26;33;76;42;27
2020-11-30 06:00:00;39;44;39;35;42;92;62;39
2020-11-30 06:15:00;45;49;43;30;42;104;72;50
2020-11-30 06:30:00;58;73;39;84;72;168;97;71
2020-11-30 06:45:00;66;76;55;77;115;205;64;67
2020-11-30 07:00:00;56;72;42;122;72;166;81;100
2020-11-30 07:15:00;66;72;42;61;91;193;106;141
2020-11-30 07:30:00;72;76;40;96;111;220;90;110
2020-11-30 07:45:00;80;92;49;87;108;189;86;91
2020-11-30 08:00:00;72;80;37;64;84;162;78;76
2020-11-30 08:15:00;77;81;49;73;70;137;70;82
2020-11-30 08:30:00;83;84;34;58;71;145;88;82
2020-11-30 08:45:00;69;86;31;79;85;160;64;63
2020-11-30 09:00:00;79;76;26;47;63;118;76;72
2020-11-30 09:15:00;77;76;42;79;65;128;79;84
2020-11-30 09:30:00;79;79;30;97;67;118;76;81
2020-11-30 09:45:00;84;85;33;97;81;148;83;82
2020-11-30 10:00:00;85;82;29;52;61;118;73;80
2020-11-30 10:15:00;96;84;34;86;64;127;76;81
2020-11-30 10:30:00;90;88;24;56;68;131;87;84
2020-11-30 10:45:00;96;108;28;54;67;126;77;89
2020-11-30 11:00:00;77;117;34;89;66;137;89;108
2020-11-30 11:15:00;98;108;28;46;58;118;80;84
2020-11-30 11:30:00;92;99;35;61;55;122;76;89
2020-11-30 11:45:00;92;96;32;57;61;114;81;90
2020-11-30 12:00:00;103;113;30;40;51;92;87;111
2020-11-30 12:15:00;87;91;35;60;66;119;78;89
2020-11-30 12:30:00;93;101;30;52;48;110;87;110
2020-11-30 12:45:00;85;94;34;112;64;109;86;107
2020-11-30 13:00:00;104;98;45;37;61;113;97;114
2020-11-30 13:15:00;84;99;53;64;69;137;79;95
2020-11-30 13:30:00;107;106;49;55;48;107;83;92
2020-11-30 13:45:00;87;88;34;55;75;132;105;106
2020-11-30 14:00:00;86;107;52;48;53;126;84;115
2020-11-30 14:15:00;86;111;44;60;73;148;79;101
2020-11-30 14:30:00;95;104;33;63;71;142;81;106
2020-11-30 14:45:00;97;112;34;52;77;143;74;89
2020-11-30 15:00:00;109;126;38;100;80;150;90;101
2020-11-30 15:15:00;111;122;50;57;79;156;98;105
2020-11-30 15:30:00;108;115;51;55;73;136;93;123
2020-11-30 15:45:00;120;137;46;92;100;158;92;107
2020-11-30 16:00:00;114;130;53;49;72;139;104;149
2020-11-30 16:15:00;113;116;76;78;84;162;101;132
2020-11-30 16:30:00;121;157;71;56;73;148;98;125
2020-11-30 16:45:00;125;141;53;95;82;169;102;142
2020-11-30 17:00:00;104;127;57;46;70;144;99;131
2020-11-30 17:15:00;111;119;59;75;60;130;101;123
2020-11-30 17:30:00;87;102;53;85;54;124;92;123
2020-11-30 17:45:00;92;97;45;55;63;129;94;86
2020-11-30 18:00:00;68;99;45;97;43;93;87;112
2020-11-30 18:15:00;64;68;48;36;44;97;69;88
2020-11-30 18:30:00;62;78;27;66;33;77;75;72
