DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2019-10-02 00:00:00;5;2;9;1;6;4;4;0;2;5;0;0;0;0
2019-10-02 00:15:00;2;2;13;2;8;7;3;4;5;3;0;0;0;0
2019-10-02 00:30:00;2;5;21;5;5;5;3;0;4;5;0;0;0;0
2019-10-02 00:45:00;7;3;8;0;2;3;4;0;2;4;0;0;0;0
2019-10-02 01:00:00;3;2;16;4;3;3;0;1;1;2;0;0;0;0
2019-10-02 01:15:00;5;2;3;0;8;5;2;0;0;2;0;0;0;0
2019-10-02 01:30:00;0;0;6;1;1;10;4;0;4;1;0;0;0;0
2019-10-02 01:45:00;2;1;3;1;8;2;2;0;1;0;0;0;0;0
2019-10-02 02:00:00;3;1;4;1;4;1;0;0;1;2;0;0;0;0
2019-10-02 02:15:00;0;1;1;1;5;0;0;0;4;2;0;0;0;0
2019-10-02 02:30:00;1;1;3;1;0;1;2;0;0;0;0;0;0;0
2019-10-02 02:45:00;1;2;5;2;3;3;1;0;0;3;0;0;0;0
2019-10-02 03:00:00;1;2;5;0;0;4;1;0;0;3;0;0;0;0
2019-10-02 03:15:00;2;0;3;1;2;3;0;0;1;0;0;0;0;0
2019-10-02 03:30:00;4;3;1;1;4;3;0;0;3;2;0;0;0;0
2019-10-02 03:45:00;3;1;9;0;3;0;0;0;1;2;0;0;0;0
2019-10-02 04:00:00;1;5;5;0;4;2;0;0;1;1;0;0;0;0
2019-10-02 04:15:00;3;6;7;0;11;6;2;0;1;2;0;0;0;0
2019-10-02 04:30:00;3;8;11;3;10;10;2;0;3;6;0;0;0;0
2019-10-02 04:45:00;14;23;7;3;5;9;3;0;7;8;0;0;0;0
2019-10-02 05:00:00;46;51;29;3;12;12;8;3;8;16;0;0;0;0
2019-10-02 05:15:00;106;92;43;23;9;12;16;3;11;15;0;0;0;0
2019-10-02 05:30:00;83;66;45;24;18;21;17;5;15;17;0;0;0;0
2019-10-02 05:45:00;84;61;53;41;25;24;14;6;42;55;0;0;0;0
2019-10-02 06:00:00;76;57;44;39;28;27;27;6;58;69;0;0;0;0
2019-10-02 06:15:00;86;56;48;43;35;34;23;7;38;48;0;0;0;0
2019-10-02 06:30:00;148;75;97;68;52;44;28;17;35;52;0;0;0;0
2019-10-02 06:45:00;130;76;80;61;39;37;27;16;23;26;0;0;0;0
2019-10-02 07:00:00;157;88;98;75;53;71;48;30;35;26;0;0;0;0
2019-10-02 07:15:00;122;68;81;72;66;62;53;25;50;51;0;0;0;0
2019-10-02 07:30:00;149;93;77;64;74;75;63;42;65;57;0;0;0;0
2019-10-02 07:45:00;145;99;87;76;85;49;62;46;65;55;0;0;0;0
2019-10-02 08:00:00;151;101;76;68;64;70;53;23;41;50;0;0;0;0
2019-10-02 08:15:00;154;80;94;88;59;71;44;20;54;60;0;0;0;0
2019-10-02 08:30:00;105;57;84;67;70;71;37;21;45;49;0;0;0;0
2019-10-02 08:45:00;81;42;68;47;56;57;42;24;43;41;0;0;0;0
2019-10-02 09:00:00;62;38;102;64;48;59;42;25;46;40;0;0;0;0
2019-10-02 09:15:00;66;40;82;65;61;59;36;15;35;45;0;0;0;0
2019-10-02 09:30:00;60;36;78;51;62;59;42;16;45;55;0;0;0;0
2019-10-02 09:45:00;80;47;101;67;79;64;41;21;42;58;0;0;0;0
2019-10-02 10:00:00;56;39;86;64;74;63;37;17;43;35;0;0;0;0
2019-10-02 10:15:00;60;45;100;50;77;58;34;21;45;56;0;0;0;0
2019-10-02 10:30:00;69;47;100;50;79;57;47;17;39;43;0;0;0;0
2019-10-02 10:45:00;57;46;113;57;75;48;43;23;41;61;0;0;0;0
2019-10-02 11:00:00;53;44;102;45;80;60;41;16;40;63;0;0;0;0
2019-10-02 11:15:00;63;45;87;44;78;68;40;24;44;57;0;0;0;0
2019-10-02 11:30:00;75;50;111;68;80;73;36;16;48;54;0;0;0;0
2019-10-02 11:45:00;72;43;86;55;73;54;34;16;51;55;0;0;0;0
2019-10-02 12:00:00;71;51;88;55;64;66;32;19;49;58;0;0;0;0
2019-10-02 12:15:00;62;46;89;63;60;61;34;21;52;46;0;0;0;0
2019-10-02 12:30:00;64;46;84;59;83;70;42;15;54;56;0;0;0;0
2019-10-02 12:45:00;66;51;94;56;81;65;44;18;50;64;0;0;0;0
2019-10-02 13:00:00;84;57;93;70;83;72;46;23;68;61;0;0;0;0
2019-10-02 13:15:00;93;66;86;59;78;75;40;30;53;54;0;0;0;0
2019-10-02 13:30:00;105;85;94;70;77;73;34;23;52;49;0;0;0;0
2019-10-02 13:45:00;93;69;84;61;72;72;43;15;51;53;0;0;0;0
2019-10-02 14:00:00;79;51;83;60;69;46;45;23;59;68;0;0;0;0
2019-10-02 14:15:00;66;52;93;69;69;70;50;27;78;95;0;0;0;0
2019-10-02 14:30:00;77;38;88;58;72;67;56;35;85;86;0;0;0;0
2019-10-02 14:45:00;60;49;82;55;61;71;60;22;82;95;0;0;0;0
2019-10-02 15:00:00;73;47;91;60;72;74;46;27;75;74;0;0;0;0
2019-10-02 15:15:00;94;45;100;75;74;73;57;28;73;74;0;0;0;0
2019-10-02 15:30:00;81;54;89;59;68;59;65;32;80;74;0;0;0;0
2019-10-02 15:45:00;79;46;102;78;76;66;60;30;78;88;0;0;0;0
2019-10-02 16:00:00;81;37;94;62;65;65;48;25;91;84;0;0;0;0
2019-10-02 16:15:00;93;44;91;69;65;74;51;24;84;76;0;0;0;0
2019-10-02 16:30:00;82;43;98;73;60;73;48;26;87;83;0;0;0;0
2019-10-02 16:45:00;80;51;98;66;59;51;65;37;75;84;0;0;0;0
2019-10-02 17:00:00;86;58;94;74;75;72;59;33;73;71;0;0;0;0
2019-10-02 17:15:00;73;48;102;79;72;56;52;26;86;87;0;0;0;0
2019-10-02 17:30:00;64;54;107;72;68;62;50;23;83;80;0;0;0;0
2019-10-02 17:45:00;77;40;86;64;79;62;48;21;75;82;0;0;0;0
2019-10-02 18:00:00;80;50;102;63;86;74;51;25;60;75;0;0;0;0
2019-10-02 18:15:00;83;49;84;77;76;55;42;18;62;67;0;0;0;0
2019-10-02 18:30:00;56;46;90;51;80;77;43;17;59;60;0;0;0;0
2019-10-02 18:45:00;75;46;99;62;72;89;51;23;51;64;0;0;0;0
2019-10-02 19:00:00;62;37;88;59;66;64;40;17;42;61;0;0;0;0
2019-10-02 19:15:00;53;33;80;54;68;70;33;15;48;47;0;0;0;0
2019-10-02 19:30:00;60;37;80;48;74;69;49;23;40;47;0;0;0;0
2019-10-02 19:45:00;56;37;69;39;78;66;43;16;35;38;0;0;0;0
2019-10-02 20:00:00;59;42;56;33;84;81;44;16;30;39;0;0;0;0
2019-10-02 20:15:00;48;39;58;24;81;66;45;19;36;43;0;0;0;0
2019-10-02 20:30:00;40;37;51;20;50;36;25;10;33;40;0;0;0;0
2019-10-02 20:45:00;47;38;61;24;46;36;27;12;27;30;0;0;0;0
2019-10-02 21:00:00;77;62;50;19;39;41;19;9;27;24;0;0;0;0
2019-10-02 21:15:00;63;62;44;27;24;14;19;7;17;17;0;0;0;0
2019-10-02 21:30:00;51;52;44;22;42;39;25;4;20;30;0;0;0;0
2019-10-02 21:45:00;37;24;46;21;34;28;29;18;43;57;0;0;0;0
2019-10-02 22:00:00;24;13;42;14;50;27;27;13;70;77;0;0;0;0
2019-10-02 22:15:00;33;22;41;15;34;25;32;11;45;51;0;0;0;0
2019-10-02 22:30:00;40;28;41;22;36;26;15;4;35;31;0;0;0;0
2019-10-02 22:45:00;31;20;40;12;36;32;15;3;22;17;0;0;0;0
2019-10-02 23:00:00;22;9;42;17;53;27;15;4;23;18;0;0;0;0
2019-10-02 23:15:00;23;7;37;11;38;21;18;9;18;18;0;0;0;0
2019-10-02 23:30:00;16;17;31;9;35;16;15;3;23;19;0;0;0;0
2019-10-02 23:45:00;23;11;40;15;30;29;19;2;25;13;0;0;0;0
