DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-06-20 00:00:00;9;5;3;2;0;9;5;0;3
2020-06-20 00:15:00;13;6;5;10;3;5;5;0;7
2020-06-20 00:30:00;7;7;5;6;1;9;7;0;1
2020-06-20 00:45:00;9;5;7;2;2;7;4;0;5
2020-06-20 01:00:00;7;3;7;5;3;8;7;0;0
2020-06-20 01:15:00;13;5;3;9;0;6;5;0;1
2020-06-20 01:30:00;5;12;6;8;3;1;7;0;1
2020-06-20 01:45:00;6;3;0;6;1;8;1;0;1
2020-06-20 02:00:00;4;2;1;1;1;2;1;0;0
2020-06-20 02:15:00;5;5;6;5;5;9;6;0;1
2020-06-20 02:30:00;1;1;0;5;1;2;2;0;0
2020-06-20 02:45:00;2;1;3;3;2;4;3;0;0
2020-06-20 03:00:00;6;2;1;2;2;0;2;0;0
2020-06-20 03:15:00;1;0;1;2;1;1;1;0;1
2020-06-20 03:30:00;2;2;4;0;1;1;0;0;2
2020-06-20 03:45:00;1;1;0;1;1;1;0;0;1
2020-06-20 04:00:00;4;8;4;4;1;3;2;0;0
2020-06-20 04:15:00;2;4;1;2;1;4;4;0;1
2020-06-20 04:30:00;3;0;0;3;1;3;3;0;2
2020-06-20 04:45:00;2;4;3;3;2;3;2;0;0
2020-06-20 05:00:00;10;2;0;5;1;4;3;0;1
2020-06-20 05:15:00;15;3;2;4;2;8;2;0;2
2020-06-20 05:30:00;12;6;2;11;2;10;6;0;1
2020-06-20 05:45:00;9;4;4;20;11;16;6;0;1
2020-06-20 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-20 06:15:00;7;5;3;14;3;13;14;0;2
2020-06-20 06:30:00;23;12;3;13;8;13;12;0;1
2020-06-20 06:45:00;21;7;4;11;7;16;15;0;4
2020-06-20 07:00:00;18;3;2;14;8;11;11;0;3
2020-06-20 07:15:00;29;6;10;23;4;19;10;0;6
2020-06-20 07:30:00;21;11;7;16;8;17;27;0;1
2020-06-20 07:45:00;33;13;5;20;9;32;37;0;4
2020-06-20 08:00:00;31;8;11;20;9;17;23;0;3
2020-06-20 08:15:00;32;17;12;22;5;25;31;0;2
