DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2020-06-01 00:00:00;10;0;11;0;0;0;0;0;0;0;0;0
2020-06-01 00:15:00;9;0;7;0;0;0;0;0;0;0;0;0
2020-06-01 00:30:00;14;0;9;0;0;0;0;0;0;0;0;0
2020-06-01 00:45:00;12;0;12;0;0;0;0;0;0;0;0;0
2020-06-01 01:00:00;8;0;10;0;0;0;0;0;0;0;0;0
2020-06-01 01:15:00;5;0;7;0;0;0;0;0;0;0;0;0
2020-06-01 01:30:00;8;0;5;0;0;0;0;0;0;0;0;0
2020-06-01 01:45:00;2;0;3;0;0;0;0;0;0;0;0;0
2020-06-01 02:00:00;4;0;1;0;0;0;0;0;0;0;0;0
2020-06-01 02:15:00;4;0;6;0;0;0;0;0;0;0;0;0
2020-06-01 02:30:00;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-01 02:45:00;1;0;4;0;0;0;0;0;0;0;0;0
2020-06-01 03:00:00;3;0;6;0;0;0;0;0;0;0;0;0
2020-06-01 03:15:00;1;0;2;0;0;0;0;0;0;0;0;0
2020-06-01 03:30:00;0;0;2;0;0;0;0;0;0;0;0;0
2020-06-01 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-01 04:00:00;1;0;2;0;0;0;0;0;0;0;0;0
2020-06-01 04:15:00;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-01 04:30:00;1;0;3;0;0;0;0;0;0;0;0;0
2020-06-01 04:45:00;1;0;3;0;0;0;0;0;0;0;0;0
2020-06-01 05:00:00;2;0;6;0;0;0;0;0;0;0;0;0
2020-06-01 05:15:00;4;0;6;0;0;0;0;0;0;0;0;0
2020-06-01 05:30:00;5;0;13;0;0;0;0;0;0;0;0;0
2020-06-01 05:45:00;6;0;7;0;0;0;0;0;0;0;0;0
2020-06-01 06:00:00;9;0;8;0;0;0;0;0;0;0;0;0
2020-06-01 06:15:00;6;0;9;0;0;0;0;0;0;0;0;0
2020-06-01 06:30:00;12;0;12;0;0;0;0;0;0;0;0;0
2020-06-01 06:45:00;6;0;6;0;0;0;0;0;0;0;0;0
2020-06-01 07:00:00;7;0;13;0;0;0;0;0;0;0;0;0
2020-06-01 07:15:00;15;0;16;0;0;0;0;0;0;0;0;0
2020-06-01 07:30:00;18;0;33;0;0;0;0;0;0;0;0;0
2020-06-01 07:45:00;15;0;19;0;0;0;0;0;0;0;0;0
2020-06-01 08:00:00;20;0;29;0;0;0;0;0;0;2;0;0
2020-06-01 08:15:00;23;0;36;0;0;0;0;0;0;0;0;0
2020-06-01 08:30:00;18;0;47;0;1;0;0;0;0;1;0;0
2020-06-01 08:45:00;33;0;48;0;3;0;0;0;0;3;0;0
2020-06-01 09:00:00;32;0;42;0;1;0;0;0;0;0;0;0
2020-06-01 09:15:00;35;0;76;0;2;1;0;0;0;3;0;0
2020-06-01 09:30:00;41;0;66;0;1;0;0;0;0;2;0;0
2020-06-01 09:45:00;54;0;69;0;2;1;0;0;0;5;0;0
2020-06-01 10:00:00;49;0;68;0;1;1;0;0;0;3;0;0
2020-06-01 10:15:00;65;0;84;0;5;1;0;0;0;2;0;0
2020-06-01 10:30:00;61;0;84;0;1;0;0;0;0;3;0;0
2020-06-01 10:45:00;49;0;67;0;3;1;0;0;0;5;0;0
2020-06-01 11:00:00;74;0;86;0;4;2;0;0;0;8;0;0
2020-06-01 11:15:00;64;0;69;0;4;0;0;0;0;2;0;0
2020-06-01 11:30:00;68;0;92;0;4;3;0;0;0;4;0;0
2020-06-01 11:45:00;85;0;89;0;6;1;0;0;0;5;1;0
2020-06-01 12:00:00;80;0;74;0;5;5;0;0;0;7;0;0
2020-06-01 12:15:00;77;0;89;0;3;1;0;0;0;4;0;0
2020-06-01 12:30:00;82;0;71;0;1;1;0;0;0;2;3;0
2020-06-01 12:45:00;73;0;84;0;9;4;0;0;0;6;5;0
2020-06-01 13:00:00;68;0;85;0;3;1;0;0;0;4;0;0
2020-06-01 13:15:00;77;0;82;0;2;5;0;0;0;7;0;0
2020-06-01 13:30:00;64;0;86;0;6;2;0;0;0;4;1;0
2020-06-01 13:45:00;96;0;94;0;10;2;0;0;0;6;0;0
2020-06-01 14:00:00;85;0;83;0;6;3;0;0;0;4;1;0
2020-06-01 14:15:00;90;0;79;0;9;6;0;0;0;1;0;0
2020-06-01 14:30:00;106;0;91;0;8;3;0;0;0;4;0;0
2020-06-01 14:45:00;123;0;109;0;5;5;0;0;0;4;1;0
2020-06-01 15:00:00;88;0;77;0;5;16;0;0;0;2;1;0
2020-06-01 15:15:00;104;0;72;0;5;1;0;0;0;11;3;0
2020-06-01 15:30:00;92;0;92;0;6;7;0;0;0;2;0;0
2020-06-01 15:45:00;88;0;94;0;2;4;0;0;0;4;1;0
2020-06-01 16:00:00;94;0;78;0;4;5;0;0;0;10;0;0
2020-06-01 16:15:00;96;0;88;0;0;5;0;0;0;9;2;0
2020-06-01 16:30:00;101;0;84;0;6;5;0;0;0;6;0;0
2020-06-01 16:45:00;79;0;88;0;6;3;0;0;0;3;1;0
2020-06-01 17:00:00;96;0;86;0;1;5;0;0;0;5;0;0
2020-06-01 17:15:00;102;0;105;0;6;6;0;0;0;5;0;0
2020-06-01 17:30:00;97;0;87;0;3;6;0;0;0;8;2;0
2020-06-01 17:45:00;94;0;99;0;2;5;0;0;0;7;1;0
2020-06-01 18:00:00;90;0;96;0;3;5;0;0;0;5;1;0
2020-06-01 18:15:00;88;0;92;0;2;6;0;0;0;2;0;0
2020-06-01 18:30:00;73;0;91;0;5;8;0;0;0;1;0;0
2020-06-01 18:45:00;88;0;81;0;3;3;0;0;0;6;0;0
2020-06-01 19:00:00;80;0;91;0;3;3;0;0;0;1;0;0
2020-06-01 19:15:00;73;0;102;0;1;4;0;0;0;5;3;0
2020-06-01 19:30:00;80;0;74;0;3;1;0;0;0;1;2;0
2020-06-01 19:45:00;60;0;78;0;0;5;0;0;0;6;0;0
2020-06-01 20:00:00;71;0;57;0;0;3;0;0;0;4;0;0
2020-06-01 20:15:00;53;0;62;0;3;3;0;0;0;2;1;0
2020-06-01 20:30:00;42;0;59;0;0;0;0;0;0;0;0;0
2020-06-01 20:45:00;60;0;45;0;0;3;0;0;0;0;0;0
2020-06-01 21:00:00;44;0;41;0;0;0;0;0;0;0;1;0
2020-06-01 21:15:00;47;0;61;0;0;0;0;0;0;3;0;0
2020-06-01 21:30:00;42;0;49;0;0;0;0;0;0;0;0;0
2020-06-01 21:45:00;31;0;48;0;0;0;0;0;0;1;1;0
2020-06-01 22:00:00;42;0;26;0;0;0;0;0;0;0;0;0
2020-06-01 22:15:00;46;0;46;0;0;0;0;0;0;0;0;0
2020-06-01 22:30:00;29;0;23;0;0;0;0;0;0;0;0;0
2020-06-01 22:45:00;16;0;19;0;0;0;0;0;0;0;0;0
2020-06-01 23:00:00;18;0;14;0;0;0;0;0;0;0;0;0
2020-06-01 23:15:00;13;0;12;0;0;0;0;0;0;0;0;0
2020-06-01 23:30:00;14;0;13;0;0;0;0;0;0;0;0;0
2020-06-01 23:45:00;6;0;12;0;0;0;0;0;0;0;0;0
