DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-11-23 00:00:00;5;3;0;2;0;0;0;0;0;0
2020-11-23 00:15:00;7;2;0;2;1;0;0;0;0;0
2020-11-23 00:30:00;4;3;0;4;2;2;0;0;0;0
2020-11-23 00:45:00;5;1;0;9;2;0;0;0;0;0
2020-11-23 01:00:00;3;1;0;1;2;0;0;0;0;0
2020-11-23 01:15:00;3;3;0;1;3;0;0;0;0;0
2020-11-23 01:30:00;6;5;1;3;3;0;0;0;0;0
2020-11-23 01:45:00;2;3;0;3;9;0;0;0;0;0
2020-11-23 02:00:00;3;1;1;1;2;0;0;0;0;0
2020-11-23 02:15:00;7;2;0;1;0;0;0;0;0;0
2020-11-23 02:30:00;9;4;0;3;3;0;0;0;0;0
2020-11-23 02:45:00;6;1;0;2;3;0;0;0;0;0
2020-11-23 03:00:00;3;2;0;9;6;0;0;0;0;0
2020-11-23 03:15:00;3;0;0;7;4;0;0;0;0;0
2020-11-23 03:30:00;4;1;0;4;2;0;0;0;0;0
2020-11-23 03:45:00;4;1;0;9;6;0;0;0;0;0
2020-11-23 04:00:00;4;1;0;9;1;0;0;0;0;0
2020-11-23 04:15:00;5;7;0;9;3;0;0;0;0;0
2020-11-23 04:30:00;8;8;0;4;1;0;0;0;0;0
2020-11-23 04:45:00;11;7;0;23;5;0;0;0;0;0
2020-11-23 05:00:00;25;5;5;24;12;0;0;0;0;0
2020-11-23 05:15:00;38;20;1;38;11;1;0;0;0;0
2020-11-23 05:30:00;61;37;0;59;18;1;0;0;0;0
2020-11-23 05:45:00;61;32;0;52;19;1;0;0;0;0
2020-11-23 06:00:00;72;44;3;53;32;4;0;0;0;0
2020-11-23 06:15:00;56;24;0;73;31;1;0;0;0;0
2020-11-23 06:30:00;109;54;0;86;48;6;5;0;0;0
2020-11-23 06:45:00;117;81;2;101;56;5;0;0;0;0
2020-11-23 07:00:00;98;54;0;86;46;4;0;0;0;0
2020-11-23 07:15:00;120;59;0;143;82;9;0;0;0;0
2020-11-23 07:30:00;92;50;0;115;73;8;0;0;0;0
2020-11-23 07:45:00;128;77;0;108;69;9;1;0;0;0
2020-11-23 08:00:00;99;68;4;93;73;6;0;0;0;0
2020-11-23 08:15:00;93;59;3;102;58;5;0;0;0;0
2020-11-23 08:30:00;79;51;2;80;46;7;0;0;0;0
2020-11-23 08:45:00;85;71;0;86;51;11;0;0;0;0
2020-11-23 09:00:00;104;73;0;112;61;12;1;0;0;0
2020-11-23 09:15:00;96;51;1;80;44;6;1;0;0;0
2020-11-23 09:30:00;88;63;5;114;62;8;3;0;0;0
2020-11-23 09:45:00;93;60;7;91;51;10;2;0;0;0
2020-11-23 10:00:00;100;75;5;104;43;10;0;0;0;0
2020-11-23 10:15:00;90;66;4;100;57;11;0;0;0;0
2020-11-23 10:30:00;75;57;7;96;73;7;0;0;0;0
2020-11-23 10:45:00;98;60;1;103;70;261;0;0;0;0
2020-11-23 11:00:00;102;66;2;105;62;9;0;0;0;0
2020-11-23 11:15:00;88;67;7;100;75;10;1;0;0;0
2020-11-23 11:30:00;106;64;5;105;69;10;0;0;0;0
2020-11-23 11:45:00;99;68;10;92;59;6;0;0;0;0
2020-11-23 12:00:00;119;98;6;118;62;14;2;0;0;0
2020-11-23 12:15:00;109;79;9;84;53;10;2;0;0;0
2020-11-23 12:30:00;87;78;12;116;63;8;1;0;0;0
2020-11-23 12:45:00;88;64;1;93;65;9;0;0;0;0
2020-11-23 13:00:00;100;62;6;119;55;6;4;0;0;0
2020-11-23 13:15:00;107;62;2;133;53;11;0;0;0;0
2020-11-23 13:30:00;106;62;2;110;75;11;0;0;0;0
2020-11-23 13:45:00;94;67;7;112;53;260;0;0;0;0
2020-11-23 14:00:00;115;65;9;94;61;12;0;0;0;0
2020-11-23 14:15:00;122;78;7;115;87;10;0;0;0;0
2020-11-23 14:30:00;103;61;8;107;60;15;1;0;0;0
2020-11-23 14:45:00;109;69;15;119;65;262;0;0;0;0
2020-11-23 15:00:00;122;86;14;122;40;11;1;0;0;0
2020-11-23 15:15:00;117;84;12;113;68;9;4;0;0;0
2020-11-23 15:30:00;128;81;16;110;72;11;4;0;0;0
2020-11-23 15:45:00;119;62;9;100;53;8;6;0;0;0
2020-11-23 16:00:00;125;85;11;142;90;13;25;0;0;0
2020-11-23 16:15:00;144;72;10;125;62;9;1;0;0;0
2020-11-23 16:30:00;121;74;12;133;83;262;2;0;0;0
2020-11-23 16:45:00;107;64;14;105;54;265;0;0;0;0
2020-11-23 17:00:00;127;67;4;125;89;11;1;0;0;0
2020-11-23 17:15:00;78;52;2;90;47;8;0;0;0;0
2020-11-23 17:30:00;88;48;11;81;44;6;0;0;0;0
2020-11-23 17:45:00;94;62;1;90;42;7;0;0;0;0
2020-11-23 18:00:00;65;35;5;67;37;5;0;0;0;0
2020-11-23 18:15:00;49;25;3;64;22;8;0;0;0;0
2020-11-23 18:30:00;63;36;1;51;18;3;0;0;0;0
2020-11-23 18:45:00;42;15;0;50;24;4;0;0;0;0
2020-11-23 19:00:00;50;24;0;28;16;4;1;0;0;0
2020-11-23 19:15:00;30;13;0;34;17;2;0;0;0;0
2020-11-23 19:30:00;31;13;0;25;9;2;0;0;0;0
2020-11-23 19:45:00;31;22;0;32;6;1;0;0;0;0
2020-11-23 20:00:00;44;18;0;24;8;1;0;0;0;0
2020-11-23 20:15:00;30;8;0;16;2;1;0;0;0;0
2020-11-23 20:30:00;14;13;0;22;13;3;0;0;0;0
2020-11-23 20:45:00;16;9;0;19;3;0;0;0;0;0
2020-11-23 21:00:00;28;13;3;25;14;0;0;0;0;0
2020-11-23 21:15:00;24;13;0;16;2;0;0;0;0;0
2020-11-23 21:30:00;17;12;0;18;6;0;0;0;0;0
2020-11-23 21:45:00;15;11;0;17;8;0;0;0;0;0
2020-11-23 22:00:00;15;7;3;13;6;0;0;0;0;0
2020-11-23 22:15:00;26;17;1;16;14;0;0;0;0;0
2020-11-23 22:30:00;15;7;3;18;9;0;0;0;0;0
2020-11-23 22:45:00;12;4;0;3;5;0;0;0;0;0
2020-11-23 23:00:00;5;6;0;12;6;0;0;0;0;0
2020-11-23 23:15:00;8;3;0;7;3;0;0;0;0;0
2020-11-23 23:30:00;9;3;0;2;0;0;0;0;0;0
2020-11-23 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
