DATUM;1(TAFGA);2(MP0701);3(MP0702);4(MP0703);5(MP0704);6(MP0705);7(MP0706);8(MP0707);9(MP0708)
2020-12-04 00:00:00;0;0;0;0;0;0;0;0;0
2020-12-04 00:15:00;0;0;0;0;0;0;0;0;0
2020-12-04 00:30:00;0;0;0;0;0;0;0;0;0
2020-12-04 00:45:00;0;0;0;0;0;0;0;0;0
2020-12-04 01:00:00;0;0;0;0;0;0;0;0;0
2020-12-04 01:15:00;0;0;0;0;0;0;0;0;0
2020-12-04 01:30:00;0;0;0;0;0;0;0;0;0
2020-12-04 01:45:00;0;0;0;0;0;0;0;0;0
2020-12-04 02:00:00;0;0;0;0;0;0;0;0;0
2020-12-04 02:15:00;0;0;0;0;0;0;0;0;0
2020-12-04 02:30:00;0;0;0;0;0;0;0;0;0
2020-12-04 02:45:00;0;0;0;0;0;0;0;0;0
2020-12-04 03:00:00;0;0;0;0;0;0;0;0;0
2020-12-04 03:15:00;0;0;0;0;0;0;0;0;0
2020-12-04 03:30:00;0;0;0;0;0;0;0;0;0
2020-12-04 03:45:00;0;0;0;0;0;0;0;0;0
2020-12-04 04:00:00;0;0;0;0;0;0;0;0;0
2020-12-04 04:15:00;0;0;0;0;0;0;0;0;0
2020-12-04 04:30:00;0;0;0;0;0;0;0;0;0
2020-12-04 04:45:00;0;0;0;0;0;0;0;0;0
2020-12-04 05:00:00;0;0;0;0;0;0;0;0;0
2020-12-04 05:15:00;0;0;0;0;0;0;0;0;0
2020-12-04 05:30:00;0;0;0;0;0;0;0;0;0
2020-12-04 05:45:00;0;0;0;0;0;0;0;0;0
2020-12-04 06:00:00;0;0;0;0;0;0;0;0;0
2020-12-04 06:15:00;0;0;0;0;0;0;0;0;0
2020-12-04 06:30:00;3;0;0;0;0;0;0;0;0
2020-12-04 06:45:00;0;0;0;0;0;0;0;0;0
2020-12-04 07:00:00;38;0;0;0;0;0;0;0;0
2020-12-04 07:15:00;31;0;0;0;0;0;0;0;0
2020-12-04 07:30:00;83;0;0;0;0;0;0;0;0
2020-12-04 07:45:00;37;2;0;0;0;0;0;0;0
2020-12-04 08:00:00;20;5;0;0;0;0;0;0;0
2020-12-04 08:15:00;45;0;0;0;0;0;0;0;0
2020-12-04 08:30:00;0;0;0;0;0;0;0;0;0
2020-12-04 08:45:00;8;0;0;0;0;0;0;0;0
2020-12-04 09:00:00;5;0;0;0;0;0;0;0;0
2020-12-04 09:15:00;10;1;0;0;0;0;0;0;0
2020-12-04 09:30:00;2;0;0;0;0;0;0;0;0
2020-12-04 09:45:00;6;0;0;0;0;0;0;0;0
2020-12-04 10:00:00;1;0;0;0;0;0;0;0;0
2020-12-04 10:15:00;1;0;0;0;0;0;0;0;0
2020-12-04 10:30:00;3;2;0;0;0;0;0;0;0
2020-12-04 10:45:00;6;2;0;0;0;0;0;0;0
2020-12-04 11:00:00;10;0;0;0;0;0;0;0;0
2020-12-04 11:15:00;15;2;0;0;0;0;0;0;0
2020-12-04 11:30:00;15;3;0;0;0;0;0;0;0
2020-12-04 11:45:00;4;3;0;0;0;0;0;0;0
2020-12-04 12:00:00;7;1;0;0;0;0;0;0;0
2020-12-04 12:15:00;31;3;0;0;0;0;0;0;0
2020-12-04 12:30:00;14;0;0;0;0;0;0;0;0
2020-12-04 12:45:00;2;0;0;0;0;0;0;0;0
2020-12-04 13:00:00;60;1;0;0;0;0;0;0;0
2020-12-04 13:15:00;40;0;0;0;0;0;0;0;0
2020-12-04 13:30:00;36;7;0;0;0;0;0;0;0
2020-12-04 13:45:00;24;0;0;0;0;0;0;0;0
2020-12-04 14:00:00;13;2;0;0;0;0;0;0;0
2020-12-04 14:15:00;19;0;0;0;0;0;0;0;0
2020-12-04 14:30:00;14;0;0;0;0;0;0;0;0
2020-12-04 14:45:00;11;1;0;0;0;0;0;0;0
2020-12-04 15:00:00;24;1;0;0;0;0;0;0;0
2020-12-04 15:15:00;2;1;0;0;0;0;0;0;0
2020-12-04 15:30:00;19;0;0;0;0;0;0;0;0
2020-12-04 15:45:00;42;0;0;0;0;0;0;0;0
2020-12-04 16:00:00;15;2;0;0;0;0;0;0;0
2020-12-04 16:15:00;11;2;0;0;0;0;0;0;0
2020-12-04 16:30:00;16;4;0;0;0;0;0;0;0
2020-12-04 16:45:00;7;0;0;0;0;0;0;0;0
2020-12-04 17:00:00;2;0;0;0;0;0;0;0;0
2020-12-04 17:15:00;0;0;0;0;0;0;0;0;0
2020-12-04 17:30:00;7;0;0;0;0;0;0;0;0
2020-12-04 17:45:00;0;0;0;0;0;0;0;0;0
2020-12-04 18:00:00;0;0;0;0;0;0;0;0;0
2020-12-04 18:15:00;0;0;0;0;0;0;0;0;0
