DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2019-12-09 00:00:00;1;0;3;1;0;0;0;0;0;0;0;0
2019-12-09 00:15:00;8;0;3;6;0;0;0;0;0;0;0;0
2019-12-09 00:30:00;3;0;5;2;0;0;0;0;0;0;0;0
2019-12-09 00:45:00;2;0;0;2;0;0;0;0;0;0;0;0
2019-12-09 01:00:00;2;0;3;2;0;0;0;0;0;0;0;0
2019-12-09 01:15:00;2;0;1;1;0;0;0;0;0;0;0;0
2019-12-09 01:30:00;3;0;1;0;0;0;0;0;0;0;0;0
2019-12-09 01:45:00;5;0;1;1;0;0;0;0;0;0;0;0
2019-12-09 02:00:00;3;0;3;3;0;0;0;0;0;0;0;0
2019-12-09 02:15:00;2;0;1;0;0;0;0;0;0;0;0;0
2019-12-09 02:30:00;1;0;1;0;0;0;0;0;0;0;0;0
2019-12-09 02:45:00;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-09 03:00:00;2;0;4;1;0;0;0;0;0;0;0;0
2019-12-09 03:15:00;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-09 03:30:00;4;0;2;4;0;0;0;0;0;0;0;0
2019-12-09 03:45:00;0;0;3;0;0;0;0;0;0;0;0;0
2019-12-09 04:00:00;2;0;2;1;0;0;0;0;0;0;0;0
2019-12-09 04:15:00;6;0;3;2;0;0;0;0;0;0;0;0
2019-12-09 04:30:00;6;0;2;1;0;0;0;0;0;0;0;0
2019-12-09 04:45:00;11;0;15;5;0;0;0;0;0;0;0;0
2019-12-09 05:00:00;8;0;24;9;0;0;0;0;0;0;0;0
2019-12-09 05:15:00;30;0;41;12;0;0;0;0;0;0;0;0
2019-12-09 05:30:00;33;0;50;12;0;0;0;0;0;0;0;0
2019-12-09 05:45:00;38;0;56;10;0;1;4;0;0;0;0;0
2019-12-09 06:00:00;53;0;46;9;3;0;0;0;0;0;0;0
2019-12-09 06:15:00;38;0;69;15;2;0;0;0;0;0;0;0
2019-12-09 06:30:00;54;0;121;12;0;1;9;2;0;0;0;0
2019-12-09 06:45:00;80;0;96;19;0;0;0;0;0;0;0;0
2019-12-09 07:00:00;62;0;121;20;7;2;1;6;0;0;0;0
2019-12-09 07:15:00;62;0;142;28;7;0;2;1;0;0;0;0
2019-12-09 07:30:00;74;0;223;31;32;0;61;0;0;0;0;0
2019-12-09 07:45:00;87;0;162;43;6;0;5;2;0;0;0;0
2019-12-09 08:00:00;74;0;140;28;5;0;1;0;0;0;0;0
2019-12-09 08:15:00;60;0;120;24;6;0;4;0;0;0;0;0
2019-12-09 08:30:00;77;0;95;28;3;3;1;2;0;0;0;0
2019-12-09 08:45:00;68;0;97;28;1;0;0;0;0;0;0;0
2019-12-09 09:00:00;50;0;79;25;0;0;3;0;0;0;0;0
2019-12-09 09:15:00;60;0;81;28;0;1;2;3;0;0;0;0
2019-12-09 09:30:00;65;0;78;24;6;1;0;0;0;0;0;0
2019-12-09 09:45:00;75;0;72;28;2;0;2;0;0;0;0;0
2019-12-09 10:00:00;67;0;81;17;2;0;2;0;0;0;0;0
2019-12-09 10:15:00;58;0;72;20;1;1;9;0;0;0;0;0
2019-12-09 10:30:00;62;0;72;25;1;1;4;0;0;0;0;0
2019-12-09 10:45:00;67;0;79;35;5;0;5;0;0;0;0;0
2019-12-09 11:00:00;63;0;84;28;3;0;0;4;0;0;0;0
2019-12-09 11:15:00;74;0;68;26;2;0;6;0;0;0;0;0
2019-12-09 11:30:00;84;0;72;18;0;1;1;0;0;0;0;0
2019-12-09 11:45:00;68;0;71;20;0;0;3;0;0;0;0;0
2019-12-09 12:00:00;81;0;70;30;1;1;9;0;0;0;0;0
2019-12-09 12:15:00;73;0;87;20;2;0;6;0;0;0;0;0
2019-12-09 12:30:00;77;0;67;26;1;0;7;2;0;0;0;0
2019-12-09 12:45:00;85;0;81;35;1;0;1;0;0;0;0;0
2019-12-09 13:00:00;69;0;78;24;4;0;85;0;0;0;0;0
2019-12-09 13:15:00;84;0;80;27;0;0;3;0;9;0;0;0
2019-12-09 13:30:00;102;0;81;23;15;0;11;2;0;0;0;0
2019-12-09 13:45:00;94;0;92;27;8;0;1;7;0;0;0;0
2019-12-09 14:00:00;70;0;78;31;13;0;9;5;0;0;0;0
2019-12-09 14:15:00;93;0;83;35;18;2;0;2;0;0;0;0
2019-12-09 14:30:00;103;0;125;30;0;0;13;1;0;0;0;0
2019-12-09 14:45:00;88;0;84;31;1;1;3;1;0;0;0;0
2019-12-09 15:00:00;95;0;90;25;3;0;6;0;0;0;0;0
2019-12-09 15:15:00;125;0;75;28;2;0;6;0;0;0;0;0
2019-12-09 15:30:00;90;0;102;31;1;0;3;4;0;0;0;0
2019-12-09 15:45:00;119;0;88;26;5;0;1;0;0;0;0;0
2019-12-09 16:00:00;138;0;101;45;0;0;37;4;1;0;1;0
2019-12-09 16:15:00;129;0;92;32;18;0;8;0;0;0;0;0
2019-12-09 16:30:00;133;0;98;43;6;0;1;1;0;0;0;0
2019-12-09 16:45:00;140;0;125;32;1;0;13;0;0;0;0;0
2019-12-09 17:00:00;134;0;99;34;1;0;5;2;0;0;0;0
2019-12-09 17:15:00;140;0;111;37;1;0;12;0;0;0;0;0
2019-12-09 17:30:00;115;0;105;24;1;1;13;0;0;0;0;0
2019-12-09 17:45:00;114;0;87;26;3;0;9;0;0;0;0;0
2019-12-09 18:00:00;103;0;108;33;7;0;3;0;0;0;0;0
2019-12-09 18:15:00;100;0;76;19;8;0;4;2;0;0;0;0
2019-12-09 18:30:00;69;0;75;22;0;3;1;2;0;0;0;0
2019-12-09 18:45:00;101;0;78;22;0;3;0;0;0;0;0;0
2019-12-09 19:00:00;72;0;70;24;0;0;1;0;0;0;0;0
2019-12-09 19:15:00;74;0;56;24;1;13;0;0;0;0;0;0
2019-12-09 19:30:00;57;0;54;23;0;0;7;0;0;0;0;0
2019-12-09 19:45:00;55;0;55;16;0;0;0;2;0;0;0;0
2019-12-09 20:00:00;56;0;56;19;8;0;1;2;0;0;0;0
2019-12-09 20:15:00;43;0;41;19;0;0;0;0;0;0;0;0
2019-12-09 20:30:00;44;0;38;22;0;0;0;2;0;0;0;0
2019-12-09 20:45:00;42;0;36;15;0;0;11;0;0;0;0;0
2019-12-09 21:00:00;24;0;42;16;0;0;0;0;0;0;0;0
2019-12-09 21:15:00;37;0;36;9;0;1;0;0;0;0;0;0
2019-12-09 21:30:00;34;0;33;9;0;0;0;0;0;0;0;0
2019-12-09 21:45:00;31;0;18;8;0;0;0;0;0;0;0;0
2019-12-09 22:00:00;36;0;24;10;0;0;7;3;0;0;0;0
2019-12-09 22:15:00;47;0;23;7;0;0;0;0;0;0;0;0
2019-12-09 22:30:00;26;0;32;7;0;0;6;0;2;0;0;0
2019-12-09 22:45:00;18;0;27;8;0;2;0;0;0;0;0;0
2019-12-09 23:00:00;17;0;7;8;0;0;0;0;0;0;0;0
2019-12-09 23:15:00;10;0;6;3;0;0;0;0;0;0;0;0
2019-12-09 23:30:00;10;0;12;6;0;0;0;0;0;0;0;0
2019-12-09 23:45:00;12;0;9;2;0;0;0;0;0;0;0;0
