DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2020-05-24 00:00:00;2;6;2;2;2;6;1;0;8;6;3;1;5;4;0;0;0;0;0;0;0
2020-05-24 00:15:00;8;10;4;4;3;7;0;1;12;12;6;3;3;4;3;0;0;0;0;0;0
2020-05-24 00:30:00;1;8;8;3;0;6;0;3;4;12;3;3;3;3;1;0;0;0;0;0;0
2020-05-24 00:45:00;2;12;3;1;4;3;0;0;14;16;3;3;4;6;6;0;0;0;0;0;0
2020-05-24 01:00:00;3;10;8;8;6;3;2;0;6;3;1;1;4;5;0;0;0;0;0;0;0
2020-05-24 01:15:00;0;8;3;5;1;2;1;1;4;6;2;2;1;2;1;0;0;0;0;0;0
2020-05-24 01:30:00;4;4;3;2;3;2;0;0;4;3;1;1;2;1;2;0;0;0;0;0;0
2020-05-24 01:45:00;1;7;5;0;2;1;0;0;2;2;1;2;4;6;0;0;0;0;0;0;0
2020-05-24 02:00:00;1;2;2;0;0;1;0;0;2;3;0;0;2;2;0;0;0;0;0;0;0
2020-05-24 02:15:00;1;7;1;0;0;1;0;0;2;2;0;2;1;6;1;0;0;0;0;0;0
2020-05-24 02:30:00;2;4;1;0;0;1;0;0;5;7;2;0;0;1;0;0;0;0;0;0;0
2020-05-24 02:45:00;3;7;0;0;2;5;1;0;4;1;1;0;2;0;0;0;0;0;0;0;0
2020-05-24 03:00:00;1;1;2;0;1;1;0;0;1;2;2;0;1;0;1;0;0;0;0;0;0
2020-05-24 03:15:00;0;3;1;1;2;1;0;0;2;2;0;1;3;3;0;0;0;0;0;0;0
2020-05-24 03:30:00;1;3;2;0;0;2;0;1;4;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-24 03:45:00;0;1;2;1;1;4;0;0;1;6;0;0;1;1;0;0;0;0;0;0;0
2020-05-24 04:00:00;0;2;0;1;0;0;0;0;5;2;0;0;2;2;0;0;0;0;0;0;0
2020-05-24 04:15:00;0;6;0;0;0;0;0;0;2;5;0;0;1;0;0;0;0;0;0;0;0
2020-05-24 04:30:00;0;5;0;2;0;0;0;0;1;2;0;1;0;2;2;0;0;0;0;0;0
2020-05-24 04:45:00;0;1;1;2;0;2;0;0;4;2;1;1;1;0;0;0;0;0;0;0;0
2020-05-24 05:00:00;1;5;2;3;0;0;2;0;2;3;0;0;0;1;0;0;0;0;0;0;0
2020-05-24 05:15:00;0;7;4;4;2;0;1;0;6;1;1;0;1;2;0;0;0;0;0;0;0
2020-05-24 05:30:00;1;9;1;2;1;1;1;0;7;6;2;0;2;5;1;0;0;0;0;0;0
2020-05-24 05:45:00;0;12;6;1;0;0;0;0;10;9;2;1;2;3;1;0;0;0;0;1;0
2020-05-24 06:00:00;0;11;1;1;6;6;1;0;2;6;0;1;2;5;1;0;0;0;0;0;0
2020-05-24 06:15:00;1;10;4;1;2;1;1;0;11;5;2;0;0;4;0;0;0;0;0;0;0
2020-05-24 06:30:00;1;5;4;1;0;1;2;0;4;6;0;2;2;2;2;1;0;0;0;0;0
2020-05-24 06:45:00;3;7;5;1;4;3;0;1;9;8;1;2;6;3;3;0;0;0;0;0;0
2020-05-24 07:00:00;1;10;0;4;1;2;2;1;9;1;1;0;2;4;0;0;0;0;0;0;0
2020-05-24 07:15:00;1;6;2;2;2;1;1;1;7;4;2;0;6;0;1;0;0;0;0;0;0
2020-05-24 07:30:00;2;12;6;4;3;3;3;0;4;2;1;5;4;5;1;0;0;0;0;0;0
2020-05-24 07:45:00;4;15;4;7;2;2;0;6;6;6;2;0;5;1;1;0;0;0;0;0;0
2020-05-24 08:00:00;1;13;1;6;6;3;3;0;8;5;0;2;5;1;1;0;0;0;0;0;0
2020-05-24 08:15:00;3;7;5;6;3;6;4;1;9;6;0;4;11;3;1;0;0;0;0;0;0
2020-05-24 08:30:00;1;10;3;3;4;4;1;1;13;4;3;0;11;5;0;0;0;0;0;0;0
2020-05-24 08:45:00;3;11;3;8;5;7;3;0;7;7;5;2;6;4;2;0;0;0;0;0;0
2020-05-24 09:00:00;1;11;10;2;7;9;4;0;6;8;0;1;14;4;1;0;0;0;0;0;0
2020-05-24 09:15:00;3;16;6;6;3;4;1;1;17;9;0;6;20;7;1;0;0;0;0;0;0
2020-05-24 09:30:00;7;17;8;5;8;10;3;0;13;5;4;4;20;6;3;0;0;0;0;0;0
2020-05-24 09:45:00;4;28;14;2;9;24;5;7;17;14;2;4;24;12;1;0;0;0;0;0;0
2020-05-24 10:00:00;3;29;6;12;12;12;3;1;16;13;6;1;19;4;4;0;0;0;0;0;0
2020-05-24 10:15:00;12;14;6;3;5;12;5;0;15;8;5;3;13;12;4;0;0;0;0;0;0
2020-05-24 10:30:00;6;29;21;14;11;20;2;2;13;14;8;3;26;4;8;0;0;0;0;0;0
2020-05-24 10:45:00;6;25;8;11;8;17;4;0;26;12;5;5;18;7;2;0;0;0;0;0;0
2020-05-24 11:00:00;12;26;10;8;6;21;2;1;22;16;7;5;16;7;4;0;0;0;0;0;0
2020-05-24 11:15:00;11;28;14;13;20;28;2;2;27;20;4;2;16;10;4;0;0;0;0;0;0
2020-05-24 11:30:00;11;32;20;8;15;16;2;0;24;23;5;7;20;12;5;0;0;0;0;0;0
2020-05-24 11:45:00;13;33;21;9;18;21;4;1;21;20;5;2;20;9;4;0;0;0;0;0;0
2020-05-24 12:00:00;7;30;10;7;12;24;3;1;26;25;9;5;11;9;5;0;2;0;0;0;0
2020-05-24 12:15:00;13;31;24;13;21;24;3;2;25;18;8;4;12;12;3;0;0;0;0;0;0
2020-05-24 12:30:00;6;35;13;5;19;19;8;2;17;20;14;5;26;12;2;0;0;0;0;0;0
2020-05-24 12:45:00;8;43;21;11;15;25;4;3;29;22;9;1;26;2;7;0;0;4;0;0;0
2020-05-24 13:00:00;12;42;30;10;16;18;2;1;19;18;9;3;24;5;10;0;0;0;0;0;0
2020-05-24 13:15:00;15;49;23;10;20;21;2;2;25;24;6;3;27;11;5;0;0;0;0;0;0
2020-05-24 13:30:00;10;34;17;10;14;18;8;3;27;33;5;4;22;6;4;0;0;5;0;0;0
2020-05-24 13:45:00;6;35;17;22;13;19;14;3;30;28;7;4;42;9;4;0;0;1;0;0;0
2020-05-24 14:00:00;15;42;20;21;14;24;5;2;34;35;9;7;39;6;7;0;0;1;0;0;0
2020-05-24 14:15:00;13;38;23;13;11;17;6;2;33;35;3;9;26;10;4;0;0;0;0;0;0
2020-05-24 14:30:00;15;45;25;13;13;22;6;1;36;53;8;6;19;5;3;0;0;2;0;0;0
2020-05-24 14:45:00;10;38;23;15;11;27;7;4;40;27;9;9;38;21;10;0;0;0;0;0;0
2020-05-24 15:00:00;9;38;17;10;19;39;6;2;30;29;24;5;30;6;1;0;0;0;0;0;0
2020-05-24 15:15:00;6;45;26;13;17;16;8;3;28;21;5;7;33;14;6;0;1;4;0;0;0
2020-05-24 15:30:00;10;29;16;10;14;27;2;2;26;29;7;4;32;11;8;0;0;2;0;0;0
2020-05-24 15:45:00;5;43;28;20;14;24;3;4;41;36;8;10;38;10;7;0;0;0;0;0;0
2020-05-24 16:00:00;8;25;11;8;14;17;6;5;28;26;8;7;29;11;7;0;0;0;0;0;0
2020-05-24 16:15:00;17;42;24;13;22;22;1;5;34;25;6;2;29;13;8;2;0;0;0;0;0
2020-05-24 16:30:00;17;41;17;13;14;31;10;3;35;31;8;5;27;19;7;0;0;0;0;0;0
2020-05-24 16:45:00;17;40;25;21;17;22;5;3;45;37;12;8;26;17;10;0;0;1;0;0;0
2020-05-24 17:00:00;10;34;24;14;21;29;10;3;29;28;5;6;28;13;10;0;0;0;0;0;0
2020-05-24 17:15:00;10;47;29;17;16;20;6;5;30;26;5;6;20;8;5;0;0;0;0;1;1
2020-05-24 17:30:00;7;36;23;10;17;29;6;5;30;31;7;7;26;14;7;0;0;0;0;0;0
2020-05-24 17:45:00;13;39;22;13;10;24;7;4;31;23;12;6;30;15;7;0;0;1;0;0;0
2020-05-24 18:00:00;6;40;33;12;22;26;6;3;43;34;9;3;31;10;10;2;0;0;0;0;0
2020-05-24 18:15:00;6;26;20;15;18;28;7;4;30;25;9;6;23;11;8;0;0;1;0;0;0
