DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2019-10-03 00:00:00;0;31;23;3;3;9;5;10;4;3;10;10;6
2019-10-03 00:15:00;0;25;21;1;4;9;3;16;8;1;4;11;8
2019-10-03 00:30:00;0;20;12;2;4;9;4;19;5;3;11;6;6
2019-10-03 00:45:00;0;22;9;3;2;5;2;12;3;0;9;16;3
2019-10-03 01:00:00;0;16;11;2;6;9;1;11;6;2;8;4;10
2019-10-03 01:15:00;0;16;13;2;2;9;4;15;6;1;4;10;7
2019-10-03 01:30:00;0;9;4;1;5;7;3;11;6;0;8;8;4
2019-10-03 01:45:00;0;9;9;2;4;9;3;6;1;1;3;4;4
2019-10-03 02:00:00;0;13;7;1;6;7;1;6;2;0;9;10;8
2019-10-03 02:15:00;0;8;6;0;1;6;2;6;1;0;2;4;2
2019-10-03 02:30:00;0;7;4;0;2;4;1;4;4;1;3;2;3
2019-10-03 02:45:00;0;8;6;0;1;4;1;4;0;0;3;1;2
2019-10-03 03:00:00;0;7;5;0;2;3;0;2;1;1;3;2;3
2019-10-03 03:15:00;0;3;4;1;3;6;0;7;2;1;4;4;0
2019-10-03 03:30:00;0;9;2;0;3;2;2;8;5;1;7;11;3
2019-10-03 03:45:00;0;7;7;0;0;4;0;4;3;0;3;4;2
2019-10-03 04:00:00;0;6;4;0;2;5;2;0;1;0;3;6;3
2019-10-03 04:15:00;0;4;1;2;1;5;3;2;2;0;5;3;3
2019-10-03 04:30:00;0;10;3;0;2;4;1;7;2;1;9;5;1
2019-10-03 04:45:00;0;5;4;2;5;4;2;4;0;3;4;7;5
2019-10-03 05:00:00;0;5;5;1;3;5;1;6;1;0;7;8;4
2019-10-03 05:15:00;0;8;8;0;1;12;3;7;2;0;4;11;4
2019-10-03 05:30:00;0;8;5;1;14;29;3;15;11;0;6;14;5
2019-10-03 05:45:00;0;14;10;1;22;67;15;17;6;1;5;3;6
2019-10-03 06:00:00;0;23;15;1;24;57;18;18;5;1;8;8;5
2019-10-03 06:15:00;0;11;8;0;9;34;14;20;8;2;8;1;2
2019-10-03 06:30:00;0;8;6;2;10;21;6;13;9;8;7;3;4
2019-10-03 06:45:00;0;11;5;0;4;8;1;12;6;1;12;9;4
2019-10-03 07:00:00;0;20;12;3;9;10;6;11;5;0;8;4;8
2019-10-03 07:15:00;0;17;8;1;3;5;7;9;5;1;13;12;8
2019-10-03 07:30:00;0;12;6;2;12;11;3;8;2;1;12;8;4
2019-10-03 07:45:00;0;11;7;3;13;12;5;20;2;1;11;4;10
2019-10-03 08:00:00;0;24;13;2;6;10;7;21;6;10;14;9;8
2019-10-03 08:15:00;0;10;9;1;8;16;4;16;4;2;7;10;6
