DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-02-03 00:00:00;19;10;0;0;0;0;0
2020-02-03 00:15:00;17;8;0;0;0;0;0
2020-02-03 00:30:00;18;8;1;1;0;0;0
2020-02-03 00:45:00;15;4;0;0;0;0;0
2020-02-03 01:00:00;20;8;0;0;0;0;0
2020-02-03 01:15:00;19;9;0;0;0;0;0
2020-02-03 01:30:00;13;11;0;0;0;0;0
2020-02-03 01:45:00;10;14;0;0;0;0;0
2020-02-03 02:00:00;8;15;0;0;0;0;0
2020-02-03 02:15:00;9;12;0;0;0;0;0
2020-02-03 02:30:00;13;13;0;0;0;0;0
2020-02-03 02:45:00;11;10;0;0;0;0;0
2020-02-03 03:00:00;7;8;0;0;0;0;0
2020-02-03 03:15:00;8;8;0;0;0;0;0
2020-02-03 03:30:00;7;10;0;0;0;0;0
2020-02-03 03:45:00;10;5;0;0;0;0;0
2020-02-03 04:00:00;15;12;1;1;0;0;0
2020-02-03 04:15:00;24;22;0;0;0;0;0
2020-02-03 04:30:00;27;31;0;0;0;0;0
2020-02-03 04:45:00;27;17;0;0;0;0;0
2020-02-03 05:00:00;31;32;0;0;0;0;0
2020-02-03 05:15:00;62;37;1;1;0;0;0
2020-02-03 05:30:00;111;65;1;1;0;0;0
2020-02-03 05:45:00;133;63;2;2;0;0;0
2020-02-03 06:00:00;102;86;5;5;0;0;0
2020-02-03 06:15:00;110;91;3;3;0;0;0
2020-02-03 06:30:00;192;122;8;8;33;0;0
2020-02-03 06:45:00;202;135;8;8;1;0;0
2020-02-03 07:00:00;206;157;12;12;9;0;0
2020-02-03 07:15:00;215;215;13;13;1;0;0
2020-02-03 07:30:00;224;245;20;20;2;0;0
2020-02-03 07:45:00;243;231;22;22;0;0;0
2020-02-03 08:00:00;249;159;11;11;4;0;0
2020-02-03 08:15:00;245;175;9;9;7;0;0
2020-02-03 08:30:00;215;172;16;16;4;0;0
2020-02-03 08:45:00;228;191;7;7;1;0;0
2020-02-03 09:00:00;217;142;11;11;0;0;0
2020-02-03 09:15:00;181;146;10;10;0;0;0
2020-02-03 09:30:00;196;150;8;8;0;0;0
2020-02-03 09:45:00;202;175;12;12;2;0;0
2020-02-03 10:00:00;219;167;9;9;0;0;0
2020-02-03 10:15:00;203;187;8;8;0;0;0
2020-02-03 10:30:00;237;171;7;7;1;0;0
2020-02-03 10:45:00;207;163;14;14;3;0;0
2020-02-03 11:00:00;199;202;5;5;0;0;0
2020-02-03 11:15:00;200;162;7;7;2;0;0
2020-02-03 11:30:00;230;202;10;10;0;0;0
2020-02-03 11:45:00;205;198;10;10;4;0;0
2020-02-03 12:00:00;209;203;7;7;0;0;0
2020-02-03 12:15:00;183;187;4;4;0;0;0
2020-02-03 12:30:00;200;199;7;7;24;0;0
2020-02-03 12:45:00;208;202;10;10;4;0;0
2020-02-03 13:00:00;216;179;10;10;0;0;0
2020-02-03 13:15:00;226;190;9;9;19;0;0
2020-02-03 13:30:00;227;180;9;9;19;0;0
2020-02-03 13:45:00;239;178;8;8;3;0;0
2020-02-03 14:00:00;207;190;8;8;2;0;0
2020-02-03 14:15:00;172;185;7;7;0;0;0
2020-02-03 14:30:00;196;207;8;8;0;0;0
2020-02-03 14:45:00;205;184;5;5;0;0;0
2020-02-03 15:00:00;198;200;11;11;10;0;0
2020-02-03 15:15:00;245;224;9;9;5;0;0
2020-02-03 15:30:00;234;227;12;12;34;0;0
2020-02-03 15:45:00;235;219;11;11;1;0;0
2020-02-03 16:00:00;266;215;10;10;3;0;0
2020-02-03 16:15:00;252;218;7;7;11;0;0
2020-02-03 16:30:00;244;201;16;16;5;0;0
2020-02-03 16:45:00;209;232;11;11;6;0;0
2020-02-03 17:00:00;248;208;15;15;12;0;0
2020-02-03 17:15:00;233;222;13;13;11;0;0
2020-02-03 17:30:00;260;215;15;15;3;0;0
2020-02-03 17:45:00;197;235;7;7;5;0;0
2020-02-03 18:00:00;201;206;9;9;10;0;0
2020-02-03 18:15:00;251;234;14;14;6;0;0
2020-02-03 18:30:00;189;198;11;11;2;0;0
2020-02-03 18:45:00;170;197;6;6;1;0;0
2020-02-03 19:00:00;172;172;5;5;0;0;0
2020-02-03 19:15:00;167;157;5;5;1;0;0
2020-02-03 19:30:00;138;164;4;4;28;0;0
2020-02-03 19:45:00;108;157;6;6;0;0;0
2020-02-03 20:00:00;101;146;4;4;0;0;0
2020-02-03 20:15:00;106;151;4;4;16;0;0
2020-02-03 20:30:00;59;97;2;2;0;0;0
2020-02-03 20:45:00;90;77;4;4;0;0;0
2020-02-03 21:00:00;79;68;1;1;0;0;0
2020-02-03 21:15:00;83;70;5;5;0;0;0
2020-02-03 21:30:00;62;59;3;3;1;0;0
2020-02-03 21:45:00;64;67;3;3;0;0;0
2020-02-03 22:00:00;45;73;1;1;0;0;0
2020-02-03 22:15:00;63;65;1;1;0;0;0
2020-02-03 22:30:00;48;51;8;8;0;0;0
2020-02-03 22:45:00;43;35;1;1;0;0;0
2020-02-03 23:00:00;18;29;0;0;0;0;0
2020-02-03 23:15:00;35;29;0;0;0;0;0
2020-02-03 23:30:00;17;16;0;0;0;0;0
2020-02-03 23:45:00;18;19;3;3;0;0;0
