DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2019-11-26 00:00:00;12;5;11;6;0;0;0;0;0;0;0;0
2019-11-26 00:15:00;10;7;9;7;0;0;0;0;0;0;0;0
2019-11-26 00:30:00;7;4;3;6;0;0;0;0;0;0;0;0
2019-11-26 00:45:00;6;4;8;7;0;0;0;0;0;0;0;0
2019-11-26 01:00:00;5;2;1;3;0;0;0;0;0;0;0;0
2019-11-26 01:15:00;3;2;2;4;0;0;0;0;0;0;0;0
2019-11-26 01:30:00;4;3;6;1;0;0;0;0;0;0;0;0
2019-11-26 01:45:00;4;1;6;3;0;0;0;0;0;0;0;0
2019-11-26 02:00:00;4;0;5;2;0;0;0;0;0;0;0;0
2019-11-26 02:15:00;8;1;8;6;0;0;0;0;0;0;0;0
2019-11-26 02:30:00;8;3;5;2;0;0;0;0;0;0;0;0
2019-11-26 02:45:00;3;2;3;2;0;0;0;0;0;0;0;0
2019-11-26 03:00:00;3;0;3;4;0;0;0;0;0;0;0;0
2019-11-26 03:15:00;6;4;6;3;0;0;0;0;0;0;0;0
2019-11-26 03:30:00;5;3;2;2;0;0;0;0;0;0;0;0
2019-11-26 03:45:00;10;4;7;4;0;0;0;0;0;0;0;0
2019-11-26 04:00:00;6;1;4;1;0;0;0;0;0;0;0;0
2019-11-26 04:15:00;7;5;8;4;0;0;0;0;0;0;0;0
2019-11-26 04:30:00;15;4;12;7;0;0;0;0;0;0;0;0
2019-11-26 04:45:00;16;3;10;10;0;0;0;0;0;0;0;0
2019-11-26 05:00:00;18;9;16;17;0;0;0;0;0;0;0;0
2019-11-26 05:15:00;38;10;27;24;0;0;0;0;0;0;0;0
2019-11-26 05:30:00;57;20;42;40;0;0;0;0;0;0;0;0
2019-11-26 05:45:00;107;37;45;73;0;0;0;0;0;0;0;0
2019-11-26 06:00:00;91;46;58;66;0;0;0;0;0;0;0;0
2019-11-26 06:15:00;108;39;64;91;0;0;0;0;0;0;0;0
2019-11-26 06:30:00;114;49;70;106;0;0;0;0;2;7;0;0
2019-11-26 06:45:00;132;50;70;112;2;39;0;0;2;2;0;0
2019-11-26 07:00:00;130;53;71;110;17;4;2;0;6;16;0;2
2019-11-26 07:15:00;135;81;80;127;6;23;0;0;19;15;0;0
2019-11-26 07:30:00;139;78;102;137;3;34;0;20;19;4;0;0
2019-11-26 07:45:00;149;91;98;140;0;7;0;0;22;0;2;0
2019-11-26 08:00:00;149;80;106;110;8;20;0;4;15;2;1;0
2019-11-26 08:15:00;161;80;98;113;14;11;0;0;44;3;0;0
2019-11-26 08:30:00;146;79;107;96;29;11;5;0;12;16;0;0
2019-11-26 08:45:00;154;91;90;106;7;7;2;0;13;9;0;2
2019-11-26 11:45:00;49;40;41;53;17;0;0;0;4;3;2;0
2019-11-26 12:00:00;117;67;82;116;4;0;0;0;1;15;0;0
2019-11-26 12:15:00;124;70;95;104;11;6;0;0;1;4;0;5
2019-11-26 12:30:00;106;67;78;102;21;0;0;0;10;10;0;0
2019-11-26 12:45:00;121;71;99;111;9;4;1;0;24;13;2;1
2019-11-26 13:00:00;102;69;96;115;56;1;5;0;3;17;0;0
2019-11-26 13:15:00;113;72;75;124;101;33;0;0;12;63;0;41
2019-11-26 13:30:00;121;71;106;106;69;16;5;0;57;26;6;42
