2020-10-14 00:00:00;3;3;9;7;0;0
2020-10-14 00:15:00;10;3;6;5;2;3
2020-10-14 00:30:00;12;5;9;5;2;0
2020-10-14 00:45:00;11;7;3;9;1;0
2020-10-14 01:00:00;5;3;8;7;1;0
2020-10-14 01:15:00;8;1;1;1;0;0
2020-10-14 01:30:00;9;1;2;3;0;1
2020-10-14 01:45:00;9;0;3;4;0;1
2020-10-14 02:00:00;3;1;3;4;0;0
2020-10-14 02:15:00;7;1;2;3;0;2
2020-10-14 02:30:00;6;4;2;5;0;0
2020-10-14 02:45:00;7;1;2;5;0;0
2020-10-14 03:00:00;10;1;3;7;1;0
2020-10-14 03:15:00;6;1;3;4;0;4
2020-10-14 03:30:00;5;0;5;5;1;2
2020-10-14 03:45:00;11;2;2;5;0;2
2020-10-14 04:00:00;9;0;3;7;0;1
2020-10-14 04:15:00;12;1;5;10;0;2
2020-10-14 04:30:00;22;12;5;14;0;7
2020-10-14 04:45:00;41;17;14;17;1;7
2020-10-14 05:00:00;76;43;11;21;1;5
2020-10-14 05:15:00;81;68;8;36;3;6
2020-10-14 05:30:00;85;79;21;53;4;10
2020-10-14 05:45:00;71;70;36;84;2;11
2020-10-14 06:00:00;70;82;54;112;9;11
2020-10-14 06:15:00;108;104;39;91;7;14
2020-10-14 06:30:00;138;122;44;95;10;21
2020-10-14 06:45:00;132;136;47;84;6;28
2020-10-14 07:00:00;140;135;41;89;7;34
2020-10-14 07:15:00;135;150;72;110;16;46
2020-10-14 07:30:00;161;166;89;156;15;60
2020-10-14 07:45:00;178;188;90;150;17;54
2020-10-14 08:00:00;151;151;88;133;12;41
2020-10-14 08:15:00;129;114;68;126;14;35
2020-10-14 08:30:00;127;124;79;119;12;40
2020-10-14 08:45:00;130;123;62;88;9;31
2020-10-14 09:00:00;117;86;60;95;15;25
2020-10-14 09:15:00;105;100;66;101;12;37
2020-10-14 09:30:00;104;94;67;133;14;52
2020-10-14 09:45:00;131;103;78;126;14;43
2020-10-14 10:00:00;122;92;62;137;13;30
2020-10-14 10:15:00;136;93;71;117;9;32
2020-10-14 10:30:00;126;103;63;130;11;35
2020-10-14 10:45:00;137;111;75;124;7;32
2020-10-14 11:00:00;124;96;59;128;11;33
2020-10-14 11:15:00;121;85;61;138;13;26
2020-10-14 11:30:00;135;121;76;141;23;25
2020-10-14 11:45:00;131;119;78;138;10;40
2020-10-14 12:00:00;126;94;85;138;16;43
2020-10-14 12:15:00;137;118;72;154;17;45
2020-10-14 12:30:00;128;110;87;130;12;28
2020-10-14 12:45:00;142;141;78;150;13;48
2020-10-14 13:00:00;148;131;81;142;14;40
2020-10-14 13:15:00;158;173;69;184;19;42
2020-10-14 13:30:00;154;168;84;159;10;46
2020-10-14 13:45:00;158;140;104;170;13;37
2020-10-14 14:00:00;152;134;98;182;16;43
2020-10-14 14:15:00;134;132;106;165;13;32
2020-10-14 14:30:00;126;109;115;212;18;33
2020-10-14 14:45:00;141;112;107;191;12;37
2020-10-14 15:00:00;131;136;109;188;19;59
2020-10-14 15:15:00;147;123;121;176;17;41
2020-10-14 15:30:00;145;132;115;196;22;43
2020-10-14 15:45:00;158;131;130;204;22;43
2020-10-14 16:00:00;153;147;138;228;18;50
2020-10-14 16:15:00;157;144;123;225;25;48
2020-10-14 16:30:00;155;129;134;223;17;51
2020-10-14 16:45:00;167;144;128;208;23;52
2020-10-14 17:00:00;157;127;122;220;30;48
2020-10-14 17:15:00;161;153;147;233;19;50
2020-10-14 17:30:00;176;161;120;203;21;66
2020-10-14 17:45:00;168;127;123;200;22;50
2020-10-14 18:00:00;138;115;100;180;20;55
2020-10-14 18:15:00;140;118;104;157;28;54
2020-10-14 18:30:00;131;97;84;149;20;59
2020-10-14 18:45:00;124;80;80;140;18;44
2020-10-14 19:00:00;107;91;71;114;18;43
2020-10-14 19:15:00;107;75;55;117;17;34
2020-10-14 19:30:00;86;64;49;84;9;27
2020-10-14 19:45:00;78;69;49;77;6;21
2020-10-14 20:00:00;83;67;55;72;2;20
2020-10-14 20:15:00;72;53;57;83;4;17
2020-10-14 20:30:00;79;47;45;64;4;11
2020-10-14 20:45:00;76;57;46;43;5;14
2020-10-14 21:00:00;83;72;30;53;10;13
2020-10-14 21:15:00;84;72;36;61;6;10
2020-10-14 21:30:00;69;44;44;53;8;7
2020-10-14 21:45:00;45;30;48;83;6;3
2020-10-14 22:00:00;49;19;65;106;2;11
2020-10-14 22:15:00;38;26;45;87;9;8
2020-10-14 22:30:00;52;21;25;39;2;8
2020-10-14 22:45:00;41;18;11;29;0;2
2020-10-14 23:00:00;30;16;9;27;1;4
2020-10-14 23:15:00;25;10;15;17;3;4
2020-10-14 23:30:00;23;7;6;17;2;4
2020-10-14 23:45:00;29;11;6;15;2;4
