DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-06-14 00:00:00;12;7;8;7;0;6;16;8;0;6;0
2020-06-14 00:15:00;13;7;1;2;0;3;20;9;0;4;0
2020-06-14 00:30:00;15;11;1;4;0;6;9;3;0;2;0
2020-06-14 00:45:00;10;5;2;5;1;7;13;8;0;1;0
2020-06-14 01:00:00;17;9;4;1;0;1;13;4;0;3;0
2020-06-14 01:15:00;11;3;1;3;0;5;14;2;0;3;0
2020-06-14 01:30:00;8;3;0;1;0;2;13;2;0;4;0
2020-06-14 01:45:00;13;4;1;1;0;1;11;3;0;1;0
2020-06-14 02:00:00;6;7;4;3;1;4;9;3;0;0;0
2020-06-14 02:15:00;11;8;2;1;1;2;5;2;0;2;0
2020-06-14 02:30:00;4;5;0;2;1;2;5;1;0;1;0
2020-06-14 02:45:00;2;1;0;0;0;0;7;1;0;1;0
2020-06-14 03:00:00;9;3;2;0;0;0;3;1;0;0;0
2020-06-14 03:15:00;13;5;0;0;0;1;7;2;0;4;0
2020-06-14 03:30:00;5;4;1;0;0;0;5;1;0;0;0
2020-06-14 03:45:00;2;1;0;0;0;0;4;0;0;0;0
2020-06-14 04:00:00;8;4;2;3;0;2;1;1;0;0;0
2020-06-14 04:15:00;1;1;0;1;0;1;3;0;0;2;0
2020-06-14 04:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-14 04:45:00;2;4;1;1;0;1;2;0;0;1;0
2020-06-14 05:00:00;2;2;2;0;0;1;6;2;0;0;0
2020-06-14 05:15:00;6;4;0;1;0;1;5;1;0;0;0
2020-06-14 05:30:00;6;3;1;3;0;3;9;6;0;0;0
2020-06-14 05:45:00;4;9;1;4;1;4;7;1;0;1;0
2020-06-14 06:00:00;6;3;0;2;0;2;10;6;0;0;0
2020-06-14 06:15:00;3;4;1;6;0;5;4;4;0;1;0
2020-06-14 06:30:00;3;2;2;4;1;4;6;3;0;0;0
2020-06-14 06:45:00;6;9;2;2;1;3;3;1;0;3;0
2020-06-14 07:00:00;8;3;2;0;0;0;7;3;1;0;0
2020-06-14 07:15:00;10;6;3;0;0;0;11;1;0;0;0
2020-06-14 07:30:00;13;6;2;4;0;4;8;3;0;1;0
2020-06-14 07:45:00;11;9;0;4;0;2;13;2;0;0;0
2020-06-14 08:00:00;6;8;0;3;2;6;8;2;0;1;0
2020-06-14 08:15:00;8;4;2;2;0;1;13;4;0;1;0
2020-06-14 08:30:00;10;8;3;2;1;3;14;3;0;2;0
2020-06-14 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-14 09:00:00;10;9;4;2;0;2;16;2;0;4;0
2020-06-14 09:15:00;15;17;6;4;0;4;21;5;1;1;0
2020-06-14 09:30:00;35;15;6;7;0;7;31;9;0;3;0
2020-06-14 09:45:00;19;19;4;3;1;4;26;14;0;8;0
2020-06-14 10:00:00;24;14;5;9;1;9;31;7;1;3;0
2020-06-14 10:15:00;30;14;9;6;2;8;26;10;0;4;0
2020-06-14 10:30:00;49;17;5;13;1;15;35;8;1;11;0
2020-06-14 10:45:00;47;19;8;5;2;6;40;18;0;4;0
2020-06-14 11:00:00;42;23;14;7;0;9;45;18;1;1;0
2020-06-14 11:15:00;39;25;9;11;1;13;36;18;0;5;0
2020-06-14 11:30:00;45;18;11;9;4;14;40;24;2;4;0
2020-06-14 11:45:00;58;27;11;14;2;17;48;18;2;7;1
2020-06-14 12:00:00;51;16;13;14;1;16;40;19;0;9;0
2020-06-14 12:15:00;47;24;14;11;4;16;38;16;0;7;0
2020-06-14 12:30:00;43;26;13;26;9;32;46;11;0;7;0
2020-06-14 12:45:00;61;17;7;21;5;25;43;16;0;8;0
2020-06-14 13:00:00;41;27;6;27;9;35;65;27;2;8;0
2020-06-14 13:15:00;47;24;10;16;3;18;55;24;0;7;0
2020-06-14 13:30:00;53;26;20;17;4;22;58;20;0;5;0
2020-06-14 13:45:00;45;33;13;18;4;20;49;23;2;5;0
2020-06-14 14:00:00;64;23;17;20;0;21;44;20;0;6;0
2020-06-14 14:15:00;60;22;17;16;3;20;52;27;1;5;0
2020-06-14 14:30:00;58;22;18;17;7;22;54;18;0;5;2
2020-06-14 14:45:00;56;26;14;17;2;18;48;28;2;6;0
2020-06-14 15:00:00;44;27;13;17;5;25;64;21;1;7;0
2020-06-14 15:15:00;58;25;14;14;4;22;55;19;0;7;0
2020-06-14 15:30:00;56;27;20;15;3;20;61;27;0;11;0
2020-06-14 15:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-14 16:00:00;69;29;14;22;3;25;56;23;0;4;0
2020-06-14 16:15:00;66;33;14;21;7;25;59;19;0;13;0
2020-06-14 16:30:00;51;23;11;25;1;28;51;18;0;5;0
2020-06-14 16:45:00;60;36;14;24;7;30;58;28;0;6;0
2020-06-14 17:00:00;59;27;15;27;9;36;51;29;2;1;1
2020-06-14 17:15:00;61;20;14;31;5;40;58;22;0;6;0
2020-06-14 17:30:00;49;26;18;31;8;43;64;18;0;5;2
2020-06-14 17:45:00;65;26;12;27;8;34;60;27;0;9;0
2020-06-14 18:00:00;58;23;9;26;7;33;61;32;0;6;0
