DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-02-28 00:00:00;9;5;0;6;5;0;0;0;0;0
2020-02-28 00:15:00;12;5;1;5;6;0;0;0;0;0
2020-02-28 00:30:00;10;12;0;3;2;0;0;0;0;0
2020-02-28 00:45:00;8;7;0;11;6;0;0;0;0;0
2020-02-28 01:00:00;4;2;0;4;3;0;0;0;0;0
2020-02-28 01:15:00;2;5;0;8;7;0;0;0;0;0
2020-02-28 01:30:00;10;6;0;4;1;0;0;0;0;0
2020-02-28 01:45:00;4;1;3;9;5;0;0;0;0;0
2020-02-28 02:00:00;4;5;0;3;4;0;0;0;0;0
2020-02-28 02:15:00;7;8;0;1;2;0;0;0;0;0
2020-02-28 02:30:00;5;2;3;5;2;0;0;0;0;0
2020-02-28 02:45:00;8;9;0;2;3;0;0;0;0;0
2020-02-28 03:00:00;6;3;2;6;3;0;0;0;0;0
2020-02-28 03:15:00;3;1;0;4;4;0;0;0;0;0
2020-02-28 03:30:00;3;3;0;5;3;0;0;0;0;0
2020-02-28 03:45:00;9;4;0;8;2;0;0;0;0;0
2020-02-28 04:00:00;6;7;0;9;2;0;0;0;0;0
2020-02-28 04:15:00;11;6;0;7;5;1;0;0;0;0
2020-02-28 04:30:00;12;3;0;7;8;0;0;0;0;0
2020-02-28 04:45:00;15;10;0;15;10;0;0;0;0;0
2020-02-28 05:00:00;19;9;1;33;13;2;0;0;0;0
2020-02-28 05:15:00;28;19;4;44;23;1;0;0;0;0
2020-02-28 05:30:00;42;17;1;42;21;1;0;0;0;0
2020-02-28 05:45:00;67;25;1;53;24;2;0;0;0;0
2020-02-28 06:00:00;45;36;8;55;22;1;0;0;0;0
2020-02-28 06:15:00;51;33;1;68;28;2;0;0;0;0
2020-02-28 06:30:00;87;56;0;105;58;9;0;0;0;0
2020-02-28 06:45:00;96;78;0;76;36;4;0;0;0;0
2020-02-28 07:00:00;111;50;0;85;50;3;0;0;0;0
2020-02-28 07:15:00;95;63;1;88;63;258;0;0;0;0
2020-02-28 07:30:00;93;67;4;98;60;5;0;0;0;0
2020-02-28 07:45:00;124;73;0;94;74;8;0;0;0;0
2020-02-28 08:00:00;115;73;0;76;44;7;0;0;0;0
2020-02-28 08:15:00;79;87;3;85;45;10;0;0;0;0
2020-02-28 08:30:00;82;66;1;91;44;11;0;0;0;0
2020-02-28 08:45:00;81;63;5;72;44;7;0;0;0;0
2020-02-28 09:00:00;67;55;2;70;39;6;0;0;0;0
2020-02-28 09:15:00;72;42;3;96;56;9;1;0;0;0
2020-02-28 09:30:00;78;71;1;91;40;7;0;0;0;0
2020-02-28 09:45:00;68;57;3;88;57;5;0;0;0;0
2020-02-28 10:00:00;94;66;4;101;49;4;0;0;0;0
2020-02-28 10:15:00;84;51;2;29;114;9;0;0;0;0
2020-02-28 10:30:00;88;65;2;75;51;7;0;0;0;0
2020-02-28 10:45:00;78;61;0;97;65;9;0;0;0;0
2020-02-28 11:00:00;86;48;5;86;70;6;0;0;0;0
2020-02-28 11:15:00;97;66;7;111;49;9;1;0;0;0
2020-02-28 11:30:00;115;74;12;119;60;6;0;0;0;0
2020-02-28 11:45:00;103;70;7;101;66;6;4;0;0;0
2020-02-28 12:00:00;116;81;6;121;82;8;3;0;0;0
2020-02-28 12:15:00;102;71;10;107;56;5;8;0;0;0
2020-02-28 12:30:00;111;62;6;107;69;9;3;0;0;0
2020-02-28 12:45:00;114;68;6;96;70;11;2;0;0;0
2020-02-28 13:00:00;109;74;8;113;56;7;3;0;0;0
2020-02-28 13:15:00;107;68;4;124;84;7;0;0;0;0
2020-02-28 13:30:00;109;59;0;109;65;7;0;0;0;0
2020-02-28 13:45:00;107;69;6;123;60;10;1;0;0;0
2020-02-28 14:00:00;112;79;5;125;61;12;0;0;0;0
2020-02-28 14:15:00;113;81;5;117;67;11;0;0;0;0
2020-02-28 14:30:00;111;83;3;114;74;10;4;0;0;0
2020-02-28 14:45:00;127;86;2;118;75;8;3;0;0;0
2020-02-28 15:00:00;97;76;6;131;110;11;13;0;0;0
2020-02-28 15:15:00;98;66;5;136;72;7;0;0;0;0
2020-02-28 15:30:00;105;60;5;117;81;11;0;0;0;0
2020-02-28 15:45:00;90;53;2;130;72;7;1;0;0;0
2020-02-28 16:00:00;98;59;2;136;61;261;0;0;0;0
2020-02-28 16:15:00;122;63;1;120;70;12;14;0;0;0
2020-02-28 16:30:00;118;45;5;112;72;10;3;0;0;0
2020-02-28 16:45:00;86;51;8;116;62;8;0;0;0;0
2020-02-28 17:00:00;85;49;2;119;63;7;2;0;0;0
2020-02-28 17:15:00;94;55;1;91;60;9;0;0;0;0
2020-02-28 17:30:00;90;49;3;105;54;6;0;0;0;0
2020-02-28 17:45:00;70;40;5;88;55;6;0;0;0;0
2020-02-28 18:00:00;72;40;0;74;39;259;2;0;0;0
2020-02-28 18:15:00;70;25;0;89;38;4;0;0;0;0
2020-02-28 18:30:00;64;47;1;80;51;3;0;0;0;0
2020-02-28 18:45:00;69;33;0;81;44;6;0;0;0;0
2020-02-28 19:00:00;51;28;0;62;27;0;0;0;0;0
2020-02-28 19:15:00;46;26;0;51;17;4;0;0;0;0
2020-02-28 19:30:00;53;32;0;45;15;7;0;0;0;0
2020-02-28 19:45:00;49;24;1;40;18;1;0;0;0;0
2020-02-28 20:00:00;58;21;0;33;13;2;0;0;0;0
2020-02-28 20:15:00;37;16;0;28;10;0;0;0;0;0
2020-02-28 20:30:00;43;21;2;38;17;1;0;0;0;0
2020-02-28 20:45:00;30;19;0;35;11;1;0;0;0;0
2020-02-28 21:00:00;40;21;0;23;12;0;0;0;0;0
2020-02-28 21:15:00;31;24;0;24;14;0;0;0;0;0
2020-02-28 21:30:00;25;12;1;39;6;0;0;0;0;0
2020-02-28 21:45:00;38;20;0;26;14;1;0;0;0;0
2020-02-28 22:00:00;43;20;5;25;8;0;0;0;0;0
2020-02-28 22:15:00;65;31;2;36;8;0;0;0;0;0
2020-02-28 22:30:00;62;26;2;27;8;0;0;0;0;0
