DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-12-24 00:00:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 00:15:00;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-12-24 00:30:00;0;0;1;0;0;2;0;0;0;0;0;0;0;0
2020-12-24 00:45:00;0;0;1;0;0;2;0;0;0;0;0;0;0;0
2020-12-24 01:00:00;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 01:15:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-24 01:30:00;0;0;1;0;0;2;0;0;0;0;0;0;0;0
2020-12-24 01:45:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-12-24 02:00:00;0;0;1;0;0;3;0;0;0;0;0;0;0;0
2020-12-24 02:15:00;0;0;0;0;0;4;0;0;0;0;0;0;0;0
2020-12-24 02:30:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 02:45:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-12-24 03:00:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 03:15:00;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-12-24 03:30:00;0;0;0;0;1;2;0;0;0;0;0;0;0;0
2020-12-24 03:45:00;0;0;5;0;0;6;0;0;0;0;0;0;0;0
2020-12-24 04:00:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-24 04:15:00;0;0;2;0;0;1;0;0;0;0;0;0;0;0
2020-12-24 04:30:00;1;0;9;1;1;9;0;0;0;0;0;0;0;0
2020-12-24 04:45:00;0;0;6;0;0;4;0;0;0;0;0;0;0;0
2020-12-24 05:00:00;0;0;9;0;0;4;0;0;0;0;0;0;0;0
2020-12-24 05:15:00;0;0;21;0;0;8;0;0;0;0;0;0;0;0
2020-12-24 05:30:00;0;0;29;0;0;6;0;0;0;0;0;0;0;0
2020-12-24 05:45:00;0;0;18;0;1;15;0;0;0;0;0;0;0;0
2020-12-24 06:00:00;0;0;15;0;0;8;0;0;0;0;0;0;0;0
2020-12-24 06:15:00;0;0;16;0;1;10;0;0;0;0;0;0;0;0
2020-12-24 06:30:00;0;0;29;1;1;14;0;0;0;0;0;0;0;0
