DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-07-10 00:00:00;8;0;3;2;6;0;4;2;0;0;0;0;0;0;0
2020-07-10 00:15:00;10;1;1;4;12;0;7;5;0;0;1;0;0;0;0
2020-07-10 00:30:00;6;0;4;8;9;0;5;7;0;0;0;0;0;0;0
2020-07-10 00:45:00;4;1;2;8;7;1;2;9;0;0;0;0;0;0;0
2020-07-10 01:00:00;6;1;3;4;8;1;2;4;0;0;0;0;0;0;0
2020-07-10 01:15:00;3;1;2;6;6;2;3;8;0;0;0;0;0;0;0
2020-07-10 01:30:00;5;1;7;4;3;2;2;7;0;0;0;0;0;0;0
2020-07-10 01:45:00;1;1;6;3;5;1;0;10;0;0;0;0;0;0;0
2020-07-10 02:00:00;4;0;5;0;6;2;1;4;0;0;0;0;0;0;0
2020-07-10 02:15:00;1;3;1;3;5;1;0;3;0;0;0;0;0;0;0
2020-07-10 02:30:00;3;1;1;3;3;0;0;5;0;0;0;0;0;0;0
2020-07-10 02:45:00;4;1;5;2;4;0;1;9;0;0;0;0;0;0;0
2020-07-10 03:00:00;7;0;6;5;7;1;3;8;0;1;0;0;0;0;0
2020-07-10 03:15:00;3;0;2;5;3;1;4;6;0;0;0;0;0;0;0
2020-07-10 03:30:00;3;2;3;2;0;1;2;6;0;0;1;0;0;0;0
2020-07-10 03:45:00;3;1;3;3;4;3;3;7;0;0;0;0;0;0;0
2020-07-10 04:00:00;5;0;3;7;3;2;1;6;0;0;0;0;0;0;0
2020-07-10 04:15:00;11;2;5;1;3;1;6;6;0;0;0;0;0;0;0
2020-07-10 04:30:00;6;5;5;3;2;2;6;8;0;0;0;0;0;0;0
2020-07-10 04:45:00;13;2;6;5;8;0;3;8;0;0;0;0;0;0;0
2020-07-10 05:00:00;24;3;3;4;6;1;6;9;0;0;0;0;0;0;0
2020-07-10 05:15:00;30;6;7;11;17;1;11;15;0;0;2;0;0;0;0
2020-07-10 05:30:00;56;15;21;18;18;0;22;34;0;0;2;0;0;0;0
2020-07-10 05:45:00;87;34;21;35;26;2;24;36;0;0;0;4;0;0;0
2020-07-10 06:00:00;78;30;14;27;36;4;22;34;0;0;0;0;0;0;0
2020-07-10 06:15:00;98;25;21;33;40;5;22;40;0;0;0;0;0;0;0
2020-07-10 06:30:00;122;30;19;45;40;3;35;44;0;1;0;0;0;0;0
2020-07-10 06:45:00;138;36;33;43;40;5;39;37;0;0;2;0;0;0;0
2020-07-10 07:00:00;136;29;25;28;38;7;35;34;0;1;1;0;2;5;0
2020-07-10 07:15:00;155;19;38;31;59;2;32;33;0;0;0;0;0;0;0
2020-07-10 07:30:00;152;18;37;34;54;8;44;42;0;3;0;0;0;0;0
2020-07-10 07:45:00;124;26;43;39;47;9;57;38;0;0;2;0;0;0;0
2020-07-10 08:00:00;118;10;41;28;38;5;30;24;0;0;0;0;2;0;0
2020-07-10 08:15:00;139;19;38;34;55;7;40;43;0;0;1;0;0;0;0
2020-07-10 08:30:00;134;6;43;28;52;10;61;37;0;1;1;0;0;0;0
2020-07-10 08:45:00;122;13;39;24;59;9;47;39;0;2;4;0;0;2;0
2020-07-10 09:00:00;125;10;33;31;60;9;42;31;0;3;1;2;0;5;0
2020-07-10 09:15:00;117;18;33;41;66;10;55;35;0;0;1;0;0;0;0
2020-07-10 09:30:00;135;12;41;41;62;6;44;32;0;1;1;0;0;0;0
2020-07-10 09:45:00;130;24;30;42;82;8;56;37;0;3;1;0;0;0;0
2020-07-10 10:00:00;141;10;32;38;83;13;55;33;0;2;4;0;2;0;0
2020-07-10 10:15:00;113;14;32;40;60;21;56;35;0;5;0;0;0;0;0
2020-07-10 10:30:00;108;12;38;30;84;21;45;37;0;0;1;0;0;16;0
2020-07-10 10:45:00;81;30;39;39;75;13;56;37;0;2;1;0;0;0;0
2020-07-10 11:00:00;150;7;33;41;78;17;51;32;0;1;0;3;3;0;0
2020-07-10 11:15:00;102;9;36;30;86;8;52;39;0;0;3;0;4;6;0
2020-07-10 11:30:00;98;8;47;39;82;7;71;40;0;2;0;1;0;0;0
2020-07-10 11:45:00;106;15;57;48;101;8;62;42;0;1;2;3;0;0;0
2020-07-10 12:00:00;83;11;71;37;99;14;71;56;0;2;2;0;0;6;0
2020-07-10 12:15:00;92;4;56;31;108;10;62;45;0;0;1;0;1;0;0
2020-07-10 12:30:00;110;4;43;34;110;13;54;35;0;0;6;0;1;0;0
2020-07-10 12:45:00;85;7;52;48;112;9;54;43;0;1;5;0;0;6;0
2020-07-10 13:00:00;100;12;48;40;130;8;66;38;0;1;9;0;22;10;0
2020-07-10 13:15:00;113;5;57;42;135;7;62;36;0;3;0;2;0;0;0
2020-07-10 13:30:00;82;14;51;35;99;10;61;33;0;2;0;0;0;0;0
2020-07-10 13:45:00;116;12;46;36;96;16;69;42;0;4;3;0;0;0;0
2020-07-10 14:00:00;124;10;39;33;110;10;71;38;0;1;0;1;0;0;2
2020-07-10 14:15:00;119;9;48;39;107;15;63;40;0;2;1;1;0;0;0
2020-07-10 14:30:00;109;9;70;31;127;6;59;27;0;0;3;1;0;10;0
2020-07-10 14:45:00;117;5;58;33;115;5;62;45;0;0;2;0;0;0;0
2020-07-10 15:00:00;102;7;56;34;127;9;78;36;0;0;5;0;0;0;0
2020-07-10 15:15:00;97;9;52;33;133;10;64;33;0;0;0;0;0;0;0
2020-07-10 15:30:00;125;11;56;43;120;9;67;39;0;0;3;0;0;0;0
2020-07-10 15:45:00;137;6;43;34;110;6;65;31;0;0;0;0;1;0;0
2020-07-10 16:00:00;119;13;46;30;111;17;65;40;0;0;4;0;0;0;0
2020-07-10 16:15:00;89;8;33;30;113;12;63;35;0;0;0;0;0;0;0
2020-07-10 16:30:00;126;12;39;31;126;8;44;34;0;0;3;0;11;3;0
2020-07-10 16:45:00;103;4;40;33;100;15;57;43;0;0;0;0;5;0;0
2020-07-10 17:00:00;116;6;38;36;129;15;71;32;0;0;1;0;0;0;0
2020-07-10 17:15:00;97;9;40;32;113;9;50;30;0;1;0;0;0;0;0
2020-07-10 17:30:00;108;6;41;31;97;11;46;25;0;0;1;0;0;0;0
2020-07-10 17:45:00;107;10;36;23;96;10;46;27;0;6;3;0;1;0;0
2020-07-10 18:00:00;102;3;39;21;119;8;50;33;0;1;0;0;0;0;0
2020-07-10 18:15:00;114;5;32;21;94;11;42;26;0;2;1;0;1;0;0
2020-07-10 18:30:00;110;6;27;15;83;13;49;21;0;0;3;0;0;0;0
2020-07-10 18:45:00;95;4;33;20;69;15;31;30;0;3;0;0;0;0;0
2020-07-10 19:00:00;66;7;31;23;93;10;32;25;0;0;2;0;0;0;0
2020-07-10 19:15:00;79;3;21;12;80;8;29;26;0;2;0;0;0;0;0
2020-07-10 19:30:00;77;7;20;15;73;9;23;19;0;0;1;0;0;0;0
2020-07-10 19:45:00;55;2;23;15;85;7;28;26;0;0;1;0;0;0;0
2020-07-10 20:00:00;51;3;21;17;99;12;23;21;0;0;2;0;4;12;0
2020-07-10 20:15:00;56;3;13;8;70;5;37;18;0;0;1;0;3;2;0
2020-07-10 20:30:00;68;7;17;12;61;6;25;14;0;0;1;0;1;0;0
2020-07-10 20:45:00;43;2;12;6;53;5;25;16;0;0;18;0;0;1;0
2020-07-10 21:00:00;57;5;13;10;57;7;26;24;0;1;0;0;0;0;0
2020-07-10 21:15:00;67;6;13;9;42;8;23;20;0;0;0;0;0;2;0
2020-07-10 21:30:00;43;2;15;7;46;3;30;20;0;0;0;0;0;0;0
2020-07-10 21:45:00;36;3;12;2;44;6;24;8;0;0;0;0;0;0;0
2020-07-10 22:00:00;45;1;12;7;54;5;20;13;0;0;1;0;0;0;0
2020-07-10 22:15:00;54;2;8;9;40;5;19;14;0;0;0;0;0;0;0
2020-07-10 22:30:00;22;2;8;11;45;1;12;11;0;0;0;0;0;0;0
2020-07-10 22:45:00;32;0;12;5;40;2;17;13;0;0;0;0;2;0;0
2020-07-10 23:00:00;30;0;8;4;22;5;10;8;0;0;0;0;0;0;0
2020-07-10 23:15:00;33;3;5;6;32;7;9;8;0;0;0;0;0;0;0
2020-07-10 23:30:00;23;0;3;5;42;2;7;5;0;0;0;0;0;0;0
2020-07-10 23:45:00;20;0;4;4;28;1;10;5;0;1;0;0;0;0;0
