DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-01-02 00:00:00;9;13;9;3;1;11;3;0;0
2020-01-02 00:15:00;9;6;5;3;2;7;3;2;4
2020-01-02 00:30:00;6;12;6;4;2;0;3;0;1
2020-01-02 00:45:00;4;4;3;2;1;9;3;0;0
2020-01-02 01:00:00;4;6;6;2;2;4;7;1;1
2020-01-02 01:15:00;18;19;18;15;1;24;22;14;15
2020-01-02 01:30:00;5;5;5;0;1;5;7;1;1
2020-01-02 01:45:00;3;3;4;3;2;7;1;0;0
2020-01-02 02:00:00;14;13;12;11;2;23;13;8;8
2020-01-02 02:15:00;6;5;6;6;0;11;14;3;3
2020-01-02 02:30:00;1;0;3;1;0;3;5;0;0
2020-01-02 02:45:00;5;3;7;7;1;5;5;0;0
2020-01-02 03:00:00;8;3;3;2;0;6;6;1;1
2020-01-02 03:15:00;7;3;6;1;0;5;5;1;3
2020-01-02 03:30:00;2;1;1;0;0;6;3;0;0
2020-01-02 03:45:00;4;3;2;1;0;5;1;0;0
2020-01-02 04:00:00;5;1;4;0;1;9;4;0;1
2020-01-02 04:15:00;3;3;3;1;1;5;3;1;2
2020-01-02 04:30:00;1;2;4;0;1;17;4;0;0
2020-01-02 04:45:00;11;6;7;4;1;14;3;2;1
2020-01-02 05:00:00;14;8;8;5;3;13;11;1;1
2020-01-02 05:15:00;14;9;6;0;0;24;11;0;1
2020-01-02 05:30:00;21;18;13;3;1;29;22;3;5
2020-01-02 05:45:00;28;22;19;7;2;24;24;1;2
2020-01-02 06:00:00;25;12;21;7;1;32;28;1;2
2020-01-02 06:15:00;19;16;23;5;4;28;18;6;6
2020-01-02 06:30:00;29;30;14;2;2;28;18;5;5
2020-01-02 06:45:00;38;37;39;8;7;45;44;3;11
2020-01-02 07:00:00;40;59;46;13;9;41;35;9;15
2020-01-02 07:15:00;53;39;34;12;8;65;41;5;12
2020-01-02 07:30:00;35;46;31;6;5;42;35;3;9
2020-01-02 07:45:00;41;49;42;18;7;54;58;6;9
2020-01-02 08:00:00;44;44;28;11;8;50;31;7;12
2020-01-02 08:15:00;50;41;44;11;8;55;45;6;10
2020-01-02 08:30:00;55;53;43;10;10;58;43;8;9
2020-01-02 08:45:00;46;41;45;11;7;48;33;6;14
2020-01-02 09:00:00;47;43;52;17;9;79;44;5;8
2020-01-02 09:15:00;46;62;44;12;10;76;45;4;7
2020-01-02 09:30:00;63;46;66;14;10;69;48;11;10
2020-01-02 09:45:00;64;66;79;18;11;84;57;7;13
2020-01-02 10:00:00;74;69;68;17;12;82;61;19;23
2020-01-02 10:15:00;85;80;60;18;11;74;60;14;15
2020-01-02 10:30:00;83;71;79;30;9;106;78;26;41
2020-01-02 10:45:00;80;77;95;22;10;94;74;13;15
2020-01-02 11:00:00;77;84;75;17;11;101;74;10;17
2020-01-02 11:15:00;77;68;71;23;13;110;76;14;15
2020-01-02 11:30:00;98;103;80;25;10;101;83;136;24
2020-01-02 11:45:00;96;89;71;21;12;107;75;8;13
2020-01-02 12:00:00;92;87;90;23;10;112;86;12;23
2020-01-02 12:15:00;94;87;76;18;12;115;76;10;12
2020-01-02 12:30:00;95;93;67;10;12;106;72;17;21
2020-01-02 12:45:00;76;90;66;20;11;107;71;13;19
2020-01-02 13:00:00;94;100;71;21;9;98;74;14;23
2020-01-02 13:15:00;79;103;67;25;12;94;70;16;15
2020-01-02 13:30:00;111;102;86;24;12;101;93;14;19
2020-01-02 13:45:00;88;102;75;20;12;115;84;15;22
2020-01-02 14:00:00;97;103;92;22;8;115;90;18;21
2020-01-02 14:15:00;117;110;92;24;10;102;96;16;20
2020-01-02 14:30:00;126;112;80;24;13;122;91;12;12
2020-01-02 14:45:00;107;108;71;22;9;104;81;20;19
2020-01-02 15:00:00;107;120;71;23;11;107;80;13;17
2020-01-02 15:15:00;104;97;72;21;13;123;96;9;16
2020-01-02 15:30:00;115;117;85;27;8;116;80;12;20
2020-01-02 15:45:00;106;112;81;33;11;108;87;6;14
2020-01-02 16:00:00;99;114;78;28;8;122;92;19;27
2020-01-02 16:15:00;106;122;73;20;9;94;84;11;17
2020-01-02 16:30:00;103;125;70;31;15;98;80;17;21
2020-01-02 16:45:00;102;115;87;27;10;115;107;10;19
2020-01-02 17:00:00;107;124;78;23;14;116;100;52;13
2020-01-02 17:15:00;96;95;65;24;16;78;126;52;23
2020-01-02 17:30:00;99;114;54;21;13;83;111;11;21
2020-01-02 17:45:00;77;105;57;27;16;90;63;13;16
2020-01-02 18:00:00;102;91;67;22;17;85;52;12;19
2020-01-02 18:15:00;80;113;71;25;10;70;49;19;16
2020-01-02 18:30:00;73;93;66;23;12;69;60;7;10
2020-01-02 18:45:00;79;81;45;15;16;77;37;9;17
2020-01-02 19:00:00;70;72;53;19;11;61;51;11;17
2020-01-02 19:15:00;77;78;67;23;14;71;69;12;15
2020-01-02 19:30:00;63;60;39;15;9;45;29;4;7
2020-01-02 19:45:00;57;58;51;20;15;47;30;4;6
2020-01-02 20:00:00;41;37;25;7;8;64;27;7;9
2020-01-02 20:15:00;43;44;39;19;10;48;27;3;5
2020-01-02 20:30:00;30;38;34;14;11;43;18;3;6
2020-01-02 20:45:00;37;46;38;20;8;30;33;4;3
2020-01-02 21:00:00;33;32;22;6;2;30;20;4;7
2020-01-02 21:15:00;36;43;29;12;12;43;22;2;3
2020-01-02 21:30:00;32;32;25;12;9;37;16;1;1
2020-01-02 21:45:00;27;26;15;2;3;39;19;4;7
2020-01-02 22:00:00;24;26;19;9;6;32;17;0;0
2020-01-02 22:15:00;13;22;15;2;2;36;16;2;4
2020-01-02 22:30:00;31;23;21;8;4;33;15;0;3
2020-01-02 22:45:00;24;21;8;4;3;21;8;1;5
2020-01-02 23:00:00;25;17;21;11;8;32;12;2;4
2020-01-02 23:15:00;21;15;11;6;3;18;9;3;3
2020-01-02 23:30:00;21;11;12;4;4;21;15;2;3
2020-01-02 23:45:00;13;14;14;3;3;9;10;1;2
