DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-07-17 00:00:00;10;7;1;10;12;1;12;6;7;6
2020-07-17 00:15:00;9;7;0;8;12;2;11;6;11;8
2020-07-17 00:30:00;2;4;0;10;8;2;8;5;4;2
2020-07-17 00:45:00;11;5;1;5;3;4;4;3;5;9
2020-07-17 01:00:00;11;9;0;7;5;1;5;4;9;8
2020-07-17 01:15:00;4;1;0;5;6;0;6;5;1;4
2020-07-17 01:30:00;1;3;1;4;5;0;4;2;4;0
2020-07-17 01:45:00;0;1;0;3;2;0;2;2;0;0
2020-07-17 02:00:00;4;4;1;2;3;2;4;3;3;2
2020-07-17 02:15:00;5;8;0;6;2;2;3;2;10;4
2020-07-17 02:30:00;4;2;0;7;5;0;4;6;2;3
2020-07-17 02:45:00;1;1;2;2;2;1;2;2;2;1
2020-07-17 03:00:00;2;1;0;3;1;1;1;2;1;2
2020-07-17 03:15:00;3;2;0;0;1;0;1;0;2;2
2020-07-17 03:30:00;3;1;0;1;0;0;0;1;0;2
2020-07-17 03:45:00;6;1;2;2;2;0;2;1;0;6
2020-07-17 04:00:00;1;4;1;1;2;1;2;0;4;1
2020-07-17 04:15:00;7;4;1;2;4;0;3;2;3;7
2020-07-17 04:30:00;4;7;1;8;8;1;8;6;6;4
2020-07-17 04:45:00;12;8;3;10;12;4;14;8;10;14
2020-07-17 05:00:00;17;11;4;21;24;5;25;18;20;16
2020-07-17 05:15:00;22;19;3;47;53;11;56;49;19;20
2020-07-17 05:30:00;38;16;3;37;45;10;47;45;16;33
2020-07-17 05:45:00;49;28;3;46;53;19;59;47;33;39
2020-07-17 06:00:00;39;36;4;44;31;11;34;41;39;31
2020-07-17 06:15:00;46;52;7;81;85;18;85;74;57;29
2020-07-17 06:30:00;51;42;6;84;78;20;83;88;50;44
2020-07-17 06:45:00;47;25;5;93;87;15;91;93;28;45
2020-07-17 07:00:00;32;22;8;60;47;9;50;59;27;28
2020-07-17 07:15:00;52;31;3;114;73;18;76;100;34;39
2020-07-17 07:30:00;66;42;13;127;118;23;120;117;61;53
2020-07-17 07:45:00;85;50;13;105;92;39;108;97;58;66
2020-07-17 08:00:00;68;46;16;81;83;19;86;85;49;49
2020-07-17 08:15:00;70;47;14;71;73;13;78;69;48;52
2020-07-17 08:30:00;59;44;20;85;81;20;85;83;44;43
2020-07-17 08:45:00;63;35;8;79;78;23;87;68;33;51
2020-07-17 09:00:00;57;55;8;54;70;26;73;50;54;43
2020-07-17 09:15:00;58;42;10;72;68;19;72;61;39;52
2020-07-17 09:30:00;65;43;15;62;77;29;86;55;41;45
2020-07-17 09:45:00;55;50;11;51;72;23;81;49;51;48
2020-07-17 10:00:00;19;17;6;14;18;7;20;16;19;14
2020-07-17 10:15:00;76;64;18;75;86;26;94;63;60;63
2020-07-17 10:30:00;61;44;12;68;71;20;85;66;48;56
2020-07-17 10:45:00;76;74;15;72;81;32;94;71;73;61
2020-07-17 11:00:00;49;51;12;53;64;21;72;60;47;39
2020-07-17 11:15:00;44;44;5;48;56;24;70;47;43;48
2020-07-17 11:30:00;70;71;29;64;70;14;78;57;73;62
2020-07-17 11:45:00;90;57;16;90;54;21;69;66;67;79
2020-07-17 12:00:00;97;73;16;66;66;19;79;71;81;80
2020-07-17 12:15:00;95;92;19;57;66;21;68;53;83;83
2020-07-17 12:30:00;82;94;23;83;85;24;88;70;96;80
2020-07-17 12:45:00;96;107;15;89;97;30;106;76;114;97
2020-07-17 13:00:00;102;99;13;73;86;20;87;64;101;81
2020-07-17 13:15:00;101;106;17;85;92;22;96;78;108;99
2020-07-17 13:30:00;105;103;17;96;106;28;112;84;96;100
2020-07-17 13:45:00;93;77;18;80;112;21;112;75;74;85
2020-07-17 14:00:00;100;68;24;85;88;24;96;85;81;86
2020-07-17 14:15:00;120;115;26;82;86;11;91;75;123;99
2020-07-17 14:30:00;120;120;22;95;108;29;119;71;116;101
2020-07-17 14:45:00;121;102;15;75;91;24;95;70;105;110
2020-07-17 15:00:00;117;87;27;83;98;20;91;67;94;101
2020-07-17 15:15:00;87;93;16;75;94;22;106;60;85;88
2020-07-17 15:30:00;117;79;24;81;97;21;105;83;83;110
2020-07-17 15:45:00;108;91;17;76;83;23;85;66;85;99
2020-07-17 16:00:00;115;88;12;82;88;16;94;74;96;112
2020-07-17 16:15:00;98;71;19;81;91;29;97;71;80;93
2020-07-17 16:30:00;85;73;22;71;80;14;84;56;79;82
2020-07-17 16:45:00;87;63;16;68;81;17;88;62;68;73
2020-07-17 17:00:00;98;66;23;79;90;23;93;67;65;95
2020-07-17 17:15:00;85;70;27;63;99;25;104;63;78;75
2020-07-17 17:30:00;86;73;10;78;82;16;85;66;80;71
2020-07-17 17:45:00;77;66;17;75;89;13;87;78;69;74
2020-07-17 18:00:00;89;65;20;69;86;17;81;72;65;81
2020-07-17 18:15:00;68;60;18;70;69;20;108;65;58;68
2020-07-17 18:30:00;69;53;11;66;57;19;61;64;58;59
