DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-08-14 00:00:00;2;3;0;0;8;7;0;0
2020-08-14 00:15:00;2;7;0;0;8;3;0;0
2020-08-14 00:30:00;2;2;0;0;2;2;0;0
2020-08-14 00:45:00;2;2;0;0;4;2;0;0
2020-08-14 01:00:00;0;2;0;0;3;3;0;0
2020-08-14 01:15:00;0;1;0;0;2;2;0;0
2020-08-14 01:30:00;1;4;1;0;2;0;0;0
2020-08-14 01:45:00;0;4;0;0;0;0;0;0
2020-08-14 02:00:00;0;0;0;0;0;2;0;0
2020-08-14 02:15:00;1;0;0;0;0;0;0;0
2020-08-14 02:30:00;0;1;0;0;1;1;0;0
2020-08-14 02:45:00;1;2;0;0;1;1;0;0
2020-08-14 03:00:00;0;3;0;0;1;1;0;0
2020-08-14 03:15:00;3;0;0;0;0;2;0;0
2020-08-14 03:30:00;0;1;0;0;1;0;0;0
2020-08-14 03:45:00;3;7;0;0;2;3;0;0
2020-08-14 04:00:00;2;1;0;0;1;2;0;0
2020-08-14 04:15:00;1;1;0;0;1;2;0;0
2020-08-14 04:30:00;2;0;0;0;4;4;0;0
2020-08-14 04:45:00;4;4;0;0;3;7;0;0
2020-08-14 05:00:00;1;5;0;0;8;4;0;0
2020-08-14 05:15:00;3;15;0;0;17;13;5;0
2020-08-14 05:30:00;2;25;0;0;33;10;5;1
2020-08-14 05:45:00;9;15;1;0;42;28;5;1
2020-08-14 06:00:00;10;18;0;0;21;13;2;1
2020-08-14 06:15:00;13;23;1;0;40;28;8;0
2020-08-14 06:30:00;9;28;0;0;28;38;9;0
2020-08-14 06:45:00;15;28;0;0;37;26;11;1
2020-08-14 07:00:00;13;26;2;0;29;27;6;0
2020-08-14 07:15:00;13;30;3;0;37;27;8;0
2020-08-14 07:30:00;22;27;2;0;36;32;5;3
2020-08-14 07:45:00;25;52;4;0;30;25;10;0
2020-08-14 08:00:00;25;40;4;0;29;27;11;3
2020-08-14 08:15:00;26;46;6;0;28;16;13;1
2020-08-14 08:30:00;26;38;4;0;30;32;8;0
2020-08-14 08:45:00;26;39;5;0;30;18;7;7
2020-08-14 09:00:00;31;25;2;0;27;17;1;1
2020-08-14 09:15:00;23;25;6;0;25;22;0;0
2020-08-14 09:30:00;23;37;6;0;24;26;1;0
2020-08-14 09:45:00;26;39;5;0;19;18;0;1
2020-08-14 10:00:00;37;34;3;0;36;26;1;0
2020-08-14 10:15:00;26;33;8;0;27;18;1;7
2020-08-14 10:30:00;26;38;6;0;26;24;1;3
2020-08-14 10:45:00;26;27;4;0;32;24;8;14
2020-08-14 11:00:00;27;38;3;0;28;26;6;1
2020-08-14 11:15:00;32;41;10;0;32;18;1;9
2020-08-14 11:30:00;32;32;3;0;28;36;12;1
2020-08-14 11:45:00;37;49;6;0;33;34;3;10
2020-08-14 12:00:00;43;41;3;0;34;34;0;16
2020-08-14 12:15:00;40;42;7;0;38;32;1;12
2020-08-14 12:30:00;34;40;7;0;43;27;4;4
2020-08-14 12:45:00;27;40;6;0;30;25;4;5
2020-08-14 13:00:00;40;37;3;0;35;31;6;9
2020-08-14 13:15:00;26;43;7;0;34;19;0;34
2020-08-14 13:30:00;39;39;5;0;36;26;3;9
2020-08-14 13:45:00;28;38;6;0;38;39;2;12
2020-08-14 14:00:00;34;47;3;0;48;42;10;10
2020-08-14 14:15:00;37;43;3;0;36;19;1;24
2020-08-14 14:30:00;31;52;3;0;41;31;0;7
2020-08-14 14:45:00;28;40;6;0;28;26;1;6
2020-08-14 15:00:00;39;30;4;0;28;24;0;6
2020-08-14 15:15:00;19;38;5;0;41;25;0;4
2020-08-14 15:30:00;30;28;2;0;29;25;0;1
2020-08-14 15:45:00;25;29;3;0;31;31;0;4
2020-08-14 16:00:00;34;33;2;0;32;19;9;1
2020-08-14 16:15:00;23;26;1;0;28;17;0;1
2020-08-14 16:30:00;28;41;4;0;39;24;0;2
2020-08-14 16:45:00;32;23;2;0;23;22;0;3
2020-08-14 17:00:00;26;22;3;0;26;22;0;2
2020-08-14 17:15:00;20;35;4;0;21;15;0;1
2020-08-14 17:30:00;30;24;1;0;19;15;0;31
2020-08-14 17:45:00;27;19;2;0;23;12;0;0
2020-08-14 18:00:00;33;28;3;0;24;20;0;0
2020-08-14 18:15:00;27;23;3;0;31;19;2;0
2020-08-14 18:30:00;26;30;2;0;27;15;0;1
2020-08-14 18:45:00;28;18;0;0;9;9;0;0
2020-08-14 19:00:00;20;28;0;0;18;10;0;0
2020-08-14 19:15:00;21;22;0;0;14;8;0;8
2020-08-14 19:30:00;22;18;0;0;17;19;0;0
2020-08-14 19:45:00;18;13;0;0;18;8;0;0
2020-08-14 20:00:00;17;18;0;0;12;11;0;0
2020-08-14 20:15:00;11;11;0;0;16;8;0;0
2020-08-14 20:30:00;13;20;0;0;9;10;0;0
2020-08-14 20:45:00;12;10;0;0;11;12;0;0
2020-08-14 21:00:00;4;15;0;0;6;10;0;0
2020-08-14 21:15:00;12;10;0;0;6;5;1;0
2020-08-14 21:30:00;9;11;0;0;17;10;1;2
2020-08-14 21:45:00;15;17;0;0;12;12;0;0
2020-08-14 22:00:00;4;10;0;0;20;7;0;0
2020-08-14 22:15:00;4;9;0;0;6;3;0;5
2020-08-14 22:30:00;3;12;0;0;8;8;0;0
2020-08-14 22:45:00;4;12;0;0;8;7;0;0
2020-08-14 23:00:00;7;6;0;0;9;9;0;0
2020-08-14 23:15:00;5;6;0;0;8;6;0;0
2020-08-14 23:30:00;3;3;0;0;8;13;0;0
2020-08-14 23:45:00;5;11;0;0;4;8;0;0
