DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-04-30 00:00:00;0;8;5;0;0;0;0;0
2020-04-30 00:15:00;7;6;13;0;0;0;0;0
2020-04-30 00:30:00;5;10;10;0;0;0;0;0
2020-04-30 00:45:00;5;6;7;0;0;0;0;0
2020-04-30 01:00:00;6;7;5;0;0;0;0;0
2020-04-30 01:15:00;4;2;7;0;0;0;0;0
2020-04-30 01:30:00;1;3;2;0;0;0;0;0
2020-04-30 01:45:00;1;10;6;0;0;0;0;0
2020-04-30 02:00:00;2;6;3;0;0;0;0;0
2020-04-30 02:15:00;2;4;5;0;0;0;0;0
2020-04-30 02:30:00;3;8;1;0;0;0;0;0
2020-04-30 02:45:00;2;9;3;0;0;0;0;0
2020-04-30 03:00:00;2;3;2;0;0;0;0;0
2020-04-30 03:15:00;3;3;2;0;0;0;0;0
2020-04-30 03:30:00;1;1;3;0;0;0;0;0
2020-04-30 03:45:00;1;5;1;0;0;0;0;0
2020-04-30 04:00:00;5;4;5;0;0;0;0;0
2020-04-30 04:15:00;3;7;3;0;0;0;0;0
2020-04-30 04:30:00;6;8;3;0;0;0;0;0
2020-04-30 04:45:00;12;17;13;0;0;0;0;0
2020-04-30 05:00:00;17;31;22;0;0;0;0;0
2020-04-30 05:15:00;16;48;47;0;0;0;0;0
2020-04-30 05:30:00;36;73;42;0;0;0;0;0
2020-04-30 05:45:00;36;52;46;0;0;0;0;0
2020-04-30 06:00:00;35;69;39;0;2;0;0;0
2020-04-30 06:15:00;33;97;34;0;0;0;0;0
2020-04-30 06:30:00;45;115;61;0;1;0;0;0
2020-04-30 06:45:00;35;105;71;0;0;0;0;0
2020-04-30 07:00:00;31;89;43;0;5;0;0;0
2020-04-30 07:15:00;41;123;44;0;4;0;5;0
2020-04-30 07:30:00;37;108;71;0;5;0;1;0
2020-04-30 07:45:00;55;125;53;0;1;17;26;0
2020-04-30 08:00:00;45;85;37;0;6;0;3;3
2020-04-30 08:15:00;45;85;51;0;6;0;0;2
2020-04-30 08:30:00;54;103;39;0;0;0;4;0
2020-04-30 08:45:00;41;104;39;0;5;2;8;1
2020-04-30 09:00:00;40;87;41;0;2;1;1;6
2020-04-30 09:15:00;50;120;39;0;1;1;1;5
2020-04-30 09:30:00;47;125;53;0;1;1;18;0
2020-04-30 09:45:00;56;107;52;0;6;0;13;24
2020-04-30 10:00:00;65;127;52;0;1;0;2;3
2020-04-30 10:15:00;45;123;59;0;0;3;4;0
2020-04-30 10:30:00;72;144;59;0;6;1;10;8
2020-04-30 10:45:00;55;122;64;0;14;8;0;4
2020-04-30 11:00:00;53;123;58;0;2;4;7;2
2020-04-30 11:15:00;78;158;45;0;15;2;13;0
2020-04-30 11:30:00;71;139;55;0;14;1;2;2
2020-04-30 11:45:00;70;154;61;0;29;8;8;2
2020-04-30 12:00:00;65;168;64;0;11;5;8;4
2020-04-30 12:15:00;62;173;59;0;3;3;7;15
2020-04-30 12:30:00;80;142;61;0;17;6;3;4
2020-04-30 12:45:00;80;142;62;0;9;0;0;4
2020-04-30 13:00:00;65;127;51;0;27;5;10;8
2020-04-30 13:15:00;61;147;58;0;5;0;3;2
2020-04-30 13:30:00;76;134;64;0;14;5;18;3
2020-04-30 13:45:00;96;169;70;0;3;2;3;4
2020-04-30 14:00:00;91;172;71;0;2;19;0;0
2020-04-30 14:15:00;80;176;63;0;9;5;5;0
2020-04-30 14:30:00;124;203;83;0;8;8;0;7
2020-04-30 14:45:00;99;150;67;0;2;7;15;3
2020-04-30 15:00:00;
2020-04-30 15:15:00;
2020-04-30 15:30:00;
2020-04-30 15:45:00;
2020-04-30 16:00:00;
2020-04-30 16:15:00;39;98;46;0;5;0;7;3
2020-04-30 16:30:00;90;203;74;0;7;5;7;1
2020-04-30 16:45:00;80;249;96;0;4;2;10;4
2020-04-30 17:00:00;72;197;70;0;6;0;2;3
2020-04-30 17:15:00;94;194;83;0;6;1;6;0
2020-04-30 17:30:00;87;187;95;0;7;0;10;3
2020-04-30 17:45:00;89;166;81;0;9;0;8;2
2020-04-30 18:00:00;88;179;81;0;5;0;0;3
2020-04-30 18:15:00;82;168;65;0;3;0;1;3
2020-04-30 18:30:00;75;152;59;0;8;0;6;10
2020-04-30 18:45:00;52;128;71;0;5;0;0;0
2020-04-30 19:00:00;47;117;48;0;1;1;5;1
2020-04-30 19:15:00;
2020-04-30 19:30:00;
2020-04-30 19:45:00;
2020-04-30 20:00:00;
2020-04-30 20:15:00;
2020-04-30 20:30:00;
2020-04-30 20:45:00;
2020-04-30 21:00:00;
2020-04-30 21:15:00;
2020-04-30 21:30:00;
2020-04-30 21:45:00;
2020-04-30 22:00:00;
2020-04-30 22:15:00;
2020-04-30 22:30:00;
2020-04-30 22:45:00;
2020-04-30 23:00:00;
2020-04-30 23:15:00;
2020-04-30 23:30:00;
2020-04-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
