DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-12-24 00:00:00;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
2020-12-24 00:15:00;0;1;1;1;1;1;0;0;2;0;0;0;0;0;0
2020-12-24 00:30:00;1;0;0;1;1;1;0;0;2;0;0;0;0;0;0
2020-12-24 00:45:00;0;0;1;1;1;1;1;0;2;0;0;0;0;0;0
2020-12-24 01:00:00;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-24 01:15:00;5;1;3;1;1;0;0;0;3;0;0;0;0;0;0
2020-12-24 01:30:00;5;0;1;0;0;0;0;0;3;0;0;0;0;0;0
2020-12-24 01:45:00;4;1;2;1;1;1;1;0;2;0;0;0;0;0;0
2020-12-24 02:00:00;3;2;3;0;0;0;0;0;2;0;0;0;0;0;0
2020-12-24 02:15:00;3;1;1;0;0;0;0;0;1;0;0;0;0;0;0
2020-12-24 02:30:00;7;2;7;1;1;0;0;0;4;0;0;0;0;0;0
2020-12-24 02:45:00;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0
2020-12-24 03:00:00;3;2;5;2;2;0;0;0;2;0;0;0;0;0;0
2020-12-24 03:15:00;4;1;3;1;1;0;0;0;1;0;0;0;0;0;0
2020-12-24 03:30:00;3;1;3;3;3;1;0;0;1;0;0;0;0;0;0
2020-12-24 03:45:00;5;1;2;0;0;0;0;0;4;0;0;0;0;0;0
2020-12-24 04:00:00;1;2;3;0;0;0;0;0;2;0;0;0;0;0;0
2020-12-24 04:15:00;5;4;6;0;0;0;0;0;1;0;0;0;0;0;0
2020-12-24 04:30:00;3;0;1;1;1;0;0;0;1;0;0;0;0;0;0
2020-12-24 04:45:00;7;0;3;0;0;0;0;1;3;0;0;0;0;0;0
2020-12-24 05:00:00;4;0;1;1;1;0;0;0;4;0;0;0;0;0;0
2020-12-24 05:15:00;1;0;0;2;2;0;0;0;4;0;0;0;0;0;0
2020-12-24 05:30:00;9;1;2;4;4;1;1;1;13;0;0;0;0;0;0
2020-12-24 05:45:00;15;0;4;2;2;2;1;0;15;0;0;1;0;0;0
2020-12-24 06:00:00;11;4;4;6;6;2;2;0;12;0;0;0;0;0;0
2020-12-24 06:15:00;11;2;4;7;6;3;3;0;18;0;0;0;0;0;0
2020-12-24 06:30:00;10;6;5;6;6;4;4;0;14;0;0;0;0;0;0
2020-12-24 06:45:00;24;6;6;6;6;1;0;0;11;0;0;0;0;0;0
2020-12-24 07:00:00;12;5;7;2;2;0;0;1;9;0;0;0;0;0;0
2020-12-24 07:15:00;16;7;9;10;9;7;8;2;10;0;0;0;0;0;0
2020-12-24 07:30:00;17;6;6;6;6;3;3;1;21;0;0;0;0;0;0
2020-12-24 07:45:00;23;4;9;9;11;6;6;3;30;0;0;0;0;0;0
2020-12-24 08:00:00;25;14;14;11;7;3;2;1;13;0;0;0;0;0;0
2020-12-24 08:15:00;25;12;13;4;5;8;9;3;31;0;0;0;0;0;0
2020-12-24 08:30:00;38;13;14;6;5;7;7;3;29;0;0;0;0;0;0
2020-12-24 08:45:00;25;12;13;15;16;13;13;3;41;0;0;0;0;0;0
2020-12-24 09:00:00;44;15;14;10;11;10;10;3;28;0;0;0;0;0;0
2020-12-24 09:15:00;44;15;15;19;22;13;12;3;35;0;0;0;0;0;0
2020-12-24 09:30:00;39;18;19;14;18;12;12;5;46;0;0;0;0;0;0
2020-12-24 09:45:00;52;17;14;19;19;17;17;2;31;0;0;0;1;0;0
2020-12-24 10:00:00;52;28;31;21;21;8;10;4;48;0;0;0;1;0;0
2020-12-24 10:15:00;50;26;26;21;23;12;11;3;44;0;0;0;0;0;0
2020-12-24 10:30:00;59;23;23;25;29;10;12;8;52;0;0;0;0;0;0
2020-12-24 10:45:00;53;27;26;25;26;20;24;6;57;0;0;0;0;0;0
2020-12-24 11:00:00;53;22;20;21;23;16;16;8;61;0;0;1;0;0;0
2020-12-24 11:15:00;67;25;24;20;22;14;14;3;55;0;0;1;0;0;0
2020-12-24 11:30:00;64;21;20;16;19;14;15;6;62;0;0;0;0;0;0
2020-12-24 11:45:00;73;36;36;30;33;15;16;5;68;0;0;0;1;0;0
2020-12-24 12:00:00;57;21;21;19;24;12;14;6;46;0;0;0;0;0;0
2020-12-24 12:15:00;55;22;21;25;27;16;16;10;57;0;0;0;0;0;0
2020-12-24 12:30:00;50;16;16;20;22;17;17;4;47;0;0;0;0;0;0
2020-12-24 12:45:00;41;19;21;19;20;12;12;6;47;0;0;0;0;0;0
2020-12-24 13:00:00;52;9;11;20;23;14;15;8;48;0;0;0;0;0;0
2020-12-24 13:15:00;59;25;25;13;13;11;12;4;40;0;0;0;0;0;0
