DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2021-01-04 00:00:00;0;0;0;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 00:15:00;1;1;1;2;3;0;2;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 00:30:00;1;1;2;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0
2021-01-04 00:45:00;2;1;1;0;5;0;1;2;0;0;0;0;0;0;0;0;0;0
2021-01-04 01:00:00;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 01:15:00;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
2021-01-04 01:30:00;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
2021-01-04 01:45:00;1;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 02:00:00;0;2;1;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 02:15:00;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 02:30:00;0;0;0;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0
2021-01-04 02:45:00;0;1;2;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0
2021-01-04 03:00:00;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0
2021-01-04 03:15:00;1;0;0;5;3;0;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 03:30:00;3;2;2;4;2;2;6;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 03:45:00;1;1;1;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 04:00:00;4;0;0;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 04:15:00;0;1;0;6;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 04:30:00;4;1;1;4;2;1;2;0;0;0;0;0;0;0;0;0;0;0
2021-01-04 04:45:00;5;3;1;6;4;1;1;0;1;0;0;0;0;0;0;0;0;0
2021-01-04 05:00:00;10;1;1;3;3;0;7;3;1;0;0;0;0;0;0;0;0;0
2021-01-04 05:15:00;16;4;2;1;4;1;10;2;1;0;0;0;0;0;0;0;0;0
2021-01-04 05:30:00;21;5;1;7;6;1;4;3;1;0;0;0;0;0;0;0;0;0
2021-01-04 05:45:00;17;7;7;2;7;8;16;6;3;0;0;0;0;0;0;0;0;0
2021-01-04 06:00:00;19;4;8;3;5;1;5;2;2;0;0;0;0;0;0;0;0;0
2021-01-04 06:15:00;23;5;4;5;4;3;20;1;5;0;0;0;0;0;0;0;0;0
2021-01-04 06:30:00;37;7;6;4;6;2;14;10;6;0;0;0;0;0;0;0;0;0
2021-01-04 06:45:00;27;6;5;3;5;5;17;7;4;0;0;0;0;0;0;1;2;0
2021-01-04 07:00:00;45;13;17;3;13;2;24;11;6;0;0;0;0;0;0;0;0;0
2021-01-04 07:15:00;35;16;19;4;14;4;14;11;6;0;0;0;0;0;0;0;0;0
2021-01-04 07:30:00;37;22;10;1;16;5;27;12;7;0;0;0;0;0;0;0;0;0
2021-01-04 07:45:00;45;23;15;1;20;5;23;12;3;0;0;0;1;0;0;0;0;0
2021-01-04 08:00:00;43;9;14;3;12;6;22;9;7;0;0;0;0;0;0;0;0;0
2021-01-04 08:15:00;42;20;16;4;19;7;30;10;6;0;0;0;0;0;0;0;0;0
2021-01-04 08:30:00;35;20;24;7;20;7;21;15;6;0;0;0;0;0;0;0;0;0
2021-01-04 08:45:00;54;28;38;4;24;16;30;20;9;0;0;0;1;0;0;0;0;0
2021-01-04 09:00:00;50;24;28;6;27;12;34;18;11;0;0;0;0;0;0;0;0;0
