2019-12-25 00:00:00;0;0;4;9;6
2019-12-25 00:15:00;17;3;5;12;10
2019-12-25 00:30:00;7;0;0;7;8
2019-12-25 00:45:00;3;1;3;4;8
2019-12-25 01:00:00;3;0;0;5;5
2019-12-25 01:15:00;3;2;4;7;3
2019-12-25 01:30:00;18;0;1;7;5
2019-12-25 01:45:00;3;0;0;8;2
2019-12-25 02:00:00;5;0;1;1;2
2019-12-25 02:15:00;6;2;3;8;2
2019-12-25 02:30:00;4;1;1;3;2
2019-12-25 02:45:00;2;0;0;4;2
2019-12-25 03:00:00;4;0;0;5;0
2019-12-25 03:15:00;5;2;6;7;3
2019-12-25 03:30:00;5;0;0;3;2
2019-12-25 03:45:00;4;1;1;4;1
2019-12-25 04:00:00;2;1;0;5;1
2019-12-25 04:15:00;3;2;2;5;2
2019-12-25 04:30:00;2;0;1;2;0
2019-12-25 04:45:00;2;1;1;3;3
2019-12-25 05:00:00;6;0;0;2;0
2019-12-25 05:15:00;6;2;4;6;2
2019-12-25 05:30:00;0;0;3;2;1
2019-12-25 05:45:00;1;0;0;4;3
2019-12-25 06:00:00;4;0;1;4;4
2019-12-25 06:15:00;2;2;2;3;1
2019-12-25 06:30:00;0;0;0;2;3
2019-12-25 06:45:00;2;0;0;1;1
2019-12-25 07:00:00;2;1;0;2;2
2019-12-25 07:15:00;1;1;3;3;2
2019-12-25 07:30:00;7;2;0;3;6
2019-12-25 07:45:00;2;0;2;2;2
2019-12-25 08:00:00;3;0;0;1;5
2019-12-25 08:15:00;1;0;2;1;7
2019-12-25 08:30:00;2;1;0;4;10
2019-12-25 08:45:00;6;0;2;4;9
2019-12-25 09:00:00;3;0;2;3;6
2019-12-25 09:15:00;7;6;1;5;10
2019-12-25 09:30:00;3;4;1;9;12
2019-12-25 09:45:00;7;1;2;3;19
2019-12-25 10:00:00;13;1;6;9;14
2019-12-25 10:15:00;7;0;0;3;12
2019-12-25 10:30:00;18;6;4;6;28
2019-12-25 10:45:00;20;5;13;17;35
2019-12-25 11:00:00;19;4;6;9;29
2019-12-25 11:15:00;20;6;4;10;31
2019-12-25 11:30:00;25;7;1;3;31
2019-12-25 11:45:00;20;1;3;6;30
2019-12-25 12:00:00;29;4;4;7;28
2019-12-25 12:15:00;15;4;3;10;30
2019-12-25 12:30:00;21;3;2;7;18
2019-12-25 12:45:00;14;7;10;10;24
2019-12-25 13:00:00;19;10;13;12;19
2019-12-25 13:15:00;11;1;6;12;21
2019-12-25 13:30:00;20;2;7;11;24
2019-12-25 13:45:00;18;4;6;17;15
2019-12-25 14:00:00;12;3;5;11;24
2019-12-25 14:15:00;18;1;6;13;34
2019-12-25 14:30:00;22;4;9;9;29
2019-12-25 14:45:00;23;1;12;14;37
2019-12-25 15:00:00;29;4;5;18;26
2019-12-25 15:15:00;17;1;2;12;27
2019-12-25 15:30:00;20;2;2;13;25
2019-12-25 15:45:00;24;1;5;10;28
2019-12-25 16:00:00;25;1;5;8;25
2019-12-25 16:15:00;23;1;5;9;23
2019-12-25 16:30:00;22;5;5;15;46
2019-12-25 16:45:00;15;0;9;12;35
2019-12-25 17:00:00;21;2;7;7;23
2019-12-25 17:15:00;14;2;2;7;29
2019-12-25 17:30:00;16;5;3;5;29
2019-12-25 17:45:00;13;5;2;9;28
2019-12-25 18:00:00;24;1;5;11;21
2019-12-25 18:15:00;10;2;7;14;16
2019-12-25 18:30:00;19;2;4;7;25
2019-12-25 18:45:00;15;0;6;8;22
2019-12-25 19:00:00;10;2;8;7;28
2019-12-25 19:15:00;11;0;1;6;22
2019-12-25 19:30:00;11;3;3;10;26
2019-12-25 19:45:00;17;2;3;11;15
2019-12-25 20:00:00;13;4;4;12;16
2019-12-25 20:15:00;15;2;4;14;16
2019-12-25 20:30:00;17;2;3;11;12
2019-12-25 20:45:00;17;2;4;13;20
2019-12-25 21:00:00;11;3;7;10;18
2019-12-25 21:15:00;10;1;5;7;27
2019-12-25 21:30:00;11;2;3;12;13
2019-12-25 21:45:00;7;0;1;4;13
2019-12-25 22:00:00;13;2;8;17;18
2019-12-25 22:15:00;7;0;3;8;9
2019-12-25 22:30:00;10;3;3;6;16
2019-12-25 22:45:00;7;0;4;10;8
2019-12-25 23:00:00;11;2;6;11;15
2019-12-25 23:15:00;5;0;3;3;7
2019-12-25 23:30:00;8;0;0;3;4
2019-12-25 23:45:00;3;1;0;4;5
