DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-01-17 00:00:00;9;5;1;6;4;1;5;4;6;7
2020-01-17 00:15:00;11;7;2;4;5;0;5;3;8;8
2020-01-17 00:30:00;8;3;1;5;7;0;7;6;3;7
2020-01-17 00:45:00;10;9;0;5;10;2;10;5;9;8
2020-01-17 01:00:00;8;3;0;4;9;1;9;2;3;6
2020-01-17 01:15:00;1;1;0;8;5;2;5;5;1;1
2020-01-17 01:30:00;4;1;0;1;2;1;2;1;1;3
2020-01-17 01:45:00;3;0;0;4;6;1;6;4;0;3
2020-01-17 02:00:00;3;4;1;3;4;2;4;1;2;2
2020-01-17 02:15:00;5;4;0;4;5;1;5;3;5;5
2020-01-17 02:30:00;3;4;0;2;4;0;4;2;3;3
2020-01-17 02:45:00;3;1;1;0;2;0;2;0;2;3
2020-01-17 03:00:00;2;4;1;2;1;0;2;2;3;1
2020-01-17 03:15:00;3;2;1;2;2;1;2;3;3;2
2020-01-17 03:30:00;0;1;0;4;5;1;5;2;1;0
2020-01-17 03:45:00;3;1;0;3;5;0;4;2;0;3
2020-01-17 04:00:00;5;0;1;4;3;1;3;5;2;4
2020-01-17 04:15:00;10;5;1;6;5;0;5;3;5;10
2020-01-17 04:30:00;8;4;0;6;9;1;9;5;4;8
2020-01-17 04:45:00;7;7;2;9;18;2;19;6;8;7
2020-01-17 05:00:00;18;12;2;15;24;6;25;17;14;17
2020-01-17 05:15:00;25;23;4;44;51;8;51;46;21;23
2020-01-17 05:30:00;38;17;2;53;53;18;59;65;17;33
2020-01-17 05:45:00;44;34;3;59;86;14;81;61;34;39
2020-01-17 06:00:00;44;26;6;53;54;10;57;51;28;44
2020-01-17 06:15:00;58;39;2;92;96;22;99;85;41;48
2020-01-17 06:30:00;49;39;5;134;116;15;118;131;35;46
2020-01-17 06:45:00;43;33;4;128;98;23;110;121;33;41
2020-01-17 07:00:00;58;40;5;170;114;19;127;159;36;46
2020-01-17 07:15:00;62;45;14;209;141;32;162;185;47;53
2020-01-17 07:30:00;57;41;14;164;135;35;147;159;43;55
2020-01-17 07:45:00;90;54;20;131;146;43;157;139;59;77
2020-01-17 08:00:00;66;51;24;104;117;38;123;99;51;57
2020-01-17 08:15:00;55;52;23;104;99;28;112;93;50;43
2020-01-17 08:30:00;45;71;19;103;88;19;99;95;53;57
2020-01-17 08:45:00;39;64;12;71;89;45;97;64;57;34
2020-01-17 09:00:00;50;55;14;77;74;19;79;67;48;43
2020-01-17 09:15:00;56;50;12;60;70;28;75;80;52;48
2020-01-17 09:30:00;53;39;8;71;72;17;83;63;32;47
2020-01-17 09:45:00;68;56;16;74;74;23;83;68;53;44
2020-01-17 10:00:00;56;60;11;63;67;17;72;62;51;56
2020-01-17 10:15:00;48;88;14;63;65;22;77;56;67;52
2020-01-17 10:30:00;54;95;11;58;70;17;77;51;75;47
2020-01-17 10:45:00;47;96;26;73;65;16;70;73;70;46
2020-01-17 11:00:00;72;54;17;63;82;15;89;61;61;71
2020-01-17 11:15:00;56;62;16;60;59;21;74;62;63;44
2020-01-17 11:30:00;86;81;29;54;83;27;97;57;96;77
2020-01-17 11:45:00;84;64;16;62;93;23;101;58;71;73
2020-01-17 12:00:00;100;82;16;76;81;23;93;61;87;82
2020-01-17 12:15:00;112;108;15;76;84;22;93;67;106;90
2020-01-17 12:30:00;105;99;26;82;90;34;105;80;108;99
2020-01-17 12:45:00;109;111;21;88;95;18;96;70;121;96
2020-01-17 13:00:00;104;114;35;67;70;21;82;59;113;102
2020-01-17 13:15:00;150;138;12;86;101;34;110;75;152;133
2020-01-17 13:30:00;111;108;26;100;111;17;115;97;125;107
2020-01-17 13:45:00;113;98;22;69;97;18;100;76;104;103
2020-01-17 14:00:00;122;107;23;60;92;28;101;68;110;103
2020-01-17 14:15:00;143;124;19;83;104;26;109;72;134;128
2020-01-17 14:30:00;128;134;31;69;95;27;100;67;147;111
2020-01-17 14:45:00;138;120;36;126;110;24;112;113;138;114
2020-01-17 15:00:00;164;101;25;129;144;27;139;119;105;124
2020-01-17 15:15:00;119;111;20;116;144;29;147;112;112;100
2020-01-17 15:30:00;127;152;35;99;143;35;133;109;135;113
2020-01-17 15:45:00;134;195;33;120;191;28;175;126;125;143
2020-01-17 16:00:00;151;137;40;104;139;39;149;91;139;137
2020-01-17 16:15:00;134;118;34;130;145;25;144;114;125;130
2020-01-17 16:30:00;134;105;33;115;133;20;128;95;117;130
2020-01-17 16:45:00;101;90;24;117;125;28;135;100;104;93
2020-01-17 17:00:00;111;93;16;97;122;28;126;93;90;95
2020-01-17 17:15:00;116;100;23;107;114;16;118;93;102;103
2020-01-17 17:30:00;95;95;16;62;79;17;82;67;97;88
2020-01-17 17:45:00;85;80;23;109;89;17;99;99;87;82
2020-01-17 18:00:00;81;67;18;68;80;18;87;54;57;80
2020-01-17 18:15:00;77;61;24;79;87;25;86;63;65;63
2020-01-17 18:30:00;60;47;22;77;83;22;89;61;57;54
2020-01-17 18:45:00;84;56;10;65;78;15;85;53;56;70
2020-01-17 19:00:00;67;67;11;54;63;15;66;45;73;60
2020-01-17 19:15:00;69;51;10;45;64;9;68;42;54;59
2020-01-17 19:30:00;50;47;10;56;63;13;66;50;48;42
2020-01-17 19:45:00;51;46;15;57;47;14;53;55;46;45
2020-01-17 20:00:00;48;41;11;33;46;9;46;31;44;41
2020-01-17 20:15:00;42;46;8;50;54;23;58;45;50;35
2020-01-17 20:30:00;38;39;6;37;46;9;44;33;44;36
2020-01-17 20:45:00;35;30;5;39;55;10;59;41;35;32
2020-01-17 21:00:00;33;30;4;25;45;11;47;21;24;28
2020-01-17 21:15:00;47;38;5;46;54;5;56;37;39;39
2020-01-17 21:30:00;31;29;6;26;37;4;35;29;31;29
2020-01-17 21:45:00;44;22;10;25;28;9;30;26;29;42
2020-01-17 22:00:00;54;30;3;24;31;7;31;26;27;40
