DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-10-16 00:00:00;5;9;2;5;11
2020-10-16 00:15:00;5;14;6;10;14
2020-10-16 00:30:00;6;11;3;8;8
2020-10-16 00:45:00;7;9;1;2;6
2020-10-16 01:00:00;8;13;2;6;8
2020-10-16 01:15:00;8;14;3;4;10
2020-10-16 01:30:00;4;8;1;6;6
2020-10-16 01:45:00;9;11;1;4;5
2020-10-16 02:00:00;2;7;1;5;3
2020-10-16 02:15:00;0;4;0;2;7
2020-10-16 02:30:00;5;9;1;4;9
2020-10-16 02:45:00;8;13;0;2;10
2020-10-16 03:00:00;4;11;0;4;7
2020-10-16 03:15:00;2;14;5;10;8
2020-10-16 03:30:00;7;14;1;4;7
2020-10-16 03:45:00;6;10;2;4;7
2020-10-16 04:00:00;5;13;2;8;11
2020-10-16 04:15:00;5;15;4;4;11
2020-10-16 04:30:00;6;10;2;2;6
2020-10-16 04:45:00;7;24;9;10;38
2020-10-16 05:00:00;11;26;6;14;78
2020-10-16 05:15:00;15;36;9;18;124
2020-10-16 05:30:00;42;46;3;19;175
2020-10-16 05:45:00;104;35;22;57;127
2020-10-16 06:00:00;102;38;26;51;101
2020-10-16 06:15:00;54;27;11;19;104
2020-10-16 06:30:00;53;38;7;18;123
2020-10-16 06:45:00;71;45;5;13;103
2020-10-16 07:00:00;87;34;5;17;96
2020-10-16 07:15:00;96;53;2;69;130
2020-10-16 07:30:00;112;49;4;15;115
2020-10-16 07:45:00;86;51;10;13;107
2020-10-16 08:00:00;85;39;12;12;99
2020-10-16 08:15:00;39;20;3;3;38
2020-10-16 08:30:00;
2020-10-16 08:45:00;
2020-10-16 09:00:00;
2020-10-16 09:15:00;
2020-10-16 09:30:00;
2020-10-16 09:45:00;
2020-10-16 10:00:00;
2020-10-16 10:15:00;
2020-10-16 10:30:00;
2020-10-16 10:45:00;
2020-10-16 11:00:00;
2020-10-16 11:15:00;
2020-10-16 11:30:00;
2020-10-16 11:45:00;
2020-10-16 12:00:00;
2020-10-16 12:15:00;
2020-10-16 12:30:00;
2020-10-16 12:45:00;101;34;10;21;155
2020-10-16 13:00:00;115;34;13;25;154
2020-10-16 13:15:00;107;47;17;16;202
2020-10-16 13:30:00;121;43;17;20;221
2020-10-16 13:45:00;142;56;14;26;182
2020-10-16 14:00:00;187;53;46;45;132
2020-10-16 14:15:00;232;52;30;66;130
2020-10-16 14:30:00;188;51;17;49;131
2020-10-16 14:45:00;148;42;17;26;131
2020-10-16 15:00:00;168;29;12;21;118
2020-10-16 15:15:00;158;34;13;27;124
2020-10-16 15:30:00;130;32;10;24;120
2020-10-16 15:45:00;109;43;14;15;123
2020-10-16 16:00:00;123;37;16;29;129
2020-10-16 16:15:00;114;43;13;19;127
2020-10-16 16:30:00;112;36;11;20;136
2020-10-16 16:45:00;118;27;7;13;125
2020-10-16 17:00:00;117;51;10;17;104
2020-10-16 17:15:00;97;31;10;15;104
2020-10-16 17:30:00;87;57;10;10;113
2020-10-16 17:45:00;96;20;7;20;94
2020-10-16 18:00:00;90;30;11;15;131
2020-10-16 18:15:00;74;25;8;11;96
2020-10-16 18:30:00;56;35;9;22;102
2020-10-16 18:45:00;65;23;3;11;101
2020-10-16 19:00:00;49;20;5;13;86
2020-10-16 19:15:00;60;32;7;9;81
2020-10-16 19:30:00;43;18;4;9;81
2020-10-16 19:45:00;40;23;2;14;77
2020-10-16 20:00:00;30;24;4;14;87
2020-10-16 20:15:00;38;14;4;12;64
2020-10-16 20:30:00;24;21;8;15;69
2020-10-16 20:45:00;19;16;7;11;73
2020-10-16 21:00:00;26;20;4;13;102
2020-10-16 21:15:00;20;42;13;23;156
2020-10-16 21:30:00;67;36;18;23;102
2020-10-16 21:45:00;133;34;18;40;46
2020-10-16 22:00:00;103;25;24;60;43
2020-10-16 22:15:00;41;20;13;43;40
2020-10-16 22:30:00;18;14;5;13;31
2020-10-16 22:45:00;13;11;3;9;31
2020-10-16 23:00:00;16;18;3;9;27
2020-10-16 23:15:00;18;15;4;13;22
2020-10-16 23:30:00;12;11;4;12;15
2020-10-16 23:45:00;14;21;10;10;21
