DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-03-27 00:00:00;0;0;2;0;3
2020-03-27 00:15:00;2;3;4;8;0
2020-03-27 00:30:00;2;0;2;0;0
2020-03-27 00:45:00;0;0;0;0;0
2020-03-27 01:00:00;0;0;0;0;0
2020-03-27 01:15:00;0;0;0;2;0
2020-03-27 01:30:00;2;0;0;0;0
2020-03-27 01:45:00;0;0;0;0;0
2020-03-27 02:00:00;0;0;1;1;0
2020-03-27 02:15:00;1;0;0;0;0
2020-03-27 02:30:00;0;0;0;0;1
2020-03-27 02:45:00;0;0;1;1;1
2020-03-27 03:00:00;0;0;0;0;0
2020-03-27 03:15:00;0;0;1;0;1
2020-03-27 03:30:00;0;0;0;0;0
2020-03-27 03:45:00;1;0;0;0;1
2020-03-27 04:00:00;1;0;0;0;0
2020-03-27 04:15:00;2;0;1;1;1
2020-03-27 04:30:00;0;1;0;2;0
2020-03-27 04:45:00;2;0;0;1;1
2020-03-27 05:00:00;3;0;1;2;0
2020-03-27 05:15:00;1;0;0;3;6
2020-03-27 05:30:00;6;1;0;0;11
2020-03-27 05:45:00;13;1;1;5;12
2020-03-27 06:00:00;5;2;3;3;13
2020-03-27 06:15:00;18;3;2;12;29
2020-03-27 06:30:00;14;3;2;8;14
2020-03-27 06:45:00;38;5;4;22;51
2020-03-27 07:00:00;28;5;3;10;30
2020-03-27 07:15:00;19;6;3;11;29
2020-03-27 07:30:00;18;8;4;10;37
2020-03-27 07:45:00;27;12;5;11;64
2020-03-27 08:00:00;18;5;3;7;27
2020-03-27 08:15:00;23;11;6;14;27
2020-03-27 08:30:00;22;10;5;17;39
2020-03-27 08:45:00;25;10;4;20;28
2020-03-27 09:00:00;19;10;8;18;28
2020-03-27 09:15:00;20;6;7;11;26
2020-03-27 09:30:00;19;8;10;15;30
2020-03-27 09:45:00;21;11;7;16;30
2020-03-27 10:00:00;25;7;6;16;23
2020-03-27 10:15:00;14;4;11;23;24
2020-03-27 10:30:00;32;6;5;18;34
2020-03-27 10:45:00;16;8;3;16;24
2020-03-27 11:00:00;20;7;8;17;32
2020-03-27 11:15:00;24;5;10;15;21
2020-03-27 11:30:00;23;11;5;17;40
2020-03-27 11:45:00;26;5;11;12;35
2020-03-27 12:00:00;24;5;7;18;35
2020-03-27 12:15:00;27;5;11;23;34
2020-03-27 12:30:00;29;8;11;29;38
2020-03-27 12:45:00;26;3;10;26;44
2020-03-27 13:00:00;26;7;9;19;51
2020-03-27 13:15:00;30;4;13;19;37
2020-03-27 13:30:00;35;12;15;24;40
2020-03-27 13:45:00;15;5;11;8;37
2020-03-27 14:00:00;28;6;12;24;37
2020-03-27 14:15:00;20;6;15;23;32
2020-03-27 14:30:00;26;7;5;21;34
2020-03-27 14:45:00;23;4;7;15;36
2020-03-27 15:00:00;30;8;11;16;33
2020-03-27 15:15:00;29;5;6;10;39
2020-03-27 15:30:00;22;6;7;18;31
2020-03-27 15:45:00;24;8;11;12;30
2020-03-27 16:00:00;29;6;13;23;28
2020-03-27 16:15:00;30;4;6;21;39
2020-03-27 16:30:00;16;7;11;23;33
2020-03-27 16:45:00;15;3;8;15;27
2020-03-27 17:00:00;27;6;11;15;33
2020-03-27 17:15:00;22;2;2;16;38
2020-03-27 17:30:00;20;7;4;11;26
2020-03-27 17:45:00;18;5;14;19;18
2020-03-27 18:00:00;16;4;11;13;25
2020-03-27 18:15:00;14;4;9;14;18
2020-03-27 18:30:00;19;4;4;5;21
2020-03-27 18:45:00;11;3;9;6;21
2020-03-27 19:00:00;20;7;2;10;13
2020-03-27 19:15:00;10;4;1;5;16
2020-03-27 19:30:00;12;3;1;8;6
2020-03-27 19:45:00;5;4;6;4;14
2020-03-27 20:00:00;9;5;1;3;12
2020-03-27 20:15:00;6;2;5;6;3
2020-03-27 20:30:00;7;2;3;7;11
2020-03-27 20:45:00;4;2;0;2;7
2020-03-27 21:00:00;7;3;5;12;11
2020-03-27 21:15:00;2;0;1;1;2
2020-03-27 21:30:00;3;0;1;2;7
2020-03-27 21:45:00;4;0;0;1;6
2020-03-27 22:00:00;2;2;3;3;7
2020-03-27 22:15:00;5;0;1;2;5
2020-03-27 22:30:00;2;0;0;2;8
2020-03-27 22:45:00;0;0;1;0;1
2020-03-27 23:00:00;3;2;3;4;1
2020-03-27 23:15:00;0;0;1;1;2
2020-03-27 23:30:00;1;0;0;0;3
2020-03-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
