DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-03-06 00:00:00;4;4;4;0;2;12;3;12;2;1;0
2020-03-06 00:15:00;4;5;4;0;0;7;4;7;0;1;0
2020-03-06 00:30:00;2;2;3;0;0;5;3;5;2;0;0
2020-03-06 00:45:00;3;5;3;0;0;5;3;6;0;1;0
2020-03-06 01:00:00;1;3;3;0;0;8;4;8;0;2;2
2020-03-06 01:15:00;1;2;2;0;0;4;0;4;0;0;5
2020-03-06 01:30:00;4;0;0;0;0;3;1;3;0;0;6
2020-03-06 01:45:00;4;3;3;0;0;2;2;2;1;2;4
2020-03-06 02:00:00;5;4;2;0;0;3;2;3;1;4;1
2020-03-06 02:15:00;5;3;2;0;0;6;1;6;0;2;2
2020-03-06 02:30:00;4;2;2;0;0;7;1;7;0;0;3
2020-03-06 02:45:00;3;4;2;0;0;4;2;4;2;3;2
2020-03-06 03:00:00;5;3;4;0;0;4;3;4;2;2;0
2020-03-06 03:15:00;6;2;2;0;0;5;4;5;0;2;0
2020-03-06 03:30:00;10;8;5;1;0;7;6;7;0;3;0
2020-03-06 03:45:00;6;0;0;0;0;0;5;0;1;1;0
2020-03-06 04:00:00;9;5;4;0;0;3;3;3;2;10;0
2020-03-06 04:15:00;6;4;3;0;0;4;5;4;3;3;0
2020-03-06 04:30:00;9;2;2;0;0;8;6;8;4;3;0
2020-03-06 04:45:00;19;5;2;0;0;10;6;10;0;1;0
2020-03-06 05:00:00;35;4;1;0;0;21;5;21;2;3;0
2020-03-06 05:15:00;42;6;5;0;0;23;8;23;3;4;0
2020-03-06 05:30:00;79;6;5;0;0;54;9;54;0;3;0
2020-03-06 05:45:00;77;2;2;0;0;50;11;50;3;3;0
2020-03-06 06:00:00;96;5;1;1;0;74;8;74;5;10;0
2020-03-06 06:15:00;103;4;3;0;1;57;5;57;6;10;0
2020-03-06 06:30:00;145;12;8;0;0;86;17;86;12;7;0
2020-03-06 06:45:00;190;6;2;0;1;74;19;74;6;4;0
2020-03-06 07:00:00;206;4;4;0;0;66;16;66;9;2;0
2020-03-06 07:15:00;180;1;1;0;1;61;21;61;8;2;0
2020-03-06 07:30:00;190;4;3;0;1;54;23;54;10;4;0
2020-03-06 07:45:00;181;2;1;0;0;77;19;77;10;5;0
2020-03-06 08:00:00;152;3;2;0;2;73;21;73;10;2;0
2020-03-06 08:15:00;131;5;4;0;0;47;28;48;18;4;0
2020-03-06 08:30:00;107;2;3;0;0;58;24;58;16;9;0
2020-03-06 08:45:00;128;3;0;0;1;71;29;70;22;4;0
2020-03-06 09:00:00;109;3;3;0;0;70;22;70;21;12;0
2020-03-06 09:15:00;100;3;0;0;0;39;18;39;18;13;0
2020-03-06 09:30:00;107;2;2;0;0;63;37;63;30;12;1
2020-03-06 09:45:00;118;2;0;0;0;76;24;73;21;15;0
2020-03-06 10:00:00;104;6;1;0;2;78;38;78;18;8;0
2020-03-06 10:15:00;82;2;1;0;2;86;26;86;22;13;0
2020-03-06 10:30:00;103;1;1;0;0;78;30;78;28;12;2
2020-03-06 10:45:00;87;3;2;0;0;86;38;86;27;12;0
2020-03-06 11:00:00;91;2;2;0;2;107;29;105;24;10;0
2020-03-06 11:15:00;92;2;0;1;1;93;24;94;36;9;0
2020-03-06 11:30:00;81;3;3;0;0;90;38;89;31;9;0
2020-03-06 11:45:00;77;8;2;0;0;115;24;115;20;14;0
2020-03-06 12:00:00;84;2;0;0;0;141;30;142;40;18;0
2020-03-06 12:15:00;100;2;1;0;0;116;28;116;32;11;1
2020-03-06 12:30:00;125;4;3;0;2;115;28;115;29;16;0
2020-03-06 12:45:00;122;0;0;0;5;119;36;117;24;8;0
2020-03-06 13:00:00;113;1;0;0;0;141;28;141;29;11;0
2020-03-06 13:15:00;131;2;0;0;4;133;20;131;24;14;1
2020-03-06 13:30:00;127;6;1;0;1;142;30;141;17;13;0
2020-03-06 13:45:00;112;3;2;0;0;148;21;145;21;17;0
2020-03-06 14:00:00;112;2;3;0;1;124;36;126;27;9;0
2020-03-06 14:15:00;143;2;1;0;1;170;28;170;20;15;0
2020-03-06 14:30:00;153;0;0;0;4;181;25;166;24;19;0
2020-03-06 14:45:00;134;7;2;1;1;145;25;144;28;12;0
2020-03-06 15:00:00;149;3;2;1;1;179;33;180;21;9;0
2020-03-06 15:15:00;134;3;0;1;0;133;22;132;17;10;0
2020-03-06 15:30:00;125;8;3;0;1;162;23;150;29;19;0
2020-03-06 15:45:00;104;3;0;0;1;165;26;165;15;11;0
2020-03-06 16:00:00;126;3;1;0;1;160;23;160;16;7;0
2020-03-06 16:15:00;115;5;2;0;0;155;24;152;15;7;0
2020-03-06 16:30:00;92;2;0;0;1;160;15;157;11;7;0
2020-03-06 16:45:00;98;5;2;0;0;143;18;142;17;8;0
2020-03-06 17:00:00;94;2;0;0;0;131;18;130;9;9;0
2020-03-06 17:15:00;111;9;5;0;0;146;15;147;16;5;0
2020-03-06 17:30:00;100;5;2;0;0;95;11;96;9;5;0
2020-03-06 17:45:00;82;3;1;0;0;109;7;109;8;7;0
2020-03-06 18:00:00;81;4;3;0;0;112;6;111;7;9;0
2020-03-06 18:15:00;86;5;2;0;1;115;12;114;3;3;0
2020-03-06 18:30:00;67;10;4;0;0;88;14;88;9;4;0
2020-03-06 18:45:00;69;4;2;0;0;89;8;88;6;1;0
2020-03-06 19:00:00;42;4;2;0;0;75;3;75;3;3;0
2020-03-06 19:15:00;33;5;1;0;0;70;6;68;3;1;0
2020-03-06 19:30:00;40;12;7;0;0;56;11;55;2;1;0
2020-03-06 19:45:00;32;4;4;1;0;65;8;66;4;1;0
2020-03-06 20:00:00;23;2;1;0;0;61;4;59;1;1;0
2020-03-06 20:15:00;27;7;7;0;0;45;4;45;2;1;0
2020-03-06 20:30:00;45;6;3;0;1;40;3;40;1;4;0
2020-03-06 20:45:00;22;4;2;0;0;32;0;32;3;2;0
2020-03-06 21:00:00;36;6;4;0;0;45;4;45;0;2;0
2020-03-06 21:15:00;20;3;1;0;0;30;3;29;1;0;0
2020-03-06 21:30:00;27;5;6;0;0;32;2;32;1;0;0
2020-03-06 21:45:00;31;8;3;0;0;27;2;27;2;2;0
2020-03-06 22:00:00;37;1;1;1;0;38;3;38;5;2;0
2020-03-06 22:15:00;21;1;0;0;1;44;0;44;5;3;0
2020-03-06 22:30:00;27;3;2;0;0;28;2;28;5;2;0
2020-03-06 22:45:00;15;2;2;0;0;29;3;29;0;0;0
2020-03-06 23:00:00;17;5;3;0;0;31;1;31;1;0;0
2020-03-06 23:15:00;22;3;3;0;0;20;3;20;0;2;0
2020-03-06 23:30:00;19;4;3;0;0;21;3;21;0;0;0
