DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-03-20 00:00:00;6;1;1;0;0;1;1;1;0;2;10
2020-03-20 00:15:00;4;1;0;0;0;6;1;6;1;2;28
2020-03-20 00:30:00;5;2;2;0;0;3;3;3;4;2;0
2020-03-20 00:45:00;3;2;1;0;0;6;1;6;0;0;0
2020-03-20 01:00:00;1;1;0;0;0;3;0;3;3;2;0
2020-03-20 01:15:00;1;0;1;0;0;2;0;2;1;1;0
2020-03-20 01:30:00;6;3;4;0;0;3;5;3;1;4;0
2020-03-20 01:45:00;5;1;1;0;0;4;0;4;0;0;0
2020-03-20 02:00:00;1;0;0;0;0;5;2;5;2;2;0
2020-03-20 02:15:00;4;2;1;0;0;2;3;2;0;2;0
2020-03-20 02:30:00;2;0;0;0;0;4;2;4;0;1;0
2020-03-20 02:45:00;7;1;1;0;0;2;3;2;2;1;0
2020-03-20 03:00:00;2;1;2;0;0;4;2;4;2;3;0
2020-03-20 03:15:00;4;3;2;0;0;7;3;7;0;2;0
2020-03-20 03:30:00;12;1;2;1;0;7;3;7;2;2;0
2020-03-20 03:45:00;6;3;3;1;0;3;6;3;2;2;0
2020-03-20 04:00:00;9;2;3;0;0;6;5;6;7;8;0
2020-03-20 04:15:00;8;2;1;0;1;11;4;11;0;0;0
2020-03-20 04:30:00;6;2;1;0;0;6;3;6;1;0;0
2020-03-20 04:45:00;11;3;2;0;0;8;5;8;3;3;0
2020-03-20 05:00:00;20;2;2;0;0;16;6;16;1;1;0
2020-03-20 05:15:00;37;3;1;0;0;23;4;23;6;2;0
2020-03-20 05:30:00;64;8;4;0;0;40;8;40;4;8;0
2020-03-20 05:45:00;63;5;4;1;1;42;13;42;4;8;0
2020-03-20 06:00:00;66;5;4;2;0;43;17;44;7;10;0
2020-03-20 06:15:00;84;4;3;0;0;55;8;55;14;10;0
2020-03-20 06:30:00;119;5;4;0;0;75;14;75;16;9;0
2020-03-20 06:45:00;163;3;0;0;0;52;13;52;9;8;0
2020-03-20 07:00:00;112;1;0;0;2;50;19;50;7;7;0
2020-03-20 07:15:00;98;10;4;0;0;49;19;49;4;6;0
2020-03-20 07:30:00;112;3;1;0;0;38;21;38;18;10;0
2020-03-20 07:45:00;135;4;2;1;0;40;18;40;9;5;0
2020-03-20 08:00:00;82;1;2;0;0;50;18;50;18;6;0
2020-03-20 08:15:00;69;3;0;0;2;47;17;47;16;5;0
2020-03-20 08:30:00;62;0;0;0;0;39;20;39;21;8;0
2020-03-20 08:45:00;63;1;1;0;2;38;28;38;15;13;0
2020-03-20 09:00:00;74;4;3;0;0;37;26;38;28;12;0
2020-03-20 09:15:00;55;1;0;0;0;54;33;54;26;12;0
2020-03-20 09:30:00;91;2;2;0;1;67;37;67;34;10;0
2020-03-20 09:45:00;76;3;1;0;0;60;17;60;31;9;0
2020-03-20 10:00:00;73;1;0;0;1;59;29;59;27;13;0
2020-03-20 10:15:00;68;1;0;1;1;60;37;61;42;16;0
2020-03-20 10:30:00;70;2;0;0;1;85;31;64;36;14;0
2020-03-20 10:45:00;78;5;1;1;0;63;27;63;31;15;0
2020-03-20 11:00:00;62;5;3;0;0;65;25;66;28;20;0
2020-03-20 11:15:00;57;3;0;0;3;81;25;81;33;12;1
2020-03-20 11:30:00;74;1;1;1;1;70;22;70;23;9;0
2020-03-20 11:45:00;81;2;0;0;2;86;26;86;25;12;0
2020-03-20 12:00:00;59;2;1;0;1;86;31;87;32;12;0
2020-03-20 12:15:00;83;4;2;0;2;113;39;111;29;11;4
2020-03-20 12:30:00;77;5;1;0;2;104;27;106;26;17;0
