DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-04-27 00:00:00;2;3;2;2;2;7;1;3
2020-04-27 00:15:00;4;1;0;3;3;11;6;3
2020-04-27 00:30:00;6;5;2;3;2;11;7;2
2020-04-27 00:45:00;5;4;2;3;3;7;6;2
2020-04-27 01:00:00;0;3;1;2;2;2;4;0
2020-04-27 01:15:00;1;6;3;0;1;1;3;2
2020-04-27 01:30:00;1;4;5;2;3;4;6;1
2020-04-27 01:45:00;7;2;2;7;5;9;5;3
2020-04-27 02:00:00;3;9;5;0;0;0;0;0
2020-04-27 02:15:00;7;2;2;4;3;5;5;1
2020-04-27 02:30:00;2;1;0;4;3;5;2;1
2020-04-27 02:45:00;4;3;2;0;2;1;3;1
2020-04-27 03:00:00;1;0;1;1;1;2;4;1
2020-04-27 03:15:00;1;1;0;0;0;1;6;4
2020-04-27 03:30:00;3;2;2;1;2;2;4;3
2020-04-27 03:45:00;9;3;1;1;2;4;3;2
2020-04-27 04:00:00;8;2;0;3;2;4;8;3
2020-04-27 04:15:00;7;6;3;8;2;11;8;2
2020-04-27 04:30:00;10;9;10;6;4;8;12;5
2020-04-27 04:45:00;12;10;12;9;3;12;12;2
2020-04-27 05:00:00;17;11;5;9;8;14;16;9
2020-04-27 05:15:00;30;21;15;20;12;27;23;11
2020-04-27 05:30:00;39;38;43;14;11;30;31;13
2020-04-27 05:45:00;38;46;38;25;24;65;55;23
2020-04-27 06:00:00;35;22;37;21;23;65;43;17
2020-04-27 06:15:00;42;39;31;36;41;92;62;47
2020-04-27 06:30:00;52;53;36;51;66;143;65;57
2020-04-27 06:45:00;57;57;36;75;104;190;80;65
2020-04-27 07:00:00;39;49;25;55;66;142;84;82
2020-04-27 07:15:00;49;54;29;55;78;162;78;95
2020-04-27 07:30:00;53;52;38;55;80;153;79;80
2020-04-27 07:45:00;70;73;39;70;94;186;62;69
2020-04-27 08:00:00;59;70;29;51;73;144;60;53
2020-04-27 08:15:00;64;66;27;45;58;118;69;75
2020-04-27 08:30:00;65;59;25;41;55;107;60;49
2020-04-27 08:45:00;74;60;26;49;63;129;59;60
2020-04-27 09:00:00;68;59;24;45;60;116;63;61
2020-04-27 09:15:00;84;59;21;185;66;112;55;75
2020-04-27 09:30:00;73;69;21;66;66;121;65;63
2020-04-27 09:45:00;81;66;24;116;63;114;76;76
2020-04-27 10:00:00;92;66;22;68;72;117;79;70
2020-04-27 10:15:00;89;66;25;66;50;105;71;76
2020-04-27 10:30:00;84;87;20;70;68;127;67;69
2020-04-27 10:45:00;82;82;12;104;65;125;67;92
2020-04-27 11:00:00;76;74;17;67;56;114;75;85
2020-04-27 11:15:00;87;70;18;61;56;100;63;95
2020-04-27 11:30:00;78;73;22;108;57;106;67;74
2020-04-27 11:45:00;73;70;28;62;45;91;65;80
2020-04-27 12:00:00;68;78;29;136;72;98;84;97
2020-04-27 12:15:00;79;83;18;62;64;112;76;84
2020-04-27 12:30:00;71;74;32;85;40;84;66;75
2020-04-27 12:45:00;89;100;34;74;65;101;65;92
2020-04-27 13:00:00;84;77;30;37;58;108;63;81
2020-04-27 13:15:00;78;80;41;46;55;113;69;85
2020-04-27 13:30:00;78;97;35;44;61;124;71;70
2020-04-27 13:45:00;80;96;34;43;65;114;85;98
2020-04-27 14:00:00;74;68;23;43;42;99;72;78
2020-04-27 14:15:00;87;75;41;41;53;99;68;98
2020-04-27 14:30:00;84;86;40;40;60;119;84;103
2020-04-27 14:45:00;82;86;27;41;55;119;79;80
2020-04-27 15:00:00;77;80;30;45;59;126;61;77
2020-04-27 15:15:00;79;83;33;43;72;128;74;94
2020-04-27 15:30:00;75;81;30;42;52;103;76;100
2020-04-27 15:45:00;85;82;38;47;57;121;72;94
2020-04-27 16:00:00;101;104;53;49;61;120;81;74
2020-04-27 16:15:00;100;92;46;40;55;122;78;92
2020-04-27 16:30:00;105;98;57;39;50;116;79;113
2020-04-27 16:45:00;84;92;63;59;93;118;80;95
2020-04-27 17:00:00;96;102;53;87;61;115;82;91
2020-04-27 17:15:00;88;93;50;72;59;114;78;97
2020-04-27 17:30:00;86;78;41;40;35;94;81;80
2020-04-27 17:45:00;75;76;41;40;36;74;75;72
2020-04-27 18:00:00;56;60;32;57;27;72;59;77
2020-04-27 18:15:00;58;57;29;29;29;66;67;59
2020-04-27 18:30:00;50;51;28;41;31;71;54;58
2020-04-27 18:45:00;39;42;12;49;25;49;68;54
2020-04-27 19:00:00;33;38;21;35;29;51;49;56
2020-04-27 19:15:00;33;40;15;23;26;50;41;37
2020-04-27 19:30:00;23;27;13;23;18;42;40;42
2020-04-27 19:45:00;21;22;12;13;14;31;31;32
2020-04-27 20:00:00;16;18;12;9;9;24;30;32
2020-04-27 20:15:00;17;24;10;11;9;37;26;25
2020-04-27 20:30:00;17;24;12;6;9;21;25;22
2020-04-27 20:45:00;14;17;10;5;9;17;24;15
2020-04-27 21:00:00;15;18;9;4;3;12;18;13
2020-04-27 21:15:00;17;18;6;5;5;11;22;19
2020-04-27 21:30:00;12;7;8;5;6;19;16;16
2020-04-27 21:45:00;7;6;3;7;5;13;12;7
2020-04-27 22:00:00;12;8;9;5;4;14;23;12
2020-04-27 22:15:00;7;9;6;5;4;14;20;14
2020-04-27 22:30:00;11;6;3;6;4;12;14;8
2020-04-27 22:45:00;5;2;1;3;4;10;7;3
2020-04-27 23:00:00;11;6;3;2;0;3;10;3
2020-04-27 23:15:00;5;8;6;7;6;17;7;5
2020-04-27 23:30:00;8;2;2;4;4;11;6;3
2020-04-27 23:45:00;4;5;3;5;3;6;14;4
