DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-01-25 00:00:00;37;40;2;2;0;0;0
2020-01-25 00:15:00;39;29;3;3;0;0;0
2020-01-25 00:30:00;37;32;3;3;0;0;0
2020-01-25 00:45:00;33;23;0;0;0;0;0
2020-01-25 01:00:00;31;23;1;1;0;0;0
2020-01-25 01:15:00;30;22;2;2;0;0;0
2020-01-25 01:30:00;23;16;0;0;0;0;0
2020-01-25 01:45:00;26;32;1;1;0;0;0
2020-01-25 02:00:00;12;18;0;0;0;0;0
2020-01-25 02:15:00;23;14;2;2;0;0;0
2020-01-25 02:30:00;17;22;2;2;0;0;0
2020-01-25 02:45:00;13;10;0;0;0;0;0
2020-01-25 03:00:00;11;13;0;0;0;0;0
2020-01-25 03:15:00;19;14;0;0;0;0;0
2020-01-25 03:30:00;7;7;0;0;0;0;0
2020-01-25 03:45:00;12;15;0;0;0;0;0
2020-01-25 04:00:00;10;8;0;0;0;0;0
2020-01-25 04:15:00;10;10;1;1;0;0;0
2020-01-25 04:30:00;11;6;1;1;0;0;0
2020-01-25 04:45:00;16;11;1;1;0;0;0
2020-01-25 05:00:00;18;11;0;0;0;0;0
2020-01-25 05:15:00;21;20;1;1;0;0;0
2020-01-25 05:30:00;37;30;0;0;0;0;0
2020-01-25 05:45:00;37;29;1;1;0;0;0
2020-01-25 06:00:00;30;30;1;1;1;0;0
2020-01-25 06:15:00;24;31;3;3;0;0;0
2020-01-25 06:30:00;36;39;2;2;0;0;0
2020-01-25 06:45:00;34;36;1;1;0;0;0
2020-01-25 07:00:00;32;37;1;1;0;0;0
2020-01-25 07:15:00;41;49;1;1;0;0;0
2020-01-25 07:30:00;55;50;1;1;0;0;0
2020-01-25 07:45:00;59;72;3;3;0;0;0
2020-01-25 08:00:00;66;56;4;4;0;0;0
2020-01-25 08:15:00;75;69;2;2;0;0;0
2020-01-25 08:30:00;87;102;5;5;0;0;0
2020-01-25 08:45:00;111;111;6;6;1;0;0
2020-01-25 09:00:00;130;98;8;8;0;0;0
2020-01-25 09:15:00;136;97;5;5;0;0;0
2020-01-25 09:30:00;130;107;5;5;3;0;0
2020-01-25 09:45:00;177;177;13;13;0;0;0
2020-01-25 10:00:00;207;132;5;5;9;0;0
2020-01-25 10:15:00;197;147;7;7;0;0;0
2020-01-25 10:30:00;208;164;13;13;13;0;0
2020-01-25 10:45:00;233;182;14;14;6;0;0
2020-01-25 11:00:00;194;161;10;10;11;0;0
2020-01-25 11:15:00;229;199;12;12;3;0;0
2020-01-25 11:30:00;230;186;14;14;8;0;0
2020-01-25 11:45:00;223;195;5;5;15;0;0
2020-01-25 12:00:00;217;196;5;5;2;0;0
2020-01-25 12:15:00;252;208;5;5;1;0;0
2020-01-25 12:30:00;238;220;9;9;0;0;0
2020-01-25 12:45:00;223;190;10;10;6;0;0
2020-01-25 13:00:00;237;195;10;10;2;0;0
2020-01-25 13:15:00;239;199;9;9;1;0;0
2020-01-25 13:30:00;234;209;11;11;7;0;0
2020-01-25 13:45:00;255;212;12;12;5;0;0
2020-01-25 14:00:00;225;219;16;16;6;0;0
2020-01-25 14:15:00;241;189;10;10;2;0;0
2020-01-25 14:30:00;248;213;10;10;51;0;0
2020-01-25 14:45:00;251;223;8;8;16;0;0
2020-01-25 15:00:00;237;196;9;9;0;0;0
2020-01-25 15:15:00;237;211;7;7;9;0;0
2020-01-25 15:30:00;204;208;6;6;6;0;0
2020-01-25 15:45:00;252;231;10;10;4;0;0
2020-01-25 16:00:00;225;195;9;9;7;0;0
2020-01-25 16:15:00;224;208;12;12;0;0;0
2020-01-25 16:30:00;253;206;9;9;5;0;0
2020-01-25 16:45:00;232;186;11;11;1;0;0
2020-01-25 17:00:00;219;168;16;16;4;0;0
2020-01-25 17:15:00;223;241;3;3;3;0;0
2020-01-25 17:30:00;205;205;8;8;11;0;0
2020-01-25 17:45:00;228;192;7;7;13;0;0
2020-01-25 18:00:00;160;216;7;7;4;0;0
2020-01-25 18:15:00;167;212;4;4;4;0;0
2020-01-25 18:30:00;185;213;8;8;0;0;0
2020-01-25 18:45:00;202;219;18;18;6;0;0
2020-01-25 19:00:00;167;187;12;12;11;0;0
2020-01-25 19:15:00;151;182;10;10;12;0;0
2020-01-25 19:30:00;141;175;3;3;1;0;0
2020-01-25 19:45:00;111;152;8;8;8;0;0
2020-01-25 20:00:00;112;170;7;7;1;0;0
2020-01-25 20:15:00;90;174;7;7;1;0;0
2020-01-25 20:30:00;81;94;4;4;0;0;0
2020-01-25 20:45:00;110;119;7;7;0;0;0
2020-01-25 21:00:00;87;71;3;3;0;0;0
2020-01-25 21:15:00;107;83;7;7;0;0;0
2020-01-25 21:30:00;72;61;3;3;0;0;0
2020-01-25 21:45:00;101;88;0;0;0;0;0
2020-01-25 22:00:00;104;105;5;5;0;0;0
2020-01-25 22:15:00;113;87;5;5;0;0;0
2020-01-25 22:30:00;83;96;5;5;0;0;0
2020-01-25 22:45:00;92;111;6;6;0;0;0
2020-01-25 23:00:00;71;69;2;2;0;0;0
2020-01-25 23:15:00;74;55;3;3;0;0;0
2020-01-25 23:30:00;73;50;0;0;0;0;0
2020-01-25 23:45:00;68;48;0;0;0;0;0
