DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-01-20 00:00:00;5;8;2;2;17;9;1;15;10;0;0
2020-01-20 00:15:00;8;8;0;0;14;11;0;13;12;0;0
2020-01-20 00:30:00;9;12;0;0;19;11;1;18;12;0;0
2020-01-20 00:45:00;9;14;1;1;12;8;0;10;9;0;0
2020-01-20 01:00:00;5;10;1;2;15;5;0;13;5;0;0
2020-01-20 01:15:00;3;4;0;0;6;4;0;5;5;0;0
2020-01-20 01:30:00;4;2;0;0;11;4;0;10;4;0;0
2020-01-20 01:45:00;10;8;1;0;9;2;0;9;4;0;0
2020-01-20 02:00:00;8;7;0;0;2;3;0;2;2;0;0
2020-01-20 02:15:00;7;10;0;0;1;1;0;1;2;0;0
2020-01-20 02:30:00;5;6;0;0;6;3;0;7;5;0;0
2020-01-20 02:45:00;4;4;1;1;8;3;0;6;4;0;0
2020-01-20 03:00:00;7;5;0;0;9;7;2;10;8;0;0
2020-01-20 03:15:00;5;1;0;0;4;2;0;4;2;1;0
2020-01-20 03:30:00;7;10;1;0;8;3;0;8;6;0;0
2020-01-20 03:45:00;3;4;0;1;7;1;0;5;3;0;0
2020-01-20 04:00:00;10;9;0;0;4;1;0;5;2;0;0
2020-01-20 04:15:00;16;10;2;1;10;3;2;10;6;0;0
2020-01-20 04:30:00;23;18;0;0;18;12;0;16;14;0;0
2020-01-20 04:45:00;21;21;1;0;11;5;0;11;5;0;0
2020-01-20 05:00:00;35;32;3;0;38;11;0;36;18;0;0
2020-01-20 05:15:00;21;60;15;2;43;11;0;40;20;0;0
2020-01-20 05:30:00;24;102;18;0;70;27;2;71;35;0;0
2020-01-20 05:45:00;29;141;29;4;90;43;1;88;41;1;0
2020-01-20 06:00:00;53;92;29;12;124;61;1;120;68;0;0
2020-01-20 06:15:00;81;113;34;5;108;68;5;108;74;0;1
2020-01-20 06:30:00;108;148;28;15;158;112;8;153;115;0;127
2020-01-20 06:45:00;105;131;24;3;118;117;3;121;124;2;13
