DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-06-07 00:00:00;11;0;4;2;17;0;6;3;0;0;0;0;0;0;0
2020-06-07 00:15:00;11;2;6;1;14;1;6;8;0;0;0;0;0;0;0
2020-06-07 00:30:00;12;5;5;1;18;3;6;9;0;0;0;0;0;0;0
2020-06-07 00:45:00;7;1;6;2;16;4;10;6;0;0;0;0;0;0;0
2020-06-07 01:00:00;16;1;5;1;19;3;4;6;0;0;0;0;0;0;0
2020-06-07 01:15:00;14;0;3;5;9;1;10;7;0;0;0;0;0;0;0
2020-06-07 01:30:00;9;0;4;1;10;0;6;5;0;0;0;0;0;0;0
2020-06-07 01:45:00;15;0;4;1;5;2;4;3;0;0;0;0;0;0;0
2020-06-07 02:00:00;7;1;2;0;3;0;2;3;0;0;0;0;0;0;0
2020-06-07 02:15:00;4;1;3;2;4;0;4;4;0;0;0;0;0;0;0
2020-06-07 02:30:00;11;1;1;0;5;1;4;2;0;0;0;0;0;0;0
2020-06-07 02:45:00;4;1;2;2;11;1;1;3;0;0;0;0;0;0;0
2020-06-07 03:00:00;3;1;1;0;5;1;2;1;0;0;0;0;0;0;0
2020-06-07 03:15:00;6;2;1;0;0;0;1;4;0;0;0;0;0;0;0
2020-06-07 03:30:00;1;0;2;0;0;2;1;2;0;0;0;0;0;0;0
2020-06-07 03:45:00;5;0;1;1;6;1;1;0;0;0;0;0;0;0;0
2020-06-07 04:00:00;4;1;5;1;6;1;4;5;0;0;0;0;0;0;0
2020-06-07 04:15:00;3;1;1;3;3;0;2;1;0;0;0;0;0;0;0
2020-06-07 04:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-07 04:45:00;2;0;3;0;5;0;1;3;0;0;0;0;0;0;0
2020-06-07 05:00:00;5;1;4;0;2;1;6;5;0;0;0;0;0;0;0
2020-06-07 05:15:00;2;0;1;0;2;0;2;0;0;0;0;0;0;0;0
2020-06-07 05:30:00;21;0;9;4;3;1;16;7;0;0;0;0;0;0;0
2020-06-07 05:45:00;21;0;8;2;5;1;11;5;0;0;0;0;0;0;0
2020-06-07 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-07 06:15:00;14;0;4;0;3;1;5;3;0;0;0;0;0;0;0
2020-06-07 06:30:00;11;1;1;0;4;0;6;4;0;0;0;0;0;0;0
2020-06-07 06:45:00;10;3;3;2;2;0;16;9;0;0;0;0;0;0;0
2020-06-07 07:00:00;11;0;3;2;7;1;6;3;0;0;0;0;0;0;0
2020-06-07 07:15:00;15;2;8;9;9;0;11;13;0;0;0;0;0;0;0
2020-06-07 07:30:00;8;0;6;2;8;4;15;8;0;0;0;0;0;0;0
2020-06-07 07:45:00;16;0;6;5;5;2;7;4;0;0;0;0;0;0;0
2020-06-07 08:00:00;16;2;7;2;6;5;14;10;0;0;0;0;0;0;0
2020-06-07 08:15:00;10;0;7;3;12;3;9;4;0;0;0;0;0;0;0
2020-06-07 08:30:00;23;1;6;3;3;3;14;7;0;0;0;0;0;0;0
2020-06-07 08:45:00;22;0;6;3;8;4;16;9;0;0;0;0;0;0;0
2020-06-07 09:00:00;23;0;7;3;18;1;10;10;0;0;0;0;0;0;0
2020-06-07 09:15:00;26;1;5;2;30;0;14;8;0;0;0;0;0;0;0
2020-06-07 09:30:00;36;0;13;4;18;2;19;10;0;0;0;0;0;0;0
2020-06-07 09:45:00;30;0;15;10;28;4;18;14;0;0;0;0;0;0;0
2020-06-07 10:00:00;33;1;14;13;21;4;20;19;0;0;0;0;0;0;0
2020-06-07 10:15:00;39;1;10;10;26;8;23;11;0;0;0;0;0;0;0
2020-06-07 10:30:00;56;1;15;6;37;3;23;14;0;0;0;0;0;0;0
2020-06-07 10:45:00;47;1;10;9;41;6;25;11;0;0;1;0;0;0;0
2020-06-07 11:00:00;53;4;19;6;38;10;25;15;0;0;0;0;0;0;0
2020-06-07 11:15:00;38;4;8;7;64;5;15;11;0;1;0;0;0;0;0
2020-06-07 11:30:00;68;3;19;9;50;5;33;17;0;0;0;0;0;0;0
2020-06-07 11:45:00;51;1;18;5;59;4;24;15;0;0;0;0;0;0;0
2020-06-07 12:00:00;51;1;11;6;42;6;26;16;0;0;0;0;0;0;0
2020-06-07 12:15:00;51;3;11;9;45;5;24;13;0;0;0;0;0;0;0
2020-06-07 12:30:00;56;2;15;7;34;4;23;18;0;0;0;0;0;0;0
2020-06-07 12:45:00;77;2;12;6;48;5;21;9;0;0;0;0;0;0;0
2020-06-07 13:00:00;74;0;15;10;43;6;25;15;0;0;0;0;0;0;0
2020-06-07 13:15:00;66;2;14;8;47;4;29;11;0;1;1;0;0;0;0
2020-06-07 13:30:00;66;3;22;14;48;4;25;23;0;4;0;0;0;0;0
2020-06-07 13:45:00;79;3;17;7;67;9;29;13;0;0;3;0;0;0;0
2020-06-07 14:00:00;60;1;16;9;48;8;22;15;0;0;0;0;0;0;0
2020-06-07 14:15:00;81;4;14;7;64;6;35;21;0;0;0;0;1;0;0
2020-06-07 14:30:00;63;3;24;7;48;5;38;11;0;1;0;0;0;0;0
2020-06-07 14:45:00;74;5;18;10;62;5;35;15;0;1;0;0;0;0;0
2020-06-07 15:00:00;67;1;15;11;72;5;29;21;0;0;0;0;0;0;0
2020-06-07 15:15:00;77;3;14;10;58;5;20;11;0;0;0;0;0;0;0
2020-06-07 15:30:00;78;2;17;9;58;3;24;18;0;0;0;0;0;0;0
2020-06-07 15:45:00;74;2;16;11;60;5;30;19;0;0;0;0;0;0;0
2020-06-07 16:00:00;59;4;18;7;55;5;27;13;0;0;0;0;0;0;0
2020-06-07 16:15:00;64;1;14;10;53;3;26;11;0;0;0;0;0;0;0
2020-06-07 16:30:00;76;3;14;3;47;2;32;14;0;0;0;0;0;0;0
2020-06-07 16:45:00;57;1;21;7;59;9;35;13;0;1;1;1;2;0;0
2020-06-07 17:00:00;63;4;15;6;43;5;27;14;0;1;0;0;0;0;0
2020-06-07 17:15:00;87;4;14;4;50;1;29;21;0;0;0;0;0;0;0
2020-06-07 17:30:00;84;3;17;2;58;12;24;14;0;0;0;0;0;0;0
2020-06-07 17:45:00;94;5;21;8;55;10;33;16;0;0;0;0;0;0;0
2020-06-07 18:00:00;68;1;18;4;42;10;22;17;0;0;3;0;0;0;0
2020-06-07 18:15:00;91;1;11;6;47;17;20;12;0;0;0;0;0;0;0
2020-06-07 18:30:00;72;3;19;4;50;15;21;16;0;4;0;1;0;1;1
2020-06-07 18:45:00;71;2;14;4;48;13;23;13;0;0;2;0;0;0;0
2020-06-07 19:00:00;51;4;18;11;44;5;20;16;0;0;1;0;0;1;0
2020-06-07 19:15:00;48;2;14;5;42;4;15;8;0;0;0;0;0;0;0
2020-06-07 19:30:00;61;1;10;6;36;7;18;15;0;0;0;0;0;0;0
2020-06-07 19:45:00;51;1;18;9;32;3;17;13;0;0;5;20;0;39;27
2020-06-07 20:00:00;40;2;17;7;32;5;16;17;0;0;1;0;0;0;0
2020-06-07 20:15:00;43;3;11;5;32;7;21;16;0;0;0;0;0;0;0
2020-06-07 20:30:00;44;1;17;6;28;3;17;13;0;0;0;0;0;0;0
2020-06-07 20:45:00;53;3;12;3;30;3;16;12;0;0;0;0;0;0;0
2020-06-07 21:00:00;31;3;10;3;23;4;21;11;0;0;1;0;0;2;0
2020-06-07 21:15:00;37;5;5;9;33;3;14;16;0;0;0;0;0;0;0
2020-06-07 21:30:00;24;3;12;6;29;4;14;13;0;0;1;0;0;1;0
2020-06-07 21:45:00;18;2;6;4;24;1;20;8;0;0;1;0;0;0;0
2020-06-07 22:00:00;25;1;3;4;30;4;16;6;0;0;0;0;0;0;0
2020-06-07 22:15:00;23;3;9;2;55;1;17;13;0;0;0;0;0;0;0
2020-06-07 22:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-07 22:45:00;17;2;6;3;20;3;8;8;0;0;0;0;0;0;0
2020-06-07 23:00:00;16;1;5;3;18;1;4;7;0;0;0;0;0;0;0
2020-06-07 23:15:00;11;1;4;3;9;0;6;10;0;0;0;0;0;0;0
2020-06-07 23:30:00;11;0;9;5;7;3;5;9;0;0;0;0;0;0;0
2020-06-07 23:45:00;8;1;3;4;4;4;6;4;0;0;0;0;0;0;0
