DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2020-02-29 00:00:00;3;14;7;5;0;3;1;1;11;5;2;0;2;3;0;0;0;0;0;0;0
2020-02-29 00:15:00;6;11;7;0;2;7;3;2;17;20;5;1;11;10;3;0;0;0;0;0;0
2020-02-29 00:30:00;5;12;8;3;5;5;2;1;9;8;2;2;4;2;0;0;0;0;0;0;0
2020-02-29 00:45:00;3;10;4;0;5;1;1;1;8;6;0;0;5;4;0;0;0;0;0;0;0
2020-02-29 01:00:00;2;6;3;3;4;3;1;2;8;5;1;0;2;1;2;0;0;0;0;0;0
2020-02-29 01:15:00;3;10;5;2;3;2;1;0;6;4;0;2;2;2;3;0;0;0;0;0;0
2020-02-29 01:30:00;2;10;2;2;4;5;0;1;12;6;1;0;7;5;0;0;0;0;0;0;0
2020-02-29 01:45:00;2;12;2;1;3;3;0;0;5;9;1;2;4;3;0;0;0;0;0;0;0
2020-02-29 02:00:00;2;12;3;2;4;3;3;2;10;12;0;0;3;1;1;0;0;0;0;0;0
2020-02-29 02:15:00;6;7;2;1;3;0;0;0;3;4;1;1;2;6;0;0;0;0;0;0;0
2020-02-29 02:30:00;1;3;0;1;0;0;0;0;3;2;0;0;5;6;1;0;0;0;0;0;0
2020-02-29 02:45:00;1;9;3;0;3;1;0;0;3;6;1;0;1;4;1;0;0;0;0;0;0
2020-02-29 03:00:00;4;4;2;1;0;2;0;0;6;3;0;0;5;3;0;0;0;0;0;0;0
2020-02-29 03:15:00;2;5;1;1;2;0;0;1;2;0;0;0;2;2;0;0;0;0;0;0;0
2020-02-29 03:30:00;3;3;0;0;1;1;0;1;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-02-29 03:45:00;1;4;0;1;0;2;0;0;1;2;1;1;3;2;0;0;0;0;0;0;0
2020-02-29 04:00:00;1;4;1;0;2;1;0;3;2;4;0;1;8;5;2;0;0;0;0;0;0
2020-02-29 04:15:00;3;5;2;1;1;1;2;0;1;4;0;0;1;2;1;0;0;0;0;0;0
2020-02-29 04:30:00;4;5;1;2;2;2;0;2;4;3;0;1;1;3;2;0;0;0;0;0;0
2020-02-29 04:45:00;3;4;3;2;1;2;0;0;4;5;1;2;2;4;1;0;0;0;0;0;0
2020-02-29 05:00:00;4;10;4;3;1;8;2;0;4;2;0;0;1;2;0;0;0;0;0;0;0
2020-02-29 05:15:00;3;12;2;1;1;3;1;2;5;9;1;2;2;5;4;0;0;0;0;0;0
2020-02-29 05:30:00;7;20;6;4;3;13;0;1;9;15;2;3;6;2;1;0;0;0;0;0;0
2020-02-29 05:45:00;17;27;10;3;4;3;5;0;12;6;7;5;13;5;2;0;0;1;0;0;0
2020-02-29 06:00:00;5;19;10;4;8;9;2;4;7;8;3;14;20;7;1;0;0;0;0;0;0
2020-02-29 06:15:00;8;20;3;1;8;4;0;0;14;7;6;10;12;8;5;0;0;0;0;0;0
2020-02-29 06:30:00;6;23;9;3;6;9;4;3;17;18;4;11;7;8;4;0;0;0;0;0;0
2020-02-29 06:45:00;6;8;7;4;7;7;2;1;12;16;10;7;9;5;2;0;0;0;0;0;0
2020-02-29 07:00:00;9;18;2;3;8;4;1;0;16;17;5;6;17;9;8;2;0;0;0;0;0
2020-02-29 07:15:00;6;16;4;2;17;9;3;0;16;17;10;10;14;7;5;0;0;0;0;0;0
2020-02-29 07:30:00;6;23;8;10;20;6;3;1;20;13;10;9;14;8;2;0;0;0;0;8;0
2020-02-29 07:45:00;7;27;14;10;14;10;9;3;17;19;9;8;32;2;5;0;0;0;0;0;0
2020-02-29 08:00:00;8;26;12;8;14;10;5;5;20;15;14;11;22;7;4;0;0;4;0;0;0
2020-02-29 08:15:00;12;28;18;10;27;21;11;5;24;23;13;12;24;12;7;0;0;0;0;0;0
2020-02-29 08:30:00;7;36;22;19;35;17;9;4;16;19;12;16;35;9;3;0;0;0;0;0;0
2020-02-29 08:45:00;25;63;31;22;28;28;11;5;22;25;18;14;42;24;10;2;0;0;0;3;0
2020-02-29 09:00:00;23;54;37;16;31;17;13;4;27;14;19;13;33;25;12;0;0;0;0;0;0
2020-02-29 09:15:00;23;68;27;17;33;29;14;8;34;20;13;19;59;14;9;0;0;0;0;0;0
2020-02-29 09:30:00;24;57;39;23;36;34;13;7;38;38;15;18;61;17;13;0;0;0;0;0;0
2020-02-29 09:45:00;34;81;41;18;37;25;17;6;38;32;26;34;51;17;19;0;0;0;0;0;0
2020-02-29 10:00:00;22;70;40;19;53;34;15;11;43;35;22;34;58;30;19;0;0;0;0;0;0
2020-02-29 10:15:00;30;73;48;24;50;33;21;10;50;56;27;25;74;28;27;0;0;0;0;15;8
2020-02-29 10:30:00;31;82;48;22;59;40;18;16;49;47;20;25;61;25;23;0;0;7;0;0;0
