DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-01-14 00:00:00;0;8;1;17;6;0;0
2020-01-14 00:15:00;0;3;6;10;11;2;2
2020-01-14 00:30:00;1;12;4;7;5;0;0
2020-01-14 00:45:00;0;4;4;3;3;1;1
2020-01-14 01:00:00;0;4;4;5;3;0;0
2020-01-14 01:15:00;0;7;4;8;4;0;0
2020-01-14 01:30:00;0;9;1;8;2;0;0
2020-01-14 01:45:00;0;2;3;5;3;0;0
2020-01-14 02:00:00;0;3;2;6;2;0;0
2020-01-14 02:15:00;0;6;3;6;2;0;0
2020-01-14 02:30:00;0;2;3;2;1;0;0
2020-01-14 02:45:00;0;7;1;6;4;0;0
2020-01-14 03:00:00;0;2;3;6;4;0;0
2020-01-14 03:15:00;0;2;0;4;3;0;0
2020-01-14 03:30:00;0;3;2;7;3;0;0
2020-01-14 03:45:00;0;3;3;7;3;0;0
2020-01-14 04:00:00;0;4;3;6;3;0;0
2020-01-14 04:15:00;0;10;7;8;5;0;0
2020-01-14 04:30:00;0;11;5;13;7;0;0
2020-01-14 04:45:00;0;18;12;16;6;0;0
2020-01-14 05:00:00;0;48;34;27;26;0;0
2020-01-14 05:15:00;5;69;65;37;23;0;0
2020-01-14 05:30:00;0;67;65;42;31;1;1
2020-01-14 05:45:00;5;53;64;62;43;2;2
2020-01-14 06:00:00;5;69;67;60;68;5;5
2020-01-14 06:15:00;4;95;110;59;59;4;4
2020-01-14 06:30:00;52;104;141;50;79;7;7
2020-01-14 06:45:00;16;109;134;87;81;4;4
2020-01-14 07:00:00;5;152;176;60;71;3;3
2020-01-14 07:15:00;42;182;190;102;90;8;8
2020-01-14 07:30:00;31;146;179;75;95;4;4
2020-01-14 07:45:00;14;191;158;102;122;4;4
2020-01-14 08:00:00;55;131;155;104;99;6;6
2020-01-14 08:15:00;9;109;119;90;85;4;4
2020-01-14 08:30:00;10;113;124;92;96;4;4
2020-01-14 08:45:00;6;93;123;78;87;3;3
2020-01-14 09:00:00;5;89;103;101;89;4;4
2020-01-14 09:15:00;5;95;94;107;67;4;4
2020-01-14 09:30:00;16;92;102;90;69;5;5
2020-01-14 09:45:00;6;101;92;106;101;2;2
2020-01-14 10:00:00;12;107;105;98;106;3;3
2020-01-14 10:15:00;2;90;89;103;110;3;3
2020-01-14 10:30:00;6;89;99;111;108;5;5
2020-01-14 10:45:00;7;121;100;117;98;3;3
2020-01-14 11:00:00;3;109;100;102;108;3;3
2020-01-14 11:15:00;4;95;81;131;111;3;3
2020-01-14 11:30:00;20;102;94;117;139;5;5
2020-01-14 11:45:00;20;86;78;117;120;6;6
2020-01-14 12:00:00;10;79;95;118;92;3;3
2020-01-14 12:15:00;7;87;100;108;119;2;2
2020-01-14 12:30:00;21;92;102;104;122;4;4
2020-01-14 12:45:00;6;88;101;106;129;5;5
2020-01-14 13:00:00;17;104;120;109;121;2;2
2020-01-14 13:15:00;9;121;106;105;135;9;9
2020-01-14 13:30:00;22;120;69;110;121;6;6
2020-01-14 13:45:00;9;109;126;117;125;2;2
2020-01-14 14:00:00;46;99;80;90;87;2;2
2020-01-14 14:15:00;27;92;101;145;132;3;3
2020-01-14 14:30:00;32;87;91;124;132;6;6
2020-01-14 14:45:00;25;101;95;134;146;2;2
2020-01-14 15:00:00;35;108;103;133;126;3;3
2020-01-14 15:15:00;39;105;104;125;149;3;3
2020-01-14 15:30:00;16;102;101;137;163;5;5
2020-01-14 15:45:00;13;98;118;159;169;5;5
2020-01-14 16:00:00;11;120;115;151;186;2;2
2020-01-14 16:15:00;69;125;106;151;190;4;4
2020-01-14 16:30:00;26;102;103;173;198;5;5
2020-01-14 16:45:00;37;131;121;177;186;5;5
2020-01-14 17:00:00;16;118;111;176;195;3;3
2020-01-14 17:15:00;14;131;105;162;176;3;3
2020-01-14 17:30:00;10;126;127;155;194;3;3
2020-01-14 17:45:00;42;118;103;143;167;6;6
2020-01-14 18:00:00;34;98;113;135;149;4;4
2020-01-14 18:15:00;22;131;115;148;164;3;3
2020-01-14 18:30:00;15;93;86;121;101;4;4
2020-01-14 18:45:00;35;82;84;106;111;4;4
2020-01-14 19:00:00;11;96;85;93;92;3;3
2020-01-14 19:15:00;2;89;82;81;86;4;4
2020-01-14 19:30:00;2;64;68;68;77;4;4
2020-01-14 19:45:00;0;76;71;84;77;2;2
2020-01-14 20:00:00;6;57;39;77;65;3;3
2020-01-14 20:15:00;1;50;40;81;74;2;2
2020-01-14 20:30:00;1;36;39;58;43;3;2
2020-01-14 20:45:00;7;48;44;54;42;1;2
2020-01-14 21:00:00;5;48;47;60;45;3;3
2020-01-14 21:15:00;2;44;42;77;66;1;1
2020-01-14 21:30:00;4;42;33;45;44;1;1
2020-01-14 21:45:00;0;29;17;61;61;1;1
2020-01-14 22:00:00;1;29;27;69;70;2;2
2020-01-14 22:15:00;0;24;24;81;68;2;2
2020-01-14 22:30:00;0;21;8;79;63;2;2
2020-01-14 22:45:00;0;15;11;48;30;1;1
2020-01-14 23:00:00;0;15;7;34;13;2;2
2020-01-14 23:15:00;0;25;9;24;13;2;2
2020-01-14 23:30:00;0;8;4;15;14;1;1
