DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-02-07 00:00:00;1;3;5;2;0;0;4;0;0
2020-02-07 00:15:00;2;9;10;1;0;0;8;0;0
2020-02-07 00:30:00;2;3;6;2;0;0;4;0;0
2020-02-07 00:45:00;3;7;6;0;0;0;3;0;0
2020-02-07 01:00:00;0;1;2;0;0;0;4;0;0
2020-02-07 01:15:00;0;2;2;0;0;0;4;0;0
2020-02-07 01:30:00;2;1;3;0;0;0;2;0;0
2020-02-07 01:45:00;0;1;2;0;0;0;7;0;0
2020-02-07 02:00:00;2;3;6;0;0;0;2;0;0
2020-02-07 02:15:00;0;2;2;1;1;0;3;0;0
2020-02-07 02:30:00;0;0;0;0;0;0;3;0;0
2020-02-07 02:45:00;1;1;2;0;1;0;2;0;0
2020-02-07 03:00:00;2;2;2;1;0;0;2;0;0
2020-02-07 03:15:00;1;1;2;0;0;0;3;0;0
2020-02-07 03:30:00;2;4;4;0;0;0;5;0;0
2020-02-07 03:45:00;0;2;2;0;0;0;1;0;0
2020-02-07 04:00:00;4;3;6;0;0;0;1;0;0
2020-02-07 04:15:00;1;3;5;1;0;0;2;0;0
2020-02-07 04:30:00;3;3;7;0;0;0;7;0;0
2020-02-07 04:45:00;2;4;5;2;0;0;15;0;0
2020-02-07 05:00:00;3;12;14;3;1;2;36;0;0
2020-02-07 05:15:00;11;19;34;10;6;8;70;0;1
2020-02-07 05:30:00;24;19;43;11;5;11;74;0;0
2020-02-07 05:45:00;26;31;60;25;9;17;70;0;0
2020-02-07 06:00:00;30;35;53;21;6;12;37;0;0
2020-02-07 06:15:00;39;43;69;27;13;21;56;0;1
2020-02-07 06:30:00;39;39;61;37;29;38;105;0;2
2020-02-07 06:45:00;35;49;82;34;32;38;97;1;0
2020-02-07 07:00:00;55;53;87;22;21;34;112;7;1
2020-02-07 07:15:00;52;58;81;27;13;7;109;0;6
2020-02-07 07:30:00;92;63;118;33;12;24;153;14;5
2020-02-07 07:45:00;89;62;114;26;16;43;158;4;4
