DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-02-07 00:00:00;14;4;0;0;0;2;6;5;0;1;0
2020-02-07 00:15:00;9;2;3;2;0;4;16;11;0;2;0
2020-02-07 00:30:00;10;6;1;1;0;1;11;3;0;1;0
2020-02-07 00:45:00;5;2;1;1;0;5;16;7;0;1;0
2020-02-07 01:00:00;9;4;1;2;0;2;15;1;0;1;0
2020-02-07 01:15:00;9;3;0;0;0;0;8;2;0;1;0
2020-02-07 01:30:00;14;6;2;0;0;1;7;0;0;0;0
2020-02-07 01:45:00;6;5;0;0;1;2;11;2;0;1;0
2020-02-07 02:00:00;5;7;1;1;0;1;3;1;0;0;0
2020-02-07 02:15:00;5;3;1;0;0;0;8;3;0;1;0
2020-02-07 02:30:00;3;6;0;0;0;0;6;1;0;0;0
2020-02-07 02:45:00;2;2;0;1;0;3;8;1;0;1;0
2020-02-07 03:00:00;4;2;2;0;0;2;5;1;0;1;0
2020-02-07 03:15:00;7;6;0;1;1;4;8;3;0;0;0
2020-02-07 03:30:00;3;6;2;1;0;3;12;2;0;0;0
2020-02-07 03:45:00;9;3;1;2;1;5;12;3;0;1;0
2020-02-07 04:00:00;5;4;1;1;0;3;14;1;0;0;0
2020-02-07 04:15:00;9;12;1;3;0;4;14;3;0;0;0
2020-02-07 04:30:00;14;12;3;1;1;1;23;6;0;3;0
2020-02-07 04:45:00;18;11;4;0;0;1;37;23;0;3;0
2020-02-07 05:00:00;26;15;14;0;0;3;94;60;1;7;0
2020-02-07 05:15:00;43;26;17;2;1;4;111;103;0;2;0
2020-02-07 05:30:00;52;24;14;10;2;16;119;120;0;8;0
2020-02-07 05:45:00;82;32;36;12;3;18;116;132;0;4;0
2020-02-07 06:00:00;142;51;45;14;3;25;103;104;0;4;0
2020-02-07 06:15:00;106;55;53;28;10;47;112;129;1;6;2
2020-02-07 06:30:00;78;44;36;29;8;44;142;164;3;7;2
2020-02-07 06:45:00;92;41;58;23;9;36;135;138;0;4;5
2020-02-07 07:00:00;89;36;38;48;14;70;124;148;1;12;1
2020-02-07 07:15:00;60;37;40;63;27;83;144;154;2;15;1
2020-02-07 07:30:00;83;40;34;48;24;71;112;131;2;21;0
2020-02-07 07:45:00;100;46;54;41;13;56;136;160;4;13;0
2020-02-07 08:00:00;77;38;34;30;10;43;131;135;3;9;3
2020-02-07 08:15:00;72;51;42;29;8;40;97;99;4;9;1
2020-02-07 08:30:00;78;48;30;29;6;37;95;99;0;8;2
2020-02-07 08:45:00;65;37;32;25;9;36;96;89;4;11;1
2020-02-07 09:00:00;79;36;33;24;10;32;84;73;0;6;2
2020-02-07 09:15:00;100;34;28;21;3;26;89;77;1;6;0
2020-02-07 09:30:00;72;27;38;21;4;23;80;69;4;9;3
2020-02-07 09:45:00;88;40;32;25;4;33;91;90;2;11;4
2020-02-07 10:00:00;84;40;36;23;6;28;95;80;5;9;1
2020-02-07 10:15:00;90;39;40;20;4;25;86;71;1;5;1
2020-02-07 10:30:00;108;41;30;19;7;27;88;61;4;10;3
2020-02-07 10:45:00;98;43;24;22;4;30;88;61;2;13;1
2020-02-07 11:00:00;117;36;33;15;1;17;78;69;2;10;0
2020-02-07 11:15:00;118;42;38;16;9;28;73;87;0;13;0
2020-02-07 11:30:00;131;52;44;22;5;25;88;78;4;13;0
2020-02-07 11:45:00;139;41;44;19;4;25;84;88;3;19;0
2020-02-07 12:00:00;147;57;69;19;7;27;95;95;4;14;0
2020-02-07 12:15:00;207;77;71;22;6;32;108;92;1;16;0
2020-02-07 12:30:00;189;69;66;24;5;29;101;101;1;14;0
2020-02-07 12:45:00;165;66;61;21;6;29;92;94;0;14;1
2020-02-07 13:00:00;157;63;60;18;9;29;113;100;3;12;2
2020-02-07 13:15:00;165;56;63;13;7;19;113;119;2;9;0
2020-02-07 13:30:00;173;60;70;21;5;27;139;145;1;16;1
2020-02-07 13:45:00;192;79;91;23;5;26;113;113;1;13;0
2020-02-07 14:00:00;198;87;78;23;7;31;124;111;2;13;1
2020-02-07 14:15:00;229;98;93;24;6;30;103;94;4;18;5
2020-02-07 14:30:00;237;124;109;21;7;34;90;102;0;12;0
2020-02-07 14:45:00;210;99;91;25;8;30;104;90;1;17;1
2020-02-07 15:00:00;220;99;91;23;9;32;86;92;2;11;0
2020-02-07 15:15:00;238;99;110;17;9;25;113;112;1;14;1
2020-02-07 15:30:00;207;107;100;25;11;38;117;95;2;16;0
2020-02-07 15:45:00;191;101;102;33;15;48;110;99;3;17;1
2020-02-07 16:00:00;192;93;86;21;12;31;119;117;2;22;0
2020-02-07 16:15:00;171;89;86;22;3;21;105;113;2;15;2
2020-02-07 16:30:00;180;81;71;34;9;42;116;103;1;19;1
2020-02-07 16:45:00;171;84;65;36;8;42;100;97;1;13;1
2020-02-07 17:00:00;178;78;78;30;23;59;116;94;2;16;2
2020-02-07 17:15:00;180;80;66;43;23;59;112;94;1;12;0
2020-02-07 17:30:00;162;59;61;36;13;46;106;91;1;17;1
2020-02-07 17:45:00;164;61;66;34;17;48;113;97;2;9;3
2020-02-07 18:00:00;144;70;64;19;14;30;100;103;2;11;0
2020-02-07 18:15:00;143;81;64;6;2;6;100;77;2;7;0
2020-02-07 18:30:00;112;65;53;5;0;6;98;76;2;12;2
2020-02-07 18:45:00;124;71;61;11;3;11;101;65;1;14;1
2020-02-07 19:00:00;110;65;59;1;0;1;98;62;1;6;0
2020-02-07 19:15:00;94;69;58;12;2;14;79;43;1;7;0
2020-02-07 19:30:00;86;51;44;20;6;23;93;47;2;12;1
2020-02-07 19:45:00;85;39;35;23;8;31;95;42;1;11;0
2020-02-07 20:00:00;83;49;61;10;3;15;92;53;3;10;1
2020-02-07 20:15:00;69;46;39;12;2;11;78;54;1;3;0
2020-02-07 20:30:00;49;25;14;8;2;12;63;39;1;5;2
2020-02-07 20:45:00;51;34;20;20;10;23;75;60;0;6;0
2020-02-07 21:00:00;64;24;11;13;2;16;117;95;1;7;0
2020-02-07 21:15:00;56;20;15;6;1;8;80;79;1;9;1
2020-02-07 21:30:00;59;21;14;7;1;10;60;39;0;5;0
2020-02-07 21:45:00;98;41;32;9;1;10;40;19;1;5;1
2020-02-07 22:00:00;168;68;52;10;0;10;57;19;1;7;0
2020-02-07 22:15:00;114;48;24;7;1;8;56;39;0;4;0
2020-02-07 22:30:00;61;22;14;8;0;8;43;15;0;6;0
2020-02-07 22:45:00;34;16;11;3;2;7;28;9;0;3;1
2020-02-07 23:00:00;30;17;6;8;1;11;38;9;0;6;1
2020-02-07 23:15:00;33;15;8;10;1;9;28;16;0;5;0
2020-02-07 23:30:00;25;10;3;1;2;4;33;8;0;7;1
2020-02-07 23:45:00;31;14;3;6;3;9;22;6;0;2;0
