DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-02-14 00:00:00;15;4;2;1;1;3;19;5;1;3;0
2020-02-14 00:15:00;11;4;1;1;0;3;14;5;1;2;0
2020-02-14 00:30:00;8;4;2;0;0;1;15;2;0;1;1
2020-02-14 00:45:00;5;4;1;1;0;3;8;2;0;0;0
2020-02-14 01:00:00;7;7;1;4;0;4;11;5;0;1;0
2020-02-14 01:15:00;5;3;0;0;1;1;12;0;0;3;0
2020-02-14 01:30:00;13;3;1;0;0;0;10;4;0;0;0
2020-02-14 01:45:00;8;4;1;1;0;1;7;2;0;1;0
2020-02-14 02:00:00;11;6;0;1;1;2;13;0;0;1;0
2020-02-14 02:15:00;7;2;1;0;0;0;15;2;0;0;0
2020-02-14 02:30:00;5;6;0;1;0;1;5;1;0;0;0
2020-02-14 02:45:00;7;4;2;0;0;1;11;1;0;1;0
2020-02-14 03:00:00;4;4;3;1;1;3;7;2;0;0;0
2020-02-14 03:15:00;4;2;0;2;1;2;8;1;0;1;0
2020-02-14 03:30:00;8;9;3;2;1;4;8;1;0;1;0
2020-02-14 03:45:00;8;6;5;1;0;2;14;2;0;0;0
2020-02-14 04:00:00;18;7;2;0;0;3;12;1;0;0;0
2020-02-14 04:15:00;7;9;1;0;1;3;14;5;0;1;0
2020-02-14 04:30:00;6;11;2;1;1;4;24;4;0;1;0
2020-02-14 04:45:00;17;10;4;0;0;3;56;27;0;3;0
2020-02-14 05:00:00;26;19;9;1;0;2;103;72;0;3;0
2020-02-14 05:15:00;44;21;13;3;0;4;125;101;0;4;0
2020-02-14 05:30:00;51;25;26;7;0;12;116;105;0;6;0
2020-02-14 05:45:00;93;33;35;16;1;20;98;121;0;8;0
2020-02-14 06:00:00;132;44;43;19;1;25;146;123;1;7;0
2020-02-14 06:15:00;124;58;54;31;15;51;117;140;0;9;0
2020-02-14 06:30:00;95;50;53;28;8;36;128;143;1;5;1
2020-02-14 06:45:00;88;43;49;30;7;45;119;132;2;11;1
2020-02-14 07:00:00;67;25;35;53;25;79;127;150;1;11;2
2020-02-14 07:15:00;84;40;42;56;28;80;141;163;1;17;1
2020-02-14 07:30:00;93;42;55;45;27;68;147;166;3;18;2
2020-02-14 07:45:00;88;40;53;38;16;57;142;149;4;13;1
2020-02-14 08:00:00;78;35;40;35;16;51;103;112;2;13;0
2020-02-14 08:15:00;77;51;49;38;14;52;114;139;4;13;0
2020-02-14 08:30:00;82;50;40;32;9;40;99;112;4;12;2
2020-02-14 08:45:00;75;42;30;28;13;45;100;119;2;10;0
2020-02-14 09:00:00;96;35;28;24;6;31;93;95;0;9;1
2020-02-14 09:15:00;91;35;32;24;6;34;98;88;2;8;2
2020-02-14 09:30:00;67;38;35;17;5;27;94;79;0;9;2
2020-02-14 09:45:00;89;33;29;16;5;21;90;78;1;7;1
2020-02-14 10:00:00;111;36;47;21;4;25;89;81;1;10;1
2020-02-14 10:15:00;102;34;24;24;5;32;79;66;0;9;1
2020-02-14 10:30:00;95;47;39;22;11;37;82;68;1;7;2
2020-02-14 10:45:00;121;35;39;22;8;28;80;67;3;16;0
2020-02-14 11:00:00;115;38;39;23;5;26;91;68;1;9;0
2020-02-14 11:15:00;112;44;42;24;9;32;84;67;2;6;0
2020-02-14 11:30:00;129;46;34;19;11;29;94;77;2;13;2
2020-02-14 11:45:00;152;46;47;23;3;27;90;89;1;18;3
2020-02-14 12:00:00;156;59;46;16;8;23;89;82;1;16;1
