DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-12-19 00:00:00;3;0;0;2;17;0;0;0;0;0;0;0;0
2019-12-19 00:15:00;12;0;2;0;20;0;0;0;0;0;0;0;0
2019-12-19 00:30:00;5;0;0;0;18;0;0;0;0;0;0;0;0
2019-12-19 00:45:00;12;0;0;1;23;0;0;0;0;0;0;0;0
2019-12-19 01:00:00;12;0;1;0;10;0;0;0;0;0;0;0;0
2019-12-19 01:15:00;4;0;0;1;11;0;0;0;0;0;0;0;0
2019-12-19 01:30:00;13;0;0;0;6;0;0;0;0;0;0;0;0
2019-12-19 01:45:00;6;0;0;0;3;0;0;0;0;0;0;0;0
2019-12-19 02:00:00;6;0;0;0;10;0;0;0;0;0;0;0;0
2019-12-19 02:15:00;3;0;0;0;7;0;0;0;0;0;0;0;0
2019-12-19 02:30:00;7;1;0;0;7;0;0;0;0;0;0;0;0
2019-12-19 02:45:00;8;0;0;0;12;0;0;0;0;0;0;0;0
2019-12-19 03:00:00;4;0;2;0;8;0;0;0;0;0;0;0;0
2019-12-19 03:15:00;5;0;0;0;9;0;0;0;0;0;0;0;0
2019-12-19 03:30:00;5;0;0;0;4;0;0;0;0;0;0;0;0
2019-12-19 03:45:00;5;0;0;0;9;0;0;0;0;0;0;0;0
2019-12-19 04:00:00;10;0;0;1;8;0;0;0;0;0;0;0;0
2019-12-19 04:15:00;13;0;1;0;8;0;0;0;0;0;0;0;0
2019-12-19 04:30:00;7;1;0;0;12;0;0;0;0;0;0;0;0
2019-12-19 04:45:00;17;2;0;0;13;2;0;0;0;0;0;0;0
2019-12-19 05:00:00;29;0;0;1;21;0;0;0;0;0;0;0;0
2019-12-19 05:15:00;41;2;0;1;22;1;0;0;0;0;0;0;0
2019-12-19 05:30:00;73;0;1;4;40;0;0;0;0;0;0;0;0
2019-12-19 05:45:00;63;0;0;1;58;0;0;0;0;0;0;0;0
2019-12-19 06:00:00;102;6;2;4;90;1;0;0;0;0;0;0;0
2019-12-19 06:15:00;106;4;4;8;63;1;0;0;0;0;0;0;0
2019-12-19 06:30:00;94;5;8;3;117;0;0;0;3;0;0;0;0
2019-12-19 06:45:00;114;4;6;5;131;2;0;7;4;0;0;0;0
2019-12-19 07:00:00;139;8;56;10;123;0;0;0;56;0;0;0;0
2019-12-19 07:15:00;192;6;8;11;110;0;0;5;37;0;0;0;0
2019-12-19 07:30:00;162;2;10;8;99;0;0;0;72;0;0;3;0
2019-12-19 07:45:00;162;8;8;16;114;3;0;0;36;0;0;0;0
2019-12-19 08:00:00;132;11;5;8;115;0;2;0;0;0;0;0;0
2019-12-19 08:15:00;148;6;5;11;110;1;0;4;15;0;0;0;0
2019-12-19 08:30:00;163;7;5;7;114;0;0;3;17;0;0;0;0
2019-12-19 08:45:00;165;14;10;12;118;0;1;0;33;0;0;0;0
2019-12-19 09:00:00;135;7;4;9;103;1;2;8;4;0;0;0;0
2019-12-19 09:15:00;171;12;8;10;121;3;1;2;12;0;0;0;0
2019-12-19 09:30:00;159;13;24;16;103;3;6;0;1;0;0;0;0
2019-12-19 09:45:00;193;14;14;11;144;8;3;2;6;1;0;0;0
2019-12-19 10:00:00;166;15;14;13;141;6;5;16;7;0;0;0;0
2019-12-19 10:15:00;179;17;12;11;156;4;5;0;7;0;0;0;0
2019-12-19 10:30:00;153;6;14;13;152;5;3;7;127;0;0;0;1
2019-12-19 10:45:00;155;6;79;17;143;5;9;0;12;0;0;0;0
2019-12-19 11:00:00;160;12;24;14;169;8;9;1;19;0;0;0;0
2019-12-19 11:15:00;145;8;14;15;142;8;10;2;30;0;0;0;0
2019-12-19 11:30:00;146;7;14;20;161;4;6;3;11;0;0;0;0
2019-12-19 11:45:00;143;16;15;20;175;8;12;10;14;0;0;0;3
2019-12-19 12:00:00;132;12;36;25;166;9;11;4;35;0;0;0;0
2019-12-19 12:15:00;139;9;12;11;170;6;6;0;22;0;0;3;0
2019-12-19 12:30:00;138;7;100;19;175;6;10;0;9;0;0;0;0
2019-12-19 12:45:00;119;0;20;13;179;3;7;4;3;0;0;1;0
2019-12-19 13:00:00;141;12;85;17;200;5;4;21;29;0;0;0;0
2019-12-19 13:15:00;159;14;20;25;143;6;6;2;39;0;2;9;0
2019-12-19 13:30:00;188;10;15;10;156;4;5;8;15;0;0;0;0
2019-12-19 13:45:00;148;7;9;15;139;9;7;9;32;0;0;7;0
2019-12-19 14:00:00;120;8;27;18;150;7;7;1;27;0;2;3;0
2019-12-19 14:15:00;160;5;14;18;166;4;9;1;14;0;0;0;0
2019-12-19 14:30:00;157;6;9;16;190;6;3;2;12;0;0;0;0
2019-12-19 14:45:00;167;10;18;17;182;4;5;13;12;0;0;0;0
2019-12-19 15:00:00;136;5;12;14;174;7;11;0;4;0;0;0;0
2019-12-19 15:15:00;166;4;25;14;190;6;5;4;6;0;0;0;0
2019-12-19 15:30:00;188;10;22;20;167;8;7;10;3;10;3;0;0
2019-12-19 15:45:00;191;4;13;14;179;5;8;7;25;5;3;15;0
2019-12-19 16:00:00;179;8;13;18;188;6;8;1;2;0;0;0;0
2019-12-19 16:15:00;176;9;16;17;184;8;10;2;9;0;0;0;0
2019-12-19 16:30:00;173;9;30;16;182;3;6;4;9;0;0;0;0
2019-12-19 16:45:00;179;10;20;13;181;9;7;3;5;0;0;10;0
2019-12-19 17:00:00;162;5;12;15;175;5;9;1;159;0;0;0;0
2019-12-19 17:15:00;165;11;13;15;172;5;11;5;18;0;1;3;0
2019-12-19 17:30:00;169;6;13;11;178;5;7;2;9;0;0;0;0
2019-12-19 17:45:00;146;5;15;10;164;4;8;0;8;0;0;0;0
2019-12-19 18:00:00;145;4;44;10;184;3;12;4;8;0;0;0;0
2019-12-19 18:15:00;124;2;11;9;164;3;5;0;10;0;0;0;0
2019-12-19 18:30:00;111;7;8;17;165;3;2;0;14;0;0;2;0
2019-12-19 18:45:00;109;4;7;10;169;4;5;0;1;0;0;0;0
2019-12-19 19:00:00;103;6;9;10;122;1;4;0;2;0;0;0;0
2019-12-19 19:15:00;77;2;60;3;173;0;1;0;3;0;0;0;0
2019-12-19 19:30:00;80;4;9;7;132;1;0;0;0;0;0;0;0
2019-12-19 19:45:00;62;3;8;4;115;0;1;0;12;0;0;5;0
2019-12-19 20:00:00;51;2;7;10;140;0;1;0;1;0;0;0;0
2019-12-19 20:15:00;49;2;2;10;125;0;0;0;0;0;0;0;0
2019-12-19 20:30:00;47;1;2;3;89;0;0;0;1;0;0;0;0
2019-12-19 20:45:00;57;2;2;6;86;0;0;0;0;0;0;0;0
2019-12-19 21:00:00;47;0;2;6;82;0;0;0;0;0;0;0;0
2019-12-19 21:15:00;48;1;1;2;66;2;0;0;0;0;0;0;0
2019-12-19 21:30:00;45;0;1;2;62;0;0;0;0;0;0;0;0
2019-12-19 21:45:00;40;1;1;10;74;1;0;0;0;0;0;0;0
2019-12-19 22:00:00;43;1;0;3;83;1;0;0;0;0;0;0;0
2019-12-19 22:15:00;34;0;0;2;92;0;0;0;0;0;0;0;0
2019-12-19 22:30:00;25;0;2;2;79;0;0;0;0;0;0;0;0
2019-12-19 22:45:00;33;0;2;2;65;0;0;0;0;0;0;0;0
2019-12-19 23:00:00;27;2;0;2;53;0;0;0;0;0;0;0;0
2019-12-19 23:15:00;29;0;1;2;37;0;0;0;0;0;0;0;0
2019-12-19 23:30:00;23;1;1;2;28;0;0;0;0;0;0;0;0
2019-12-19 23:45:00;19;0;1;2;34;0;0;0;0;0;0;0;0
