DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-05-21 00:00:00;2;6;0;3;4;0;0;3;3;0;2;0;1;2;0;0;0;0;0;0
2020-05-21 00:15:00;0;4;0;3;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 00:30:00;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 00:45:00;0;5;1;4;2;0;0;0;1;2;1;1;2;1;0;0;0;0;0;0
2020-05-21 01:00:00;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 01:15:00;1;1;1;5;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0
2020-05-21 01:30:00;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 01:45:00;0;2;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 02:00:00;0;1;0;6;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 02:15:00;0;3;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 02:30:00;0;3;0;4;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-05-21 02:45:00;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 03:00:00;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 03:15:00;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 03:30:00;0;2;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-05-21 03:45:00;0;2;0;1;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-05-21 04:00:00;1;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 04:15:00;0;1;0;2;1;0;1;0;0;1;2;0;1;2;0;0;0;0;0;0
2020-05-21 04:30:00;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 04:45:00;0;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 05:00:00;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 05:15:00;2;7;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 05:30:00;0;10;1;5;6;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-05-21 05:45:00;1;6;0;8;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-05-21 06:00:00;0;9;0;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 06:15:00;0;9;1;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 06:30:00;0;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 06:45:00;3;6;1;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 07:00:00;1;4;0;5;2;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0
2020-05-21 07:15:00;0;5;1;8;4;0;1;2;1;0;0;1;0;0;0;0;0;0;0;0
2020-05-21 07:30:00;0;5;0;2;4;0;0;0;0;2;1;0;2;1;0;0;0;0;0;0
2020-05-21 07:45:00;1;5;0;2;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 08:00:00;1;11;2;3;3;0;0;1;2;4;1;0;4;1;0;0;0;0;0;0
2020-05-21 08:15:00;0;6;0;7;6;0;1;0;0;2;1;0;2;1;0;0;0;0;0;0
2020-05-21 08:30:00;1;9;0;8;3;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0
2020-05-21 08:45:00;2;12;2;8;10;0;1;0;0;2;1;0;2;1;1;0;1;0;0;0
2020-05-21 09:00:00;1;11;1;9;10;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 09:15:00;2;14;3;12;8;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-05-21 09:30:00;2;23;0;19;10;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-05-21 09:45:00;1;26;1;28;9;0;0;0;0;0;1;0;0;1;0;0;0;10;0;0
2020-05-21 10:00:00;3;23;2;11;17;0;1;0;0;0;2;0;0;2;0;0;0;0;0;0
2020-05-21 10:15:00;3;27;4;21;11;1;1;0;0;2;1;0;2;1;0;0;0;0;0;0
2020-05-21 10:30:00;2;15;2;17;14;1;2;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-05-21 10:45:00;2;28;4;30;17;2;0;3;0;3;0;0;3;0;0;1;0;0;0;0
2020-05-21 11:00:00;2;29;1;28;15;2;0;0;0;1;1;0;1;1;0;1;0;3;0;0
2020-05-21 11:15:00;1;38;2;33;13;0;2;0;2;4;1;1;4;1;0;0;0;0;0;0
2020-05-21 11:30:00;2;32;2;23;7;1;0;1;0;3;1;0;2;1;0;0;0;0;0;0
2020-05-21 11:45:00;4;27;1;27;12;2;0;2;0;4;0;0;5;0;0;1;0;0;0;0
2020-05-21 12:00:00;3;26;1;23;18;2;0;0;0;2;0;0;2;0;0;4;0;0;0;0
2020-05-21 12:15:00;3;39;4;22;15;3;3;0;1;2;2;1;2;2;0;0;0;0;0;0
2020-05-21 12:30:00;3;25;6;24;16;0;1;0;1;2;2;1;2;2;0;0;0;0;0;0
2020-05-21 12:45:00;2;40;3;28;10;3;0;2;2;5;2;0;5;1;0;0;0;0;0;0
2020-05-21 13:00:00;2;23;0;21;14;0;1;1;1;4;2;0;4;2;0;0;0;0;0;0
2020-05-21 13:15:00;3;34;1;28;16;1;0;3;3;0;0;1;0;0;0;0;0;0;0;0
2020-05-21 13:30:00;2;23;2;28;20;0;3;0;1;2;0;0;1;0;0;0;0;7;0;0
2020-05-21 13:45:00;5;43;2;27;16;1;0;1;1;2;1;0;2;1;0;0;0;0;0;0
2020-05-21 14:00:00;6;32;2;22;18;0;0;2;0;1;2;0;1;2;0;0;0;0;0;0
2020-05-21 14:15:00;2;43;3;24;21;0;0;1;3;1;3;1;1;3;1;1;0;1;0;0
2020-05-21 14:30:00;2;38;5;20;16;1;0;3;0;2;2;0;2;2;0;1;0;3;0;0
2020-05-21 14:45:00;6;39;5;27;15;2;0;3;0;2;1;0;2;1;0;0;0;0;0;0
2020-05-21 15:00:00;4;19;2;22;10;2;1;0;0;5;0;0;5;0;0;0;0;0;0;0
