DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2019-11-13 00:00:00;0;2;4;0;0;1;3;1;1;4;2
2019-11-13 00:15:00;0;4;4;0;0;2;6;2;0;3;2
2019-11-13 00:30:00;0;2;5;0;0;1;3;1;1;2;6
2019-11-13 00:45:00;1;2;4;0;1;1;3;0;1;1;1
2019-11-13 01:00:00;0;0;4;0;0;0;3;3;0;2;2
2019-11-13 01:15:00;0;0;3;0;0;0;0;0;0;3;0
2019-11-13 01:30:00;1;0;1;0;1;1;3;1;0;1;1
2019-11-13 01:45:00;0;1;3;0;0;1;2;0;0;1;1
2019-11-13 02:00:00;0;0;1;0;0;1;1;0;0;0;1
2019-11-13 02:15:00;0;1;1;1;1;0;0;0;0;2;0
2019-11-13 02:30:00;0;1;2;0;0;0;0;0;0;1;1
2019-11-13 02:45:00;0;0;3;0;0;2;1;0;0;1;0
2019-11-13 03:00:00;0;3;2;0;0;2;4;1;0;0;2
2019-11-13 03:15:00;0;2;1;0;0;0;0;0;1;1;0
2019-11-13 03:30:00;0;0;1;0;0;0;1;0;0;3;3
2019-11-13 03:45:00;1;0;0;0;0;0;0;0;0;0;1
2019-11-13 04:00:00;0;0;1;0;0;0;0;1;0;1;1
2019-11-13 04:15:00;1;0;1;0;1;0;0;0;1;6;3
2019-11-13 04:30:00;0;3;4;1;1;1;4;0;0;1;2
2019-11-13 04:45:00;0;4;8;1;1;0;0;1;1;4;2
2019-11-13 05:00:00;3;20;15;0;3;1;3;1;1;2;6
2019-11-13 05:15:00;2;33;38;4;4;4;8;3;4;6;10
2019-11-13 05:30:00;3;36;39;1;3;0;13;4;5;12;8
2019-11-13 05:45:00;5;32;38;2;6;5;11;5;9;27;20
2019-11-13 06:00:00;7;27;24;2;6;4;15;4;5;14;18
2019-11-13 06:15:00;7;35;23;8;13;3;10;3;12;16;15
2019-11-13 06:30:00;4;52;38;8;10;11;19;5;5;24;28
2019-11-13 06:45:00;7;63;56;7;13;8;18;9;15;30;28
2019-11-13 07:00:00;6;67;56;15;19;15;30;15;22;37;30
2019-11-13 07:15:00;19;58;48;22;29;16;32;14;52;70;27
2019-11-13 07:30:00;25;63;64;46;65;20;44;29;75;85;30
2019-11-13 07:45:00;14;55;79;20;39;33;52;31;63;77;58
2019-11-13 08:00:00;12;60;106;16;22;22;32;17;32;46;48
2019-11-13 08:15:00;16;60;85;11;25;20;45;32;39;47;28
2019-11-13 08:30:00;1;6;5;0;0;1;2;2;3;4;0
2019-11-13 08:45:00;
2019-11-13 09:00:00;3;8;10;4;7;6;16;5;12;11;5
2019-11-13 09:15:00;12;32;42;11;16;12;26;14;37;32;21
2019-11-13 09:30:00;9;38;48;8;17;11;38;20;30;42;24
2019-11-13 09:45:00;13;35;42;9;19;15;29;19;41;40;20
2019-11-13 10:00:00;13;29;34;6;18;26;25;25;33;26;18
2019-11-13 10:15:00;13;23;35;5;15;17;28;16;22;20;19
2019-11-13 10:30:00;9;39;41;4;13;27;35;21;44;29;23
2019-11-13 10:45:00;10;28;29;8;15;19;29;21;27;23;22
2019-11-13 11:00:00;16;28;44;3;13;16;29;15;26;36;20
2019-11-13 11:15:00;23;16;54;13;29;17;43;21;29;32;30
2019-11-13 11:30:00;28;24;61;12;36;13;35;18;32;37;30
2019-11-13 11:45:00;16;34;52;16;26;31;35;31;29;39;23
2019-11-13 12:00:00;12;34;31;8;14;24;28;19;28;28;28
2019-11-13 12:15:00;10;38;43;8;11;25;39;24;28;32;23
2019-11-13 12:30:00;27;48;43;7;31;17;32;23;34;31;30
2019-11-13 12:45:00;20;39;44;16;30;15;42;37;37;37;28
2019-11-13 13:00:00;20;55;46;9;17;30;45;32;24;29;28
2019-11-13 13:15:00;13;51;60;8;19;21;44;23;28;30;32
2019-11-13 13:30:00;8;57;55;13;20;14;38;21;22;36;22
2019-11-13 13:45:00;18;60;47;9;23;21;28;27;30;34;30
2019-11-13 14:00:00;18;34;38;5;22;25;42;24;23;30;33
2019-11-13 14:15:00;25;41;37;5;24;23;44;29;22;25;57
2019-11-13 14:30:00;19;32;43;9;19;12;33;21;24;36;87
2019-11-13 14:45:00;22;45;37;8;26;18;38;32;38;47;72
2019-11-13 15:00:00;13;40;39;8;17;20;57;38;33;39;49
2019-11-13 15:15:00;13;40;40;11;18;32;37;21;44;39;45
2019-11-13 15:30:00;10;43;56;9;19;28;46;30;35;43;52
2019-11-13 15:45:00;13;40;38;20;28;20;55;43;48;51;44
2019-11-13 16:00:00;16;41;33;8;15;25;64;46;31;37;59
2019-11-13 16:15:00;16;57;55;12;25;16;46;21;54;40;50
