DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2019-09-07 00:00:00;13;5;5;8;3;15;14;4;6;13;7;4;5
2019-09-07 00:15:00;13;5;6;4;3;10;12;9;10;13;4;3;6
2019-09-07 00:30:00;6;5;1;6;6;21;14;8;6;20;12;7;1
2019-09-07 00:45:00;7;5;5;3;0;12;16;6;6;13;9;3;3
2019-09-07 01:00:00;13;3;1;2;3;5;5;3;4;10;12;5;1
2019-09-07 01:15:00;8;5;2;4;1;13;15;5;4;7;1;3;2
2019-09-07 01:30:00;17;3;1;6;2;7;7;4;2;7;5;1;1
2019-09-07 01:45:00;14;8;2;5;2;16;15;5;5;10;7;2;2
2019-09-07 02:00:00;7;3;5;1;2;8;7;6;3;8;5;2;6
2019-09-07 02:15:00;7;2;0;4;1;8;10;7;6;6;9;2;0
2019-09-07 02:30:00;6;3;4;1;2;12;12;5;1;2;1;1;4
2019-09-07 02:45:00;6;4;1;0;2;7;9;4;2;7;8;3;1
2019-09-07 03:00:00;6;3;0;0;2;11;11;1;0;3;2;0;1
2019-09-07 03:15:00;8;3;1;1;3;2;8;3;0;1;1;0;1
2019-09-07 03:30:00;3;2;0;1;1;5;7;1;1;5;5;1;0
2019-09-07 03:45:00;4;3;0;0;0;4;3;1;0;0;0;0;0
2019-09-07 04:00:00;3;1;0;0;0;5;4;1;1;2;0;0;0
2019-09-07 04:15:00;1;1;1;1;4;3;3;1;1;3;2;1;1
2019-09-07 04:30:00;0;3;2;0;1;4;4;0;0;1;1;1;2
2019-09-07 04:45:00;9;1;2;2;0;5;4;0;0;2;2;1;2
2019-09-07 05:00:00;5;1;2;3;1;8;6;2;0;0;3;1;6
2019-09-07 05:15:00;7;3;1;3;2;5;5;1;1;1;1;0;2
2019-09-07 05:30:00;10;7;4;5;8;11;15;6;3;4;1;1;4
2019-09-07 05:45:00;9;2;2;7;4;15;19;8;5;9;3;2;2
2019-09-07 06:00:00;14;5;3;1;3;15;17;8;6;3;4;2;5
2019-09-07 06:15:00;11;4;5;8;4;15;14;9;6;4;4;2;6
2019-09-07 06:30:00;14;7;4;6;7;20;18;12;8;10;5;1;5
2019-09-07 06:45:00;7;6;6;7;5;20;13;10;8;9;4;1;9
2019-09-07 07:00:00;11;5;3;10;4;12;8;10;8;8;7;2;8
