DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-04-20 00:00:00;11;1;1;0;2;4;0;1;1;1;1;1;0;0;0;0
2020-04-20 00:15:00;2;9;8;0;2;4;1;3;0;0;0;0;0;0;0;0
2020-04-20 00:30:00;3;10;8;1;0;12;0;0;1;1;1;1;0;0;0;0
2020-04-20 00:45:00;1;5;5;0;2;2;0;3;1;1;1;1;0;0;0;0
2020-04-20 01:00:00;6;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0
2020-04-20 01:15:00;3;9;8;0;1;9;0;0;0;0;0;0;0;0;0;0
2020-04-20 01:30:00;11;10;7;0;3;5;0;3;1;1;1;1;0;0;0;0
2020-04-20 01:45:00;6;4;5;0;2;3;0;5;1;1;1;1;0;0;0;0
2020-04-20 02:00:00;9;3;2;0;0;1;0;1;0;0;0;0;0;0;0;0
2020-04-20 02:15:00;6;4;5;0;2;5;0;2;1;1;1;1;0;0;0;0
2020-04-20 02:30:00;2;4;6;1;0;4;0;3;1;1;1;1;0;0;0;0
2020-04-20 02:45:00;1;1;1;0;3;2;2;1;1;1;2;2;0;0;0;0
2020-04-20 03:00:00;5;3;4;0;1;2;0;2;0;0;0;0;0;0;0;0
2020-04-20 03:15:00;2;4;7;0;3;4;0;2;0;0;0;0;0;0;0;0
2020-04-20 03:30:00;4;6;5;3;3;7;0;1;2;2;2;2;0;0;0;0
2020-04-20 03:45:00;4;7;5;0;2;6;0;1;1;1;1;1;0;0;0;0
2020-04-20 04:00:00;3;4;5;0;2;4;0;0;1;1;1;1;0;0;0;0
2020-04-20 04:15:00;9;3;3;0;5;7;0;0;2;2;2;2;0;0;0;0
2020-04-20 04:30:00;5;9;7;0;8;6;0;0;0;0;0;0;0;0;0;0
2020-04-20 04:45:00;1;15;15;4;4;9;0;0;3;3;2;2;0;0;0;0
2020-04-20 05:00:00;15;17;13;1;7;19;0;1;2;2;4;2;0;0;0;0
2020-04-20 05:15:00;20;24;19;4;7;28;0;7;6;7;5;6;0;0;0;0
2020-04-20 05:30:00;50;44;39;5;12;44;0;9;13;14;11;11;0;0;0;0
2020-04-20 05:45:00;42;60;34;3;14;61;0;6;25;26;25;24;0;0;0;0
2020-04-20 06:00:00;23;50;32;1;9;49;1;6;14;16;14;13;0;0;0;0
2020-04-20 06:15:00;56;58;39;6;21;57;0;16;26;25;23;25;0;0;0;0
2020-04-20 06:30:00;87;104;58;4;20;111;1;16;34;38;33;33;0;0;0;0
2020-04-20 06:45:00;103;101;74;7;40;105;2;31;37;35;34;34;0;0;0;0
2020-04-20 07:00:00;93;104;78;18;37;100;5;31;42;41;40;43;0;0;0;0
2020-04-20 07:15:00;96;128;80;16;33;112;5;42;32;32;28;29;0;0;0;0
2020-04-20 07:30:00;95;128;91;18;39;118;8;42;45;45;46;44;0;0;0;0
2020-04-20 07:45:00;123;157;102;30;40;142;9;45;35;36;34;36;0;0;1;0
2020-04-20 08:00:00;112;115;90;21;33;106;5;36;32;31;31;32;0;0;0;0
2020-04-20 08:15:00;118;113;107;31;35;88;7;43;44;45;40;44;0;0;0;0
2020-04-20 08:30:00;107;93;145;29;35;89;1;38;39;42;35;34;0;0;6;0
2020-04-20 08:45:00;126;121;92;40;42;108;12;50;40;45;36;40;0;0;0;0
2020-04-20 09:00:00;105;117;101;34;35;96;17;44;43;46;42;42;0;0;0;0
2020-04-20 09:15:00;151;147;101;49;26;130;16;73;39;42;36;39;0;0;0;0
2020-04-20 09:30:00;128;142;98;53;32;104;18;64;52;53;51;50;0;0;0;0
2020-04-20 09:45:00;156;131;99;48;30;111;18;48;43;40;36;42;0;0;0;0
