DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-10-16 00:00:00;8;6;9;7;0;2;0
2020-10-16 00:15:00;10;16;7;18;1;0;0
2020-10-16 00:30:00;9;11;13;9;2;1;0
2020-10-16 00:45:00;7;10;11;8;0;2;0
2020-10-16 01:00:00;4;9;8;3;0;3;0
2020-10-16 01:15:00;4;7;11;7;0;3;0
2020-10-16 01:30:00;8;5;10;9;0;1;0
2020-10-16 01:45:00;6;6;4;4;1;1;0
2020-10-16 02:00:00;5;11;5;2;3;2;0
2020-10-16 02:15:00;6;8;4;9;0;0;0
2020-10-16 02:30:00;4;5;6;6;0;1;0
2020-10-16 02:45:00;9;5;5;3;1;0;0
2020-10-16 03:00:00;10;5;5;5;0;0;0
2020-10-16 03:15:00;4;8;9;7;0;1;0
2020-10-16 03:30:00;7;5;7;4;1;0;0
2020-10-16 03:45:00;10;3;12;6;1;0;0
2020-10-16 04:00:00;3;5;6;5;0;0;0
2020-10-16 04:15:00;8;8;14;12;0;1;0
2020-10-16 04:30:00;12;19;18;8;1;0;0
2020-10-16 04:45:00;23;27;36;14;4;0;0
2020-10-16 05:00:00;28;27;95;23;1;6;0
2020-10-16 05:15:00;27;43;169;83;2;12;0
2020-10-16 05:30:00;49;57;191;111;7;15;0
2020-10-16 05:45:00;123;177;144;92;13;16;0
2020-10-16 06:00:00;151;224;145;92;118;16;0
2020-10-16 06:15:00;98;139;184;109;15;20;0
2020-10-16 06:30:00;71;102;207;154;14;34;0
2020-10-16 06:45:00;70;104;190;162;20;28;0
2020-10-16 07:00:00;61;100;155;137;21;23;0
2020-10-16 07:15:00;72;125;171;158;51;38;0
2020-10-16 07:30:00;81;130;196;215;57;38;2
2020-10-16 07:45:00;102;152;175;155;24;39;0
2020-10-16 08:00:00;85;122;176;177;21;49;0
2020-10-16 08:15:00;58;63;77;71;14;24;0
2020-10-16 08:30:00;
2020-10-16 08:45:00;
2020-10-16 09:00:00;
2020-10-16 09:15:00;
2020-10-16 09:30:00;
2020-10-16 09:45:00;
2020-10-16 10:00:00;
2020-10-16 10:15:00;
2020-10-16 10:30:00;
2020-10-16 10:45:00;
2020-10-16 11:00:00;
2020-10-16 11:15:00;
2020-10-16 11:30:00;
2020-10-16 11:45:00;
2020-10-16 12:00:00;
2020-10-16 12:15:00;
2020-10-16 12:30:00;
2020-10-16 12:45:00;112;161;127;145;24;25;0
2020-10-16 13:00:00;135;195;157;145;177;41;0
2020-10-16 13:15:00;150;223;193;194;27;33;0
2020-10-16 13:30:00;156;193;191;159;20;54;0
2020-10-16 13:45:00;142;226;232;181;30;50;0
2020-10-16 14:00:00;184;236;184;171;20;72;0
2020-10-16 14:15:00;209;260;143;157;28;35;0
2020-10-16 14:30:00;215;274;127;178;21;32;0
2020-10-16 14:45:00;171;278;129;142;99;37;0
2020-10-16 15:00:00;187;253;117;151;26;26;0
2020-10-16 15:15:00;186;264;107;167;28;39;0
2020-10-16 15:30:00;170;238;103;115;14;32;0
2020-10-16 15:45:00;145;204;113;147;11;40;0
2020-10-16 16:00:00;162;210;113;142;24;35;0
2020-10-16 16:15:00;138;222;115;151;23;31;0
2020-10-16 16:30:00;144;211;110;143;47;31;7
2020-10-16 16:45:00;138;200;125;148;20;42;0
2020-10-16 17:00:00;133;182;136;158;23;57;1
2020-10-16 17:15:00;149;193;108;143;15;25;0
2020-10-16 17:30:00;142;201;116;143;25;27;0
2020-10-16 17:45:00;118;165;128;155;26;25;0
2020-10-16 18:00:00;108;178;98;119;18;33;1
2020-10-16 18:15:00;107;154;106;118;20;33;0
2020-10-16 18:30:00;117;146;99;127;156;27;0
2020-10-16 18:45:00;99;139;104;130;36;21;0
2020-10-16 19:00:00;83;115;90;89;10;21;0
2020-10-16 19:15:00;81;111;91;104;92;17;0
2020-10-16 19:30:00;72;94;69;88;16;22;0
2020-10-16 19:45:00;77;106;73;111;10;11;0
2020-10-16 20:00:00;85;114;59;73;3;19;0
2020-10-16 20:15:00;66;81;53;72;13;18;0
2020-10-16 20:30:00;54;79;70;58;5;12;0
2020-10-16 20:45:00;51;64;115;57;6;10;0
2020-10-16 21:00:00;43;66;141;72;7;18;0
2020-10-16 21:15:00;48;62;200;111;4;16;0
2020-10-16 21:30:00;46;74;140;65;6;14;0
2020-10-16 21:45:00;145;162;86;60;7;10;0
2020-10-16 22:00:00;181;224;45;39;2;6;0
2020-10-16 22:15:00;116;125;50;50;1;5;0
2020-10-16 22:30:00;50;58;44;36;3;3;0
2020-10-16 22:45:00;35;50;31;29;6;9;0
2020-10-16 23:00:00;39;43;30;25;2;2;0
2020-10-16 23:15:00;35;40;36;35;2;6;0
2020-10-16 23:30:00;30;29;17;15;3;6;0
2020-10-16 23:45:00;23;34;28;15;4;4;0
