DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2019-10-23 00:00:00;0;3;9;2;2;2;1;2;1;4;1
2019-10-23 00:15:00;0;1;5;0;3;1;3;0;1;2;1
2019-10-23 00:30:00;0;2;7;0;0;1;5;4;1;2;1
2019-10-23 00:45:00;0;0;3;0;0;0;0;1;1;1;1
2019-10-23 01:00:00;0;1;2;0;0;0;3;0;1;2;4
2019-10-23 01:15:00;0;0;3;0;0;0;0;0;0;0;0
2019-10-23 01:30:00;0;2;2;0;0;0;0;0;0;2;1
2019-10-23 01:45:00;0;0;0;0;0;0;2;1;0;1;1
2019-10-23 02:00:00;0;0;1;0;0;1;0;1;0;0;0
2019-10-23 02:15:00;0;1;0;0;0;1;2;0;1;1;0
2019-10-23 02:30:00;0;0;1;0;0;1;0;0;0;2;0
2019-10-23 02:45:00;0;3;1;0;0;1;1;0;0;1;2
2019-10-23 03:00:00;0;0;0;1;1;0;1;1;0;1;1
2019-10-23 03:15:00;0;2;1;0;0;1;2;0;0;2;0
2019-10-23 03:30:00;0;1;0;0;0;0;2;1;0;2;1
2019-10-23 03:45:00;0;0;3;0;0;0;2;1;0;1;0
2019-10-23 04:00:00;1;1;1;0;1;0;0;2;0;0;2
2019-10-23 04:15:00;0;1;4;1;1;2;2;0;1;4;5
2019-10-23 04:30:00;1;3;7;0;1;0;2;1;1;5;2
2019-10-23 04:45:00;0;5;3;0;0;0;0;0;1;2;5
2019-10-23 05:00:00;5;16;11;1;3;3;6;1;3;4;5
2019-10-23 05:15:00;2;38;26;3;3;3;7;2;2;0;9
2019-10-23 05:30:00;4;47;25;1;3;5;11;0;3;8;11
2019-10-23 05:45:00;1;40;34;8;9;1;10;0;5;23;22
2019-10-23 06:00:00;1;22;27;2;3;3;10;3;8;13;14
2019-10-23 06:15:00;1;30;30;8;8;4;10;0;13;23;23
2019-10-23 06:30:00;10;49;36;5;11;12;22;10;13;29;31
2019-10-23 06:45:00;4;52;50;10;14;8;23;12;15;23;25
2019-10-23 07:00:00;5;53;47;24;24;8;24;10;22;45;21
2019-10-23 07:15:00;12;66;52;37;43;11;38;31;33;66;33
2019-10-23 07:30:00;12;56;71;50;59;24;39;19;63;86;37
2019-10-23 07:45:00;5;72;69;32;35;44;49;53;58;72;39
2019-10-23 08:00:00;7;55;83;14;18;23;50;35;40;54;40
2019-10-23 08:15:00;9;48;83;19;25;17;32;20;35;60;28
2019-10-23 08:30:00;12;58;70;22;32;18;33;11;35;50;28
2019-10-23 08:45:00;10;43;58;16;22;11;28;10;39;45;35
2019-10-23 09:00:00;6;30;48;11;15;10;27;15;25;31;24
2019-10-23 09:15:00;4;21;49;21;22;6;28;8;25;42;12
2019-10-23 09:30:00;13;27;60;15;27;13;27;11;28;40;18
2019-10-23 09:45:00;9;24;41;16;23;13;31;22;30;33;22
2019-10-23 10:00:00;4;18;42;17;16;16;29;14;32;34;33
2019-10-23 10:15:00;10;28;49;10;17;18;31;25;30;27;34
2019-10-23 10:30:00;7;31;55;12;19;15;42;18;24;28;27
2019-10-23 10:45:00;8;33;46;14;18;20;30;23;26;30;24
2019-10-23 11:00:00;5;25;40;14;19;19;37;21;29;29;28
2019-10-23 11:15:00;5;27;27;12;12;16;35;23;19;24;19
2019-10-23 11:30:00;6;35;52;17;22;20;44;25;37;31;25
2019-10-23 11:45:00;5;40;37;18;25;17;32;20;26;30;30
2019-10-23 12:00:00;4;42;50;19;23;14;39;23;33;28;23
2019-10-23 12:15:00;4;35;39;14;13;24;33;33;22;26;35
2019-10-23 12:30:00;4;44;46;14;20;26;40;27;22;29;18
2019-10-23 12:45:00;8;39;38;17;22;16;32;30;22;28;15
2019-10-23 13:00:00;4;37;61;13;17;29;48;36;24;29;20
2019-10-23 13:15:00;9;41;46;10;17;15;49;23;29;27;32
2019-10-23 13:30:00;3;48;55;17;22;11;37;24;25;25;23
2019-10-23 13:45:00;8;44;39;13;18;25;38;20;23;24;19
2019-10-23 14:00:00;8;35;46;18;23;16;30;25;20;24;36
2019-10-23 14:15:00;15;26;51;17;24;14;36;28;25;29;40
2019-10-23 14:30:00;10;49;41;16;23;17;31;16;33;30;48
2019-10-23 14:45:00;4;46;50;18;19;28;36;26;30;30;42
2019-10-23 15:00:00;9;41;47;9;13;26;45;32;24;22;34
2019-10-23 15:15:00;8;45;44;12;18;21;38;21;30;32;38
2019-10-23 15:30:00;6;45;53;16;21;17;55;28;31;41;40
2019-10-23 15:45:00;12;54;53;20;28;28;48;33;44;40;40
2019-10-23 16:00:00;14;56;71;10;19;26;62;40;30;40;44
2019-10-23 16:15:00;10;58;54;22;26;20;44;26;44;35;56
2019-10-23 16:30:00;13;45;65;15;24;25;39;32;37;27;59
2019-10-23 16:45:00;13;54;69;24;33;21;31;21;31;40;65
2019-10-23 17:00:00;6;46;55;19;26;20;43;33;42;35;67
2019-10-23 17:15:00;9;56;60;20;26;22;34;28;39;42;40
2019-10-23 17:30:00;11;39;45;10;22;26;25;20;43;42;39
2019-10-23 17:45:00;11;49;53;19;28;16;38;22;28;32;36
2019-10-23 18:00:00;9;33;35;12;16;13;35;27;34;31;30
2019-10-23 18:15:00;12;45;51;11;17;17;36;21;27;26;31
2019-10-23 18:30:00;9;33;36;14;23;15;28;21;19;38;25
2019-10-23 18:45:00;12;32;48;9;16;10;20;19;21;28;25
2019-10-23 19:00:00;3;37;41;6;11;12;30;11;20;19;27
2019-10-23 19:15:00;5;31;30;14;16;13;28;9;17;24;18
2019-10-23 19:30:00;10;20;18;10;17;13;23;17;21;22;17
2019-10-23 19:45:00;5;25;31;10;10;14;20;9;23;29;17
2019-10-23 20:00:00;7;23;30;10;16;18;30;13;21;21;18
