DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-03-17 00:00:00;21;7;0;1;0;0;10;11;0;0;0;1;0;0;0
2020-03-17 00:15:00;12;7;0;0;0;0;12;10;0;0;0;0;0;0;0
2020-03-17 00:30:00;16;9;2;0;0;0;13;10;0;0;0;0;0;0;0
2020-03-17 00:45:00;6;11;1;0;0;0;10;9;0;0;0;0;0;0;0
2020-03-17 01:00:00;5;8;0;0;0;0;9;8;0;0;0;0;0;0;0
2020-03-17 01:15:00;5;5;1;0;0;0;12;12;0;0;0;0;0;0;0
2020-03-17 01:30:00;4;1;0;0;0;0;6;5;0;0;0;0;0;0;0
2020-03-17 01:45:00;4;2;1;0;0;0;4;3;0;0;0;0;0;0;0
2020-03-17 02:00:00;3;6;1;0;0;0;10;9;0;0;0;0;0;0;0
2020-03-17 02:15:00;4;2;2;0;0;0;20;15;0;0;0;0;0;0;0
2020-03-17 02:30:00;4;5;0;0;0;0;11;9;0;0;0;0;0;0;0
2020-03-17 02:45:00;4;7;0;0;0;0;5;5;0;0;0;0;0;0;0
2020-03-17 03:00:00;5;4;0;0;0;0;10;9;0;0;0;0;0;0;0
2020-03-17 03:15:00;3;3;0;0;0;0;4;3;0;0;0;0;0;0;0
2020-03-17 03:30:00;9;6;1;0;0;0;19;13;0;0;0;0;0;0;0
2020-03-17 03:45:00;4;3;0;0;0;0;12;11;0;0;0;0;0;0;0
2020-03-17 04:00:00;17;8;0;0;0;0;9;7;0;0;0;0;0;0;0
2020-03-17 04:15:00;7;12;1;0;1;0;24;24;0;0;0;1;0;0;0
2020-03-17 04:30:00;17;18;3;0;0;0;23;21;0;0;0;0;0;0;0
2020-03-17 04:45:00;40;21;0;0;0;0;34;31;0;0;0;0;0;0;0
2020-03-17 05:00:00;79;45;1;0;1;0;39;45;0;0;0;1;0;0;0
2020-03-17 05:15:00;125;72;1;0;1;0;62;67;0;0;0;1;0;0;0
2020-03-17 05:30:00;119;76;4;0;1;0;47;64;0;0;0;1;0;0;0
2020-03-17 05:45:00;105;59;0;0;3;1;48;77;0;0;0;3;0;0;0
2020-03-17 06:00:00;99;73;0;0;2;2;53;106;0;0;0;2;0;0;0
2020-03-17 06:15:00;120;114;4;1;3;1;99;196;0;0;0;4;0;0;0
2020-03-17 06:30:00;116;129;0;0;2;5;61;159;0;0;0;2;0;0;1
2020-03-17 06:45:00;94;129;3;2;3;2;63;149;1;0;0;4;0;0;0
2020-03-17 07:00:00;114;138;2;2;5;3;54;173;0;0;0;5;0;0;0
2020-03-17 07:15:00;106;133;7;0;7;2;80;154;0;0;0;7;0;0;0
2020-03-17 07:30:00;106;112;7;1;8;3;86;167;0;0;0;8;0;0;3
2020-03-17 07:45:00;102;112;9;4;2;4;58;172;0;0;0;5;0;0;0
2020-03-17 08:00:00;92;125;8;1;6;4;91;138;0;0;0;6;0;0;0
2020-03-17 08:15:00;84;103;5;2;7;3;75;147;0;0;0;7;0;0;0
2020-03-17 08:30:00;98;125;10;1;6;2;78;132;0;0;0;6;0;0;0
2020-03-17 08:45:00;72;83;5;0;6;5;71;176;0;0;0;6;0;0;0
2020-03-17 09:00:00;86;98;4;0;6;4;96;117;0;0;0;6;0;0;0
2020-03-17 09:15:00;83;95;5;0;5;2;106;158;0;0;0;5;0;0;2
2020-03-17 09:30:00;79;80;5;0;4;0;97;162;0;0;0;8;0;0;0
2020-03-17 09:45:00;91;97;8;2;8;5;55;174;0;0;0;7;3;0;0
2020-03-17 10:00:00;87;89;12;2;6;1;68;167;0;0;0;7;0;0;0
2020-03-17 10:15:00;83;106;6;0;8;8;55;163;0;0;0;8;0;0;4
2020-03-17 10:30:00;89;96;4;0;4;2;65;183;0;0;0;4;0;0;0
2020-03-17 10:45:00;97;103;6;0;4;3;61;169;0;0;0;4;0;0;1
2020-03-17 11:00:00;62;89;12;0;5;4;70;192;0;0;0;5;0;0;3
2020-03-17 11:15:00;66;71;4;0;1;3;95;202;0;0;0;1;0;0;0
2020-03-17 11:30:00;67;99;14;1;4;0;69;184;0;0;0;5;0;0;0
2020-03-17 11:45:00;88;98;5;0;6;2;82;169;0;0;0;6;1;0;0
2020-03-17 12:00:00;71;78;5;2;5;5;61;178;0;0;0;7;0;0;1
2020-03-17 12:15:00;71;77;10;2;4;1;71;184;0;0;0;4;0;0;0
2020-03-17 12:30:00;78;97;5;1;9;3;59;179;0;0;0;11;0;3;0
2020-03-17 12:45:00;87;106;4;1;8;3;80;177;0;0;0;8;0;0;0
2020-03-17 13:00:00;83;96;6;0;7;6;81;180;0;0;0;8;0;0;0
2020-03-17 13:15:00;91;95;8;1;5;1;66;168;0;0;0;4;0;0;0
2020-03-17 13:30:00;89;97;6;2;3;6;71;194;0;0;0;3;0;0;0
2020-03-17 13:45:00;90;93;12;0;14;2;76;201;0;0;0;15;0;0;1
2020-03-17 14:00:00;77;83;3;0;15;7;57;149;2;0;0;16;0;0;0
2020-03-17 14:15:00;73;60;4;0;17;6;5;73;0;0;0;17;0;0;6
2020-03-17 14:30:00;79;96;13;1;10;2;17;150;0;0;0;14;0;0;0
2020-03-17 14:45:00;87;135;14;0;10;3;31;167;0;0;0;9;0;0;1
2020-03-17 15:00:00;65;80;29;0;13;3;56;219;0;0;0;13;0;0;2
2020-03-17 15:15:00;69;98;5;0;15;7;60;229;0;0;0;16;0;0;3
2020-03-17 15:30:00;79;118;7;1;19;2;75;203;4;0;0;17;0;0;1
2020-03-17 15:45:00;90;90;8;0;10;4;63;246;0;0;0;13;0;0;0
2020-03-17 16:00:00;93;111;5;0;10;4;54;242;0;0;0;11;0;0;3
2020-03-17 16:15:00;90;105;5;1;13;5;55;233;0;0;0;12;0;0;0
2020-03-17 16:30:00;101;109;20;0;8;4;54;210;0;0;0;9;0;0;0
2020-03-17 16:45:00;88;106;13;1;26;4;52;216;0;0;0;9;0;0;0
2020-03-17 17:00:00;103;115;12;2;9;5;55;212;0;0;0;11;4;0;0
2020-03-17 17:15:00;80;111;9;1;6;5;49;210;0;0;0;7;0;0;0
2020-03-17 17:30:00;86;107;3;1;10;3;67;230;0;0;0;12;0;0;2
2020-03-17 17:45:00;81;99;10;0;20;4;51;202;0;0;0;7;0;0;0
2020-03-17 18:00:00;95;100;6;0;10;4;51;181;0;0;0;11;0;0;1
2020-03-17 18:15:00;62;77;6;0;9;3;40;173;0;0;0;7;0;0;0
2020-03-17 18:30:00;83;83;4;1;4;2;56;150;0;0;0;6;0;0;0
