DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-04-27 00:00:00;0;8;0;0;0;1;5;6;0;0
2020-04-27 00:15:00;0;13;1;0;0;1;15;5;1;1
2020-04-27 00:30:00;0;2;0;0;0;0;9;7;0;0
2020-04-27 00:45:00;0;7;0;0;0;2;8;3;1;1
2020-04-27 01:00:00;0;7;0;0;0;0;2;4;0;0
2020-04-27 01:15:00;0;7;0;0;0;1;3;4;0;0
2020-04-27 01:30:00;0;5;0;0;0;0;5;0;0;0
2020-04-27 01:45:00;0;4;0;0;0;1;3;4;0;0
2020-04-27 02:00:00;0;3;0;0;0;1;2;3;0;0
2020-04-27 02:15:00;0;5;0;1;1;1;6;1;0;0
2020-04-27 02:30:00;0;3;0;0;0;0;4;2;0;0
2020-04-27 02:45:00;0;9;0;0;0;1;5;2;0;0
2020-04-27 03:00:00;0;2;0;0;0;1;1;1;0;0
2020-04-27 03:15:00;0;1;0;0;0;0;1;3;0;0
2020-04-27 03:30:00;0;1;0;0;0;0;5;1;0;0
2020-04-27 03:45:00;0;4;1;0;0;0;4;2;0;0
2020-04-27 04:00:00;0;8;0;0;0;1;6;1;0;0
2020-04-27 04:15:00;0;9;0;0;0;2;10;3;0;0
2020-04-27 04:30:00;0;9;0;0;0;1;8;8;0;0
2020-04-27 04:45:00;0;21;0;0;0;4;16;5;3;1
2020-04-27 05:00:00;0;34;3;4;0;17;22;7;0;0
2020-04-27 05:15:00;0;34;1;3;3;65;28;17;5;5
2020-04-27 05:30:00;0;49;1;2;2;121;34;53;8;10
2020-04-27 05:45:00;0;51;4;3;4;113;40;80;10;17
2020-04-27 06:00:00;0;54;13;10;22;78;31;50;7;12
2020-04-27 06:15:00;0;73;7;10;9;125;42;79;15;21
2020-04-27 06:30:00;0;100;2;5;3;161;69;103;16;30
2020-04-27 06:45:00;0;88;2;5;4;135;66;123;15;28
2020-04-27 07:00:00;0;80;11;11;11;110;55;133;8;15
2020-04-27 07:15:00;0;71;10;12;10;115;56;116;8;16
2020-04-27 07:30:00;0;86;7;12;14;110;69;137;14;13
2020-04-27 07:45:00;0;96;6;8;7;105;71;126;15;15
2020-04-27 08:00:00;0;78;5;15;11;110;70;100;13;14
2020-04-27 08:15:00;0;75;9;13;10;70;74;88;16;13
2020-04-27 08:30:00;0;79;8;12;7;78;61;91;6;7
2020-04-27 08:45:00;0;97;7;7;6;71;66;103;8;2
2020-04-27 09:00:00;0;84;5;13;11;35;65;85;3;2
2020-04-27 09:15:00;0;87;9;8;9;36;62;102;7;3
2020-04-27 09:30:00;0;80;11;16;9;44;68;92;10;5
2020-04-27 09:45:00;0;101;8;8;12;35;80;105;6;4
2020-04-27 10:00:00;0;87;6;10;16;43;66;103;2;5
2020-04-27 10:15:00;0;109;10;13;14;29;88;104;6;2
2020-04-27 10:30:00;0;102;8;14;15;35;64;103;8;7
2020-04-27 10:45:00;0;115;13;12;21;34;76;98;6;3
2020-04-27 11:00:00;0;105;13;19;21;39;80;114;6;3
2020-04-27 11:15:00;0;95;8;9;14;26;65;92;9;3
2020-04-27 11:30:00;0;121;13;16;17;39;80;111;16;11
2020-04-27 11:45:00;0;99;11;18;21;42;80;101;10;6
2020-04-27 12:00:00;0;115;13;20;30;41;72;101;12;7
2020-04-27 12:15:00;0;109;14;16;17;34;80;116;14;5
2020-04-27 12:30:00;0;119;11;19;23;38;76;90;5;6
2020-04-27 12:45:00;0;120;11;19;24;45;78;108;7;4
2020-04-27 13:00:00;0;101;8;18;19;46;67;87;9;1
2020-04-27 13:15:00;0;117;9;17;25;44;83;107;9;4
2020-04-27 13:30:00;0;121;14;23;28;61;82;114;8;3
2020-04-27 13:45:00;0;106;19;25;36;54;89;121;6;3
2020-04-27 14:00:00;0;133;24;46;45;73;81;113;15;8
2020-04-27 14:15:00;0;106;30;51;68;27;72;106;11;5
2020-04-27 14:30:00;0;127;23;52;70;36;100;123;7;6
2020-04-27 14:45:00;0;133;20;36;46;26;93;113;7;6
2020-04-27 15:00:00;0;123;19;41;62;27;91;125;12;5
2020-04-27 15:15:00;0;134;25;52;62;30;80;99;10;8
2020-04-27 15:30:00;0;120;22;36;42;17;87;110;7;3
2020-04-27 15:45:00;0;157;21;31;35;28;85;121;14;4
2020-04-27 16:00:00;0;149;24;65;67;19;100;143;6;3
2020-04-27 16:15:00;0;150;14;36;37;21;94;128;7;2
2020-04-27 16:30:00;0;141;13;39;37;26;100;116;9;6
2020-04-27 16:45:00;0;140;16;25;36;23;97;136;14;5
2020-04-27 17:00:00;0;128;11;29;32;22;107;126;8;2
