DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-09-24 00:00:00;1;4;5;0;0;2;0;0;0;0;0;0
2020-09-24 00:15:00;2;2;7;0;5;5;0;0;0;0;0;0
2020-09-24 00:30:00;1;3;8;0;0;5;0;0;0;0;0;0
2020-09-24 00:45:00;0;0;4;0;0;4;0;0;0;0;0;0
2020-09-24 01:00:00;1;2;3;0;0;1;0;0;0;0;0;0
2020-09-24 01:15:00;0;2;4;0;0;3;0;0;0;0;0;0
2020-09-24 01:30:00;1;3;3;0;0;0;0;0;0;0;0;0
2020-09-24 01:45:00;1;1;2;1;0;2;0;0;0;0;0;0
2020-09-24 02:00:00;0;1;2;0;0;1;0;0;0;0;0;0
2020-09-24 02:15:00;0;0;2;0;0;2;0;0;0;0;0;0
2020-09-24 02:30:00;0;2;2;1;0;0;0;0;0;0;0;0
2020-09-24 02:45:00;1;1;2;0;0;2;0;0;0;0;0;0
2020-09-24 03:00:00;3;1;4;1;0;2;0;0;0;0;0;0
2020-09-24 03:15:00;2;2;7;1;0;4;0;0;0;0;0;0
2020-09-24 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 03:45:00;1;2;3;0;0;2;0;0;0;0;0;0
2020-09-24 04:00:00;0;0;1;0;0;2;1;0;0;0;0;0
2020-09-24 04:15:00;0;2;4;0;0;2;0;0;0;0;0;0
2020-09-24 04:30:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-09-24 04:45:00;3;1;7;0;0;6;0;0;0;0;0;0
2020-09-24 05:00:00;3;3;4;1;0;1;0;0;0;0;0;0
2020-09-24 05:15:00;5;4;7;0;1;4;0;0;0;0;0;0
2020-09-24 05:30:00;5;8;8;2;2;5;0;0;0;0;0;0
2020-09-24 05:45:00;16;18;23;3;5;10;0;0;0;0;0;0
2020-09-24 06:00:00;15;15;24;2;8;18;0;0;0;0;0;0
2020-09-24 06:15:00;21;24;38;7;5;24;0;0;0;0;0;0
2020-09-24 06:30:00;24;31;51;16;10;43;0;0;0;0;0;0
2020-09-24 06:45:00;31;42;57;20;6;32;0;1;0;0;0;0
2020-09-24 07:00:00;31;53;61;33;8;40;0;0;0;0;0;0
2020-09-24 07:15:00;63;102;89;84;9;46;0;2;2;0;0;0
2020-09-24 07:30:00;74;109;100;84;15;101;1;4;13;0;0;0
2020-09-24 07:45:00;69;86;100;54;10;71;2;0;0;0;0;0
2020-09-24 08:00:00;54;61;84;18;9;54;1;0;0;0;0;0
2020-09-24 08:15:00;59;51;77;23;8;46;2;0;0;4;0;0
2020-09-24 08:30:00;40;40;64;19;8;44;1;0;22;1;0;0
2020-09-24 08:45:00;42;48;70;12;5;43;0;0;0;0;0;0
2020-09-24 09:00:00;34;37;76;10;6;51;0;0;1;0;0;0
2020-09-24 09:15:00;33;43;68;9;7;43;0;0;0;1;0;0
2020-09-24 09:30:00;51;55;72;25;8;49;2;1;0;1;0;0
2020-09-24 09:45:00;41;45;88;7;6;60;1;0;2;0;0;0
2020-09-24 10:00:00;38;45;74;14;7;40;0;0;0;0;0;0
2020-09-24 10:15:00;38;48;72;20;6;47;1;0;2;0;0;0
2020-09-24 10:30:00;38;36;67;22;8;49;0;0;0;0;0;0
2020-09-24 10:45:00;50;50;75;15;3;49;2;0;0;0;0;0
2020-09-24 11:00:00;27;37;81;13;7;55;0;0;0;0;0;0
2020-09-24 11:15:00;46;46;75;21;7;42;0;0;2;0;0;0
2020-09-24 11:30:00;38;39;87;22;10;56;2;0;0;0;0;0
2020-09-24 11:45:00;31;49;114;21;6;70;1;0;0;0;0;0
2020-09-24 12:00:00;24;36;78;30;7;64;0;0;0;0;0;0
2020-09-24 12:15:00;26;38;83;32;7;47;0;0;0;0;0;0
2020-09-24 12:30:00;27;49;89;42;8;57;0;0;1;0;0;0
2020-09-24 12:45:00;32;54;80;46;6;61;0;4;0;0;0;0
2020-09-24 13:00:00;43;47;99;56;8;48;2;0;0;0;0;0
2020-09-24 13:15:00;39;49;95;18;14;59;2;0;3;0;0;0
2020-09-24 13:30:00;39;49;73;24;11;67;1;0;2;0;0;0
2020-09-24 13:45:00;46;45;97;20;5;81;0;0;0;0;0;0
2020-09-24 14:00:00;39;41;78;16;7;57;0;0;1;0;0;0
2020-09-24 14:15:00;25;47;90;30;4;65;0;2;0;0;0;0
2020-09-24 14:30:00;43;39;112;26;11;104;0;0;0;0;0;0
2020-09-24 14:45:00;30;50;114;33;5;94;0;0;0;0;0;0
2020-09-24 15:00:00;41;52;100;43;10;72;1;0;0;0;0;0
2020-09-24 15:15:00;41;36;83;26;6;78;1;8;0;0;0;0
2020-09-24 15:30:00;47;51;99;38;10;103;1;7;0;0;0;0
2020-09-24 15:45:00;41;55;98;65;7;87;4;0;2;1;0;0
2020-09-24 16:00:00;42;55;122;60;8;115;2;7;0;0;0;0
2020-09-24 16:15:00;40;47;119;70;5;102;1;0;1;0;0;0
2020-09-24 16:30:00;36;33;131;47;7;130;2;0;0;0;0;0
2020-09-24 16:45:00;44;59;110;33;9;105;0;0;0;0;0;0
2020-09-24 17:00:00;46;55;109;48;7;114;1;0;0;0;0;0
2020-09-24 17:15:00;49;64;94;41;6;97;2;0;0;0;0;0
2020-09-24 17:30:00;42;45;111;23;10;85;6;0;0;0;0;0
2020-09-24 17:45:00;29;56;90;34;6;76;0;0;0;0;0;0
2020-09-24 18:00:00;28;35;89;26;7;70;1;0;2;0;0;0
2020-09-24 18:15:00;37;52;99;25;8;79;3;0;0;0;0;0
2020-09-24 18:30:00;27;34;87;27;8;67;2;0;0;0;0;0
2020-09-24 18:45:00;36;42;69;33;5;49;1;0;0;0;0;0
2020-09-24 19:00:00;31;36;71;21;8;62;0;0;1;0;0;0
2020-09-24 19:15:00;31;28;76;14;7;59;0;0;0;0;0;0
2020-09-24 19:30:00;27;23;51;12;7;34;1;0;3;0;0;0
2020-09-24 19:45:00;24;21;50;17;5;35;1;0;0;0;0;0
2020-09-24 20:00:00;24;24;61;20;7;47;0;0;0;0;0;0
2020-09-24 20:15:00;15;27;52;7;5;28;0;0;0;0;0;0
2020-09-24 20:30:00;11;17;40;6;5;26;0;0;2;0;0;0
2020-09-24 20:45:00;9;15;52;14;2;36;0;0;0;0;0;0
2020-09-24 21:00:00;14;15;50;29;5;24;1;0;0;0;0;0
2020-09-24 21:15:00;6;11;50;24;2;30;1;0;0;0;0;0
2020-09-24 21:30:00;5;11;43;10;3;30;1;0;0;0;0;0
2020-09-24 21:45:00;9;11;27;6;1;19;0;0;0;0;0;0
2020-09-24 22:00:00;8;9;42;13;4;37;1;0;0;0;0;0
2020-09-24 22:15:00;6;6;39;13;2;25;0;0;0;0;0;0
2020-09-24 22:30:00;2;6;30;3;4;25;0;0;0;0;0;0
2020-09-24 22:45:00;11;13;27;4;1;21;2;0;0;0;0;0
2020-09-24 23:00:00;6;11;23;4;4;12;0;0;0;0;0;0
2020-09-24 23:15:00;3;6;20;3;1;12;1;0;0;0;0;0
2020-09-24 23:30:00;1;7;16;2;1;7;4;0;0;0;0;0
2020-09-24 23:45:00;6;13;20;0;1;9;4;0;0;0;0;0
