DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-11-20 00:00:00;5;7;0;5;5;0;0;0;0;0;0;0;0;0;0
2020-11-20 00:15:00;2;1;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-20 00:30:00;5;3;0;2;2;2;0;1;1;0;0;0;0;0;0
2020-11-20 00:45:00;2;0;0;0;0;2;0;1;1;0;0;0;0;0;0
2020-11-20 01:00:00;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-20 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-20 01:30:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-20 01:45:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-20 02:00:00;2;1;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-11-20 02:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-20 02:30:00;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-20 02:45:00;1;2;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-11-20 03:00:00;2;4;1;4;3;0;0;1;2;0;0;0;0;0;0
2020-11-20 03:15:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-20 03:30:00;3;3;0;3;2;1;0;1;1;0;0;0;0;0;0
2020-11-20 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-20 04:00:00;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-20 04:15:00;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-20 04:30:00;4;2;0;2;2;4;0;0;0;0;0;0;0;0;0
2020-11-20 04:45:00;2;3;0;2;2;2;0;3;3;0;0;0;0;0;0
2020-11-20 05:00:00;8;6;0;5;5;18;0;3;2;0;0;0;0;0;0
2020-11-20 05:15:00;20;17;0;11;11;12;0;2;2;0;0;0;0;0;0
2020-11-20 05:30:00;28;13;2;9;9;20;0;6;4;0;0;0;0;0;0
2020-11-20 05:45:00;42;19;3;18;18;25;0;4;2;0;0;0;0;0;0
2020-11-20 06:00:00;34;19;0;18;17;20;0;3;3;0;0;0;0;0;0
2020-11-20 06:15:00;29;23;1;20;17;23;0;4;3;0;0;0;0;0;0
2020-11-20 06:30:00;32;21;1;17;20;29;0;6;6;0;0;0;0;0;0
2020-11-20 06:45:00;31;27;0;20;23;17;0;13;13;0;0;0;0;0;0
2020-11-20 07:00:00;40;39;1;37;32;29;0;5;7;0;0;0;0;0;0
2020-11-20 07:15:00;41;54;0;52;59;48;0;14;12;1;0;1;1;0;0
2020-11-20 07:30:00;39;51;2;47;38;41;0;14;14;1;1;1;4;0;0
2020-11-20 07:45:00;46;73;2;69;46;32;0;7;6;0;0;0;0;0;0
2020-11-20 08:00:00;41;40;2;36;36;32;0;6;7;0;0;0;0;0;0
2020-11-20 08:15:00;32;28;0;26;22;18;0;10;10;1;0;0;0;1;0
2020-11-20 08:30:00;37;48;2;44;44;23;0;5;7;0;0;0;0;0;0
2020-11-20 08:45:00;37;33;0;30;28;20;0;15;14;0;0;0;0;0;0
2020-11-20 09:00:00;38;40;0;37;36;24;0;11;12;0;0;0;0;0;0
2020-11-20 09:15:00;33;24;0;22;21;22;0;12;12;0;0;0;0;0;0
2020-11-20 09:30:00;41;30;3;21;23;27;0;10;13;0;0;0;0;0;0
2020-11-20 09:45:00;34;34;25;31;32;15;0;14;15;0;0;0;0;0;0
2020-11-20 10:00:00;38;23;10;20;21;19;0;7;8;1;2;0;0;0;0
2020-11-20 10:15:00;39;28;9;26;21;25;0;10;8;1;0;0;0;0;0
2020-11-20 10:30:00;28;27;0;25;23;24;0;15;13;0;0;0;0;0;0
2020-11-20 10:45:00;36;29;2;28;25;26;0;11;12;0;0;0;0;0;0
2020-11-20 11:00:00;51;34;0;30;30;27;0;18;15;1;0;1;0;0;0
2020-11-20 11:15:00;51;36;1;35;31;20;0;17;20;0;0;0;0;0;0
2020-11-20 11:30:00;47;41;1;37;34;24;0;16;15;1;2;0;0;0;0
2020-11-20 11:45:00;43;42;0;39;35;21;0;12;14;0;0;0;0;0;0
2020-11-20 12:00:00;45;33;1;28;26;26;0;9;14;1;0;0;0;0;0
2020-11-20 12:15:00;74;48;0;44;36;29;0;21;19;0;1;0;0;1;0
2020-11-20 12:30:00;54;28;2;25;25;24;0;15;11;1;1;1;0;0;0
2020-11-20 12:45:00;51;47;1;42;34;28;0;18;19;0;0;1;0;0;0
2020-11-20 13:00:00;54;45;3;40;37;42;0;17;17;0;0;0;0;0;0
2020-11-20 13:15:00;72;35;0;25;29;37;0;13;13;0;1;0;0;0;9
2020-11-20 13:30:00;48;27;0;28;24;24;0;15;17;1;3;0;0;3;0
2020-11-20 13:45:00;65;31;0;28;27;30;0;16;16;1;1;0;0;0;0
2020-11-20 14:00:00;63;40;1;34;35;41;0;19;13;0;0;0;0;0;0
2020-11-20 14:15:00;72;48;0;45;36;35;0;11;11;0;0;0;7;0;0
2020-11-20 14:30:00;75;52;0;49;34;41;0;25;19;0;1;0;0;0;0
2020-11-20 14:45:00;52;54;1;51;41;26;0;16;14;2;0;3;0;0;0
2020-11-20 15:00:00;69;52;1;42;37;24;0;17;15;0;1;0;0;0;0
2020-11-20 15:15:00;60;32;0;28;29;20;0;14;15;1;0;0;0;0;18
2020-11-20 15:30:00;77;49;1;40;38;36;0;17;15;0;0;0;0;0;0
2020-11-20 15:45:00;50;48;2;43;35;38;0;13;26;0;3;0;0;0;0
2020-11-20 16:00:00;71;27;1;24;21;25;0;10;12;1;0;0;0;0;0
2020-11-20 16:15:00;44;34;2;32;32;26;0;16;10;1;0;0;0;0;0
2020-11-20 16:30:00;63;40;0;39;33;19;0;12;41;1;1;0;0;1;7
