DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-05-23 00:00:00;13;0;0;0;0;1;0;1;0;0;0
2020-05-23 00:15:00;4;3;3;0;0;4;2;4;0;0;0
2020-05-23 00:30:00;7;0;1;2;0;15;0;16;0;0;0
2020-05-23 00:45:00;11;3;3;0;0;8;3;8;0;0;0
2020-05-23 01:00:00;4;0;0;0;0;1;0;1;0;0;0
2020-05-23 01:15:00;5;0;0;0;0;6;0;6;0;0;0
2020-05-23 01:30:00;6;1;1;0;0;5;1;5;0;0;0
2020-05-23 01:45:00;2;0;0;0;0;4;0;4;0;0;0
2020-05-23 02:00:00;0;0;0;0;0;8;0;8;0;0;0
2020-05-23 02:15:00;1;3;1;0;0;6;3;6;0;0;0
2020-05-23 02:30:00;1;1;1;0;1;3;1;3;0;0;0
2020-05-23 02:45:00;3;0;0;0;0;1;0;1;0;0;0
2020-05-23 03:00:00;1;0;0;0;0;4;0;4;0;0;0
2020-05-23 03:15:00;0;0;0;0;0;0;0;0;0;0;0
2020-05-23 03:30:00;2;1;1;0;0;3;0;3;0;0;0
2020-05-23 03:45:00;2;0;0;0;0;1;0;1;0;0;0
2020-05-23 04:00:00;1;2;2;0;0;2;1;2;1;1;0
2020-05-23 04:15:00;2;0;0;0;0;0;4;0;3;2;0
2020-05-23 04:30:00;2;2;3;0;0;7;2;7;0;0;0
2020-05-23 04:45:00;3;1;1;0;1;9;0;9;0;0;0
2020-05-23 05:00:00;4;0;1;0;0;2;0;2;0;0;0
2020-05-23 05:15:00;10;1;1;0;0;6;2;6;0;0;0
2020-05-23 05:30:00;14;0;0;0;1;6;0;6;0;0;0
2020-05-23 05:45:00;6;1;1;0;0;7;1;8;0;0;0
2020-05-23 06:00:00;8;1;0;0;1;9;1;9;0;0;0
2020-05-23 06:15:00;16;3;3;0;0;7;2;6;0;0;0
2020-05-23 06:30:00;31;3;2;0;0;10;3;10;0;0;0
2020-05-23 06:45:00;14;2;1;0;0;16;0;16;2;0;0
2020-05-23 07:00:00;24;0;0;0;0;9;1;9;1;0;0
2020-05-23 07:15:00;28;1;1;0;0;11;1;11;1;0;0
2020-05-23 07:30:00;37;2;0;0;0;18;1;18;0;0;0
2020-05-23 07:45:00;31;0;0;0;0;22;1;22;1;0;0
2020-05-23 08:00:00;23;1;0;0;1;14;2;14;1;0;0
2020-05-23 08:15:00;43;2;1;0;0;18;4;18;0;0;0
2020-05-23 08:30:00;53;4;3;2;1;34;6;35;4;2;0
2020-05-23 08:45:00;70;2;1;0;0;38;9;38;2;5;0
2020-05-23 09:00:00;50;0;0;0;0;29;11;29;6;4;0
2020-05-23 09:15:00;72;0;0;1;1;39;17;39;18;3;0
2020-05-23 09:30:00;80;4;2;0;0;54;17;54;12;7;0
2020-05-23 09:45:00;94;2;1;0;1;66;25;66;15;6;0
2020-05-23 10:00:00;110;1;0;1;1;51;24;51;22;4;0
2020-05-23 10:15:00;115;1;0;0;1;74;27;74;33;8;0
2020-05-23 10:30:00;119;5;3;1;0;69;19;70;24;10;2
2020-05-23 10:45:00;109;2;2;0;0;92;28;91;28;8;0
2020-05-23 11:00:00;125;1;1;0;0;94;28;95;26;10;0
2020-05-23 11:15:00;126;3;1;1;1;94;38;94;36;13;0
2020-05-23 11:30:00;88;1;1;1;1;95;26;94;23;7;0
2020-05-23 11:45:00;120;2;0;0;0;107;29;109;33;13;2
2020-05-23 12:00:00;105;1;2;0;0;109;33;107;28;6;0
2020-05-23 12:15:00;107;4;2;1;1;105;20;107;30;11;2
2020-05-23 12:30:00;92;0;0;0;1;85;29;82;21;10;0
2020-05-23 12:45:00;82;1;0;0;1;91;36;90;21;10;0
2020-05-23 13:00:00;99;4;2;1;1;82;28;82;30;13;0
2020-05-23 13:15:00;98;0;0;2;1;81;29;82;31;4;2
2020-05-23 13:30:00;102;2;0;0;1;93;22;92;21;3;3
2020-05-23 13:45:00;105;1;1;0;1;113;32;112;34;10;17
2020-05-23 14:00:00;100;3;2;0;0;104;26;102;32;10;70
2020-05-23 14:15:00;105;5;0;1;2;108;31;105;27;7;147
2020-05-23 14:30:00;89;5;4;1;2;93;24;94;19;8;139
2020-05-23 14:45:00;85;0;0;0;0;106;32;105;19;11;118
2020-05-23 15:00:00;104;3;2;1;2;98;17;100;20;6;87
2020-05-23 15:15:00;82;1;1;1;0;84;16;84;17;6;136
2020-05-23 15:30:00;87;0;0;0;0;95;17;94;21;6;109
