DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-06-21 00:00:00;0;18;12;1;6;18;4;22;7;2;12;19;8
2020-06-21 00:15:00;0;21;11;4;7;13;7;14;13;3;19;24;16
2020-06-21 00:30:00;0;12;13;2;4;13;1;21;6;1;16;12;15
2020-06-21 00:45:00;0;11;6;4;6;11;3;10;5;2;17;20;13
2020-06-21 01:00:00;0;14;6;3;6;17;5;8;4;2;13;17;16
2020-06-21 01:15:00;0;9;10;4;3;11;6;11;6;2;8;10;9
2020-06-21 01:30:00;0;13;9;0;3;7;2;4;1;0;9;9;7
2020-06-21 01:45:00;0;6;5;0;3;6;3;9;3;2;8;10;5
2020-06-21 02:00:00;0;11;5;0;2;4;1;5;4;4;4;8;7
2020-06-21 02:15:00;0;8;3;0;3;8;2;4;0;2;3;7;5
2020-06-21 02:30:00;0;8;4;2;0;9;2;6;3;0;7;4;4
2020-06-21 02:45:00;0;7;3;0;3;8;3;8;3;0;4;8;4
2020-06-21 03:00:00;0;7;3;1;2;4;3;4;2;1;4;6;3
2020-06-21 03:15:00;0;5;4;1;0;5;0;4;1;3;6;1;1
2020-06-21 03:30:00;0;1;0;0;1;4;2;6;4;0;3;1;2
2020-06-21 03:45:00;0;2;1;0;0;1;1;1;0;1;2;4;2
2020-06-21 04:00:00;0;2;4;0;0;4;5;4;2;1;0;2;1
2020-06-21 04:15:00;0;3;5;2;0;2;0;5;3;1;3;7;3
2020-06-21 04:30:00;0;1;1;0;1;1;1;4;2;2;4;5;2
2020-06-21 04:45:00;0;4;2;0;4;4;0;5;1;0;1;4;2
2020-06-21 05:00:00;0;6;4;0;2;8;1;8;0;0;1;3;9
2020-06-21 05:15:00;0;6;5;1;1;4;2;5;4;0;4;6;4
2020-06-21 05:30:00;0;1;4;0;2;8;0;13;8;1;3;7;9
2020-06-21 05:45:00;0;4;1;0;4;6;2;13;2;0;7;6;76
2020-06-21 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-21 06:15:00;0;5;10;1;3;2;2;7;4;0;3;7;8
2020-06-21 06:30:00;0;3;3;0;2;5;1;8;4;1;6;8;3
2020-06-21 06:45:00;0;3;0;0;3;7;2;10;3;1;5;4;3
2020-06-21 07:00:00;0;16;5;3;5;4;3;8;3;1;2;3;1
2020-06-21 07:15:00;0;4;3;2;3;4;2;7;4;1;6;6;2
2020-06-21 07:30:00;0;5;2;1;7;5;3;10;1;0;7;8;2
2020-06-21 07:45:00;0;3;1;0;6;16;9;8;5;0;8;11;9
2020-06-21 08:00:00;0;10;1;1;5;7;5;10;0;3;11;7;9
2020-06-21 08:15:00;0;11;7;3;7;13;5;17;3;2;10;15;11
2020-06-21 08:30:00;0;11;4;2;3;10;3;15;2;1;8;12;7
2020-06-21 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-21 09:15:00;0;14;14;6;13;24;5;28;6;0;23;21;8
2020-06-21 09:30:00;0;25;17;2;18;20;7;22;11;6;23;18;24
2020-06-21 09:45:00;0;20;15;4;15;24;5;33;8;7;25;21;23
2020-06-21 10:00:00;0;20;14;4;19;29;10;26;17;7;29;18;28
2020-06-21 10:15:00;0;23;20;2;11;24;15;21;5;6;30;26;20
2020-06-21 10:30:00;0;31;24;2;19;42;12;29;12;4;29;26;31
2020-06-21 10:45:00;0;33;29;2;20;43;12;45;15;4;35;29;29
