DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-09-01 00:00:00;0;2;0;2;4;3;7;4;5;1;2
2020-09-01 00:15:00;0;1;0;7;7;2;3;4;3;1;1
2020-09-01 00:30:00;1;1;1;1;1;1;1;6;4;2;2
2020-09-01 00:45:00;1;0;0;3;4;4;4;6;7;3;3
2020-09-01 01:00:00;0;1;0;3;2;1;1;3;1;1;1
2020-09-01 01:15:00;0;3;0;2;4;2;0;3;2;1;1
2020-09-01 01:30:00;0;0;0;4;2;1;0;2;1;0;0
2020-09-01 01:45:00;0;0;0;1;2;1;2;1;2;2;2
2020-09-01 02:00:00;0;0;0;0;3;1;1;1;1;0;0
2020-09-01 02:15:00;1;1;0;3;2;1;0;2;3;2;1
2020-09-01 02:30:00;0;0;0;2;0;0;1;2;1;1;0
2020-09-01 02:45:00;0;1;0;3;2;2;1;0;3;2;2
2020-09-01 03:00:00;0;0;0;4;1;0;0;1;1;1;0
2020-09-01 03:15:00;0;0;0;1;0;0;2;1;1;0;0
2020-09-01 03:30:00;0;1;0;4;2;2;0;1;0;0;0
2020-09-01 03:45:00;0;2;0;2;0;25;0;2;3;0;0
2020-09-01 04:00:00;1;0;0;2;3;49;0;0;2;1;0
2020-09-01 04:15:00;0;1;0;5;5;3;3;5;6;1;1
2020-09-01 04:30:00;0;1;0;6;6;2;1;6;7;3;2
2020-09-01 04:45:00;1;5;0;10;5;11;0;7;10;4;4
2020-09-01 05:00:00;2;9;0;14;11;45;1;20;15;6;4
2020-09-01 05:15:00;2;13;3;14;9;6;7;36;39;13;9
2020-09-01 05:30:00;8;19;0;21;11;5;8;43;51;19;15
2020-09-01 05:45:00;1;22;3;38;19;6;7;56;67;28;19
2020-09-01 06:00:00;3;72;7;39;26;3;13;49;59;15;14
2020-09-01 06:15:00;5;29;3;66;38;12;13;56;69;18;15
2020-09-01 06:30:00;2;28;3;47;32;6;11;82;106;16;16
2020-09-01 06:45:00;13;38;3;52;34;10;19;77;115;24;15
2020-09-01 07:00:00;6;32;5;56;38;3;17;75;78;17;11
2020-09-01 07:15:00;8;36;7;65;43;12;18;84;112;14;10
2020-09-01 07:30:00;5;34;4;77;46;11;29;89;100;12;9
2020-09-01 07:45:00;9;42;5;79;48;10;37;96;113;23;20
2020-09-01 08:00:00;16;36;3;86;56;22;21;75;98;14;11
2020-09-01 08:15:00;13;33;10;78;53;27;26;81;93;16;14
2020-09-01 08:30:00;13;32;4;78;48;8;31;69;65;10;8
2020-09-01 08:45:00;9;26;4;76;50;12;26;63;76;9;8
2020-09-01 09:00:00;7;33;2;74;51;8;26;51;58;13;8
2020-09-01 09:15:00;10;26;2;70;38;10;17;62;63;5;3
2020-09-01 09:30:00;15;35;8;84;55;13;30;78;65;7;6
2020-09-01 09:45:00;12;18;3;85;58;10;29;69;71;6;6
2020-09-01 10:00:00;7;30;5;78;59;16;23;53;59;13;13
2020-09-01 10:15:00;11;26;5;71;60;10;23;60;61;6;5
2020-09-01 10:30:00;12;22;4;83;52;18;36;77;65;9;8
2020-09-01 10:45:00;9;31;4;84;61;22;34;68;65;13;13
2020-09-01 11:00:00;10;38;6;84;64;11;24;67;51;8;6
2020-09-01 11:15:00;11;24;3;88;57;18;24;66;59;8;6
2020-09-01 11:30:00;7;24;6;92;70;14;24;59;57;9;8
2020-09-01 11:45:00;6;27;11;108;65;15;42;69;68;13;9
2020-09-01 12:00:00;10;34;2;121;74;14;33;53;51;6;7
2020-09-01 12:15:00;10;26;6;94;73;31;28;71;71;12;11
2020-09-01 12:30:00;9;29;2;120;72;27;37;65;56;7;8
2020-09-01 12:45:00;13;30;2;100;61;7;36;66;55;15;12
2020-09-01 13:00:00;15;33;3;96;81;36;49;59;53;10;9
2020-09-01 13:15:00;8;22;1;90;64;17;27;67;76;16;10
2020-09-01 13:30:00;13;34;3;81;70;108;51;82;76;18;15
2020-09-01 13:45:00;16;34;3;99;73;20;25;86;83;20;12
2020-09-01 14:00:00;7;31;3;179;67;17;35;68;59;14;10
2020-09-01 14:15:00;11;27;1;115;88;15;47;68;62;15;14
2020-09-01 14:30:00;8;21;7;138;106;23;31;76;85;25;18
2020-09-01 14:45:00;12;25;1;119;113;21;43;63;66;7;7
2020-09-01 15:00:00;13;29;4;138;107;21;33;72;72;20;14
2020-09-01 15:15:00;15;50;1;143;111;23;36;72;75;11;10
2020-09-01 15:30:00;15;40;8;157;127;28;43;75;62;14;11
2020-09-01 15:45:00;10;28;3;148;122;59;44;84;83;14;10
2020-09-01 16:00:00;17;31;4;169;121;18;55;78;82;11;10
2020-09-01 16:15:00;29;25;4;178;125;17;46;57;62;4;5
2020-09-01 16:30:00;17;20;5;221;171;17;37;81;65;9;8
2020-09-01 16:45:00;18;30;2;187;143;16;40;86;85;13;11
2020-09-01 17:00:00;22;40;164;171;135;22;61;71;76;9;10
2020-09-01 17:15:00;14;25;4;158;134;20;38;83;66;12;11
2020-09-01 17:30:00;11;27;7;140;97;32;41;77;79;8;11
2020-09-01 17:45:00;8;36;1;121;77;8;43;69;74;11;11
2020-09-01 18:00:00;14;20;6;117;87;21;38;46;67;15;10
2020-09-01 18:15:00;11;21;1;110;74;16;42;54;70;18;13
2020-09-01 18:30:00;9;13;5;100;68;20;41;43;48;14;11
2020-09-01 18:45:00;10;23;2;76;61;9;28;54;56;14;10
2020-09-01 19:00:00;11;15;2;86;56;17;25;51;55;11;9
2020-09-01 19:15:00;9;16;4;67;55;14;26;41;43;9;8
2020-09-01 19:30:00;9;18;5;51;39;12;26;38;43;12;10
2020-09-01 19:45:00;8;23;2;49;37;15;19;34;33;9;8
2020-09-01 20:00:00;10;18;5;65;53;19;31;40;40;9;6
2020-09-01 20:15:00;3;17;2;63;40;11;25;45;43;10;9
2020-09-01 20:30:00;5;14;6;47;27;7;23;45;31;8;7
2020-09-01 20:45:00;1;8;2;40;36;9;15;30;23;6;3
2020-09-01 21:00:00;2;12;2;57;41;16;13;36;29;5;4
2020-09-01 21:15:00;6;20;4;35;20;6;27;36;34;5;4
2020-09-01 21:30:00;7;11;1;34;28;9;15;26;21;5;5
2020-09-01 21:45:00;3;9;6;32;25;7;17;18;13;3;3
2020-09-01 22:00:00;2;10;0;55;55;14;15;22;14;4;4
2020-09-01 22:15:00;4;6;1;47;29;8;16;17;13;2;2
2020-09-01 22:30:00;1;5;1;40;23;6;15;18;12;1;1
2020-09-01 22:45:00;4;5;5;24;15;35;14;19;17;3;1
2020-09-01 23:00:00;1;0;3;27;22;33;10;13;15;4;5
