DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2019-09-13 00:00:00;16;3;1;10;0;10;0;0;0
2019-09-13 00:15:00;11;6;0;7;0;14;1;0;0
2019-09-13 00:30:00;11;5;0;5;0;12;1;0;0
2019-09-13 00:45:00;9;1;0;3;0;13;1;0;0
2019-09-13 01:00:00;10;2;0;1;0;12;1;0;0
2019-09-13 01:15:00;4;2;0;6;0;14;1;0;0
2019-09-13 01:30:00;1;0;0;3;0;10;0;0;0
2019-09-13 01:45:00;6;1;0;2;0;14;1;0;0
2019-09-13 02:00:00;1;1;0;1;0;12;1;0;0
2019-09-13 02:15:00;4;1;0;4;0;14;1;0;0
2019-09-13 02:30:00;2;2;1;3;0;12;1;0;0
2019-09-13 02:45:00;0;0;0;1;0;13;0;0;0
2019-09-13 03:00:00;6;2;0;1;0;12;1;0;0
2019-09-13 03:15:00;2;1;0;4;0;14;1;0;0
2019-09-13 03:30:00;4;0;0;5;0;12;1;0;0
2019-09-13 03:45:00;2;1;0;2;0;14;1;0;0
2019-09-13 04:00:00;3;1;0;6;0;12;0;0;0
2019-09-13 04:15:00;5;0;1;6;0;13;1;0;0
2019-09-13 04:30:00;12;3;0;15;0;12;1;0;0
2019-09-13 04:45:00;32;2;0;18;0;14;1;0;0
2019-09-13 05:00:00;53;7;0;17;0;9;0;0;0
2019-09-13 05:15:00;113;11;2;53;0;11;1;0;0
2019-09-13 05:30:00;101;18;3;109;0;8;1;0;0
2019-09-13 05:45:00;147;24;2;192;0;11;0;0;0
2019-09-13 06:00:00;103;20;3;131;0;9;1;0;0
2019-09-13 06:15:00;115;17;2;129;0;11;1;0;0
2019-09-13 06:30:00;102;24;8;154;27;9;0;0;0
2019-09-13 06:45:00;96;20;4;148;4;10;1;0;0
2019-09-13 07:00:00;76;20;12;129;12;10;0;0;0
2019-09-13 07:15:00;93;17;9;205;5;10;1;0;0
2019-09-13 07:30:00;84;8;8;175;1;9;1;0;0
2019-09-13 07:45:00;107;17;10;161;5;10;0;0;0
2019-09-13 08:00:00;120;19;7;151;7;10;1;0;0
2019-09-13 08:15:00;99;14;6;139;0;10;0;0;0
2019-09-13 08:30:00;84;20;14;141;0;10;1;0;0
2019-09-13 08:45:00;109;16;11;123;0;10;1;0;0
2019-09-13 09:00:00;95;20;15;110;0;13;0;0;0
2019-09-13 09:15:00;87;16;15;117;0;12;1;0;0
2019-09-13 09:30:00;98;15;13;116;5;13;1;0;0
2019-09-13 09:45:00;82;21;19;107;7;13;0;0;0
2019-09-13 10:00:00;86;20;16;115;2;13;1;0;0
2019-09-13 10:15:00;98;13;26;111;3;13;1;0;0
2019-09-13 10:30:00;112;12;12;105;26;13;0;0;0
2019-09-13 10:45:00;109;18;13;110;0;13;1;0;0
2019-09-13 11:00:00;115;14;12;91;1;12;1;0;0
2019-09-13 11:15:00;146;19;14;109;7;13;0;0;0
2019-09-13 11:30:00;151;30;19;134;1;13;1;0;0
2019-09-13 11:45:00;166;29;14;154;0;13;1;0;0
2019-09-13 12:00:00;181;31;22;124;0;13;0;0;0
2019-09-13 12:15:00;173;20;15;172;53;13;1;0;0
2019-09-13 12:30:00;181;23;19;129;12;13;1;0;0
2019-09-13 12:45:00;170;12;14;122;1;12;0;0;0
2019-09-13 13:00:00;166;39;26;148;5;13;1;0;0
2019-09-13 13:15:00;162;21;25;161;5;9;1;0;0
2019-09-13 13:30:00;153;11;20;126;10;9;0;0;0
2019-09-13 13:45:00;157;25;22;163;17;10;1;0;0
2019-09-13 14:00:00;158;17;27;123;22;10;0;0;0
2019-09-13 14:15:00;200;28;30;156;9;10;1;0;0
2019-09-13 14:30:00;181;25;21;165;11;10;1;0;0
2019-09-13 14:45:00;163;31;17;165;0;10;0;0;0
2019-09-13 15:00:00;172;32;21;155;1;10;1;0;0
2019-09-13 15:15:00;161;23;22;162;19;10;1;0;0
2019-09-13 15:30:00;175;20;27;163;24;10;0;0;0
2019-09-13 15:45:00;144;27;18;149;8;10;1;0;0
2019-09-13 16:00:00;177;16;13;146;0;10;0;0;0
2019-09-13 16:15:00;147;23;14;128;0;10;1;0;0
2019-09-13 16:30:00;129;21;18;126;4;9;1;0;0
2019-09-13 16:45:00;127;19;19;154;11;10;0;0;0
2019-09-13 17:00:00;131;13;21;105;5;10;1;0;0
2019-09-13 17:15:00;135;10;18;135;0;10;1;0;0
2019-09-13 17:30:00;131;15;11;129;5;10;0;0;0
2019-09-13 17:45:00;121;12;23;120;0;10;1;0;0
2019-09-13 18:00:00;122;16;16;101;0;10;0;0;0
2019-09-13 18:15:00;136;14;14;118;5;10;1;0;0
2019-09-13 18:30:00;107;18;16;114;3;10;1;0;0
2019-09-13 18:45:00;109;9;14;96;0;10;0;0;0
2019-09-13 19:00:00;107;10;9;87;0;10;1;0;0
2019-09-13 19:15:00;103;11;5;87;1;10;1;0;0
2019-09-13 19:30:00;80;11;1;65;0;9;0;0;0
2019-09-13 19:45:00;82;5;0;78;0;10;1;0;0
2019-09-13 20:00:00;79;5;1;54;0;12;1;0;0
2019-09-13 20:15:00;82;8;1;63;0;13;0;0;0
2019-09-13 20:30:00;66;10;3;44;0;12;1;0;0
2019-09-13 20:45:00;81;4;1;41;0;14;1;0;0
2019-09-13 21:00:00;92;3;1;47;0;12;0;0;0
2019-09-13 21:15:00;121;8;0;70;0;13;1;0;0
2019-09-13 21:30:00;58;9;0;75;0;12;1;0;0
2019-09-13 21:45:00;68;12;0;119;0;14;1;0;0
2019-09-13 22:00:00;64;12;0;64;0;9;0;0;0
2019-09-13 22:15:00;69;2;2;44;0;11;1;0;0
2019-09-13 22:30:00;26;2;2;25;0;9;1;0;0
2019-09-13 22:45:00;40;5;1;33;0;14;1;0;0
2019-09-13 23:00:00;29;2;1;24;0;12;0;0;0
2019-09-13 23:15:00;38;2;2;15;0;13;1;0;0
2019-09-13 23:30:00;20;0;2;13;0;12;1;0;0
2019-09-13 23:45:00;26;0;2;26;0;14;1;0;0
