2019-12-25 00:00:00;18;32;14;20;13;4;1;7;0;7;6
2019-12-25 00:15:00;21;27;21;31;14;7;5;12;0;4;7
2019-12-25 00:30:00;22;33;14;17;9;5;3;12;0;8;7
2019-12-25 00:45:00;15;20;9;19;12;5;2;9;0;5;6
2019-12-25 01:00:00;12;14;9;16;13;4;1;6;0;3;2
2019-12-25 01:15:00;12;17;10;11;8;3;2;8;0;3;2
2019-12-25 01:30:00;12;22;15;10;6;4;2;4;0;3;2
2019-12-25 01:45:00;5;10;3;7;7;1;2;4;0;4;1
2019-12-25 02:00:00;9;13;10;8;4;1;3;1;0;3;2
2019-12-25 02:15:00;9;12;9;5;2;3;0;3;0;2;2
2019-12-25 02:30:00;5;8;5;5;5;6;1;1;0;0;0
2019-12-25 02:45:00;8;12;6;4;2;3;2;3;0;3;3
2019-12-25 03:00:00;4;10;6;6;5;3;3;3;0;4;4
2019-12-25 03:15:00;1;7;0;4;0;4;2;2;0;1;0
2019-12-25 03:30:00;2;2;0;3;2;1;0;0;0;1;1
2019-12-25 03:45:00;6;10;6;6;2;1;1;1;0;1;1
2019-12-25 04:00:00;4;8;5;4;2;3;1;1;0;3;3
2019-12-25 04:15:00;2;4;3;4;5;0;1;3;0;1;0
2019-12-25 04:30:00;6;9;2;4;1;1;0;0;0;1;1
2019-12-25 04:45:00;9;10;3;7;5;2;1;0;0;2;1
2019-12-25 05:00:00;8;9;3;4;4;2;1;0;0;1;0
2019-12-25 05:15:00;7;11;4;5;5;2;1;2;0;1;3
2019-12-25 05:30:00;11;12;8;11;3;2;1;5;0;1;2
2019-12-25 05:45:00;7;11;10;12;3;3;1;3;0;2;3
2019-12-25 06:00:00;8;15;3;8;5;4;3;0;0;0;1
2019-12-25 06:15:00;9;11;9;6;5;3;0;4;0;0;1
2019-12-25 06:30:00;9;13;9;7;5;1;0;1;0;2;1
2019-12-25 06:45:00;11;12;6;10;3;9;0;0;0;2;1
2019-12-25 07:00:00;8;10;6;3;5;3;0;4;0;2;2
2019-12-25 07:15:00;12;16;5;5;5;3;0;5;0;2;2
2019-12-25 07:30:00;13;15;9;10;5;1;1;3;0;2;1
2019-12-25 07:45:00;12;13;6;7;4;2;1;2;0;0;0
2019-12-25 08:00:00;21;25;14;12;5;6;1;2;0;3;1
2019-12-25 08:15:00;20;24;10;15;11;4;3;4;0;2;4
2019-12-25 08:30:00;25;30;16;8;12;3;2;7;0;1;2
2019-12-25 08:45:00;25;28;12;12;10;3;0;9;0;5;9
2019-12-25 09:00:00;20;26;20;24;13;4;1;5;0;6;6
2019-12-25 09:15:00;41;43;25;29;15;4;0;9;0;5;6
2019-12-25 09:30:00;43;55;26;19;21;9;1;9;0;2;9
2019-12-25 09:45:00;56;62;40;35;22;9;2;7;0;10;10
2019-12-25 10:00:00;51;57;35;31;27;20;6;15;0;8;9
2019-12-25 10:15:00;72;77;56;33;23;6;3;12;0;11;9
2019-12-25 10:30:00;59;64;39;47;30;8;3;16;0;9;11
2019-12-25 10:45:00;67;81;41;41;33;17;5;27;0;9;11
2019-12-25 11:00:00;86;104;57;58;41;18;6;28;0;12;13
2019-12-25 11:15:00;70;95;51;63;37;23;13;30;0;16;12
2019-12-25 11:30:00;81;109;58;82;47;23;3;27;0;14;19
2019-12-25 11:45:00;98;134;81;90;78;23;8;35;0;20;22
2019-12-25 12:00:00;68;89;61;74;73;16;8;37;0;15;15
2019-12-25 12:15:00;84;100;63;73;41;20;6;23;0;17;11
2019-12-25 12:30:00;48;69;51;71;45;19;5;23;0;12;13
2019-12-25 12:45:00;78;100;59;77;45;18;22;22;0;22;19
2019-12-25 13:00:00;73;90;55;62;41;11;5;23;0;15;15
2019-12-25 13:15:00;53;79;52;70;46;14;4;33;0;12;10
2019-12-25 13:30:00;77;107;46;64;53;12;4;24;0;11;8
2019-12-25 13:45:00;80;108;57;71;49;18;6;23;0;15;21
2019-12-25 14:00:00;71;106;48;68;57;26;8;37;0;14;18
2019-12-25 14:15:00;76;100;69;71;50;12;17;24;0;30;29
2019-12-25 14:30:00;62;87;68;69;61;23;5;33;0;16;27
2019-12-25 14:45:00;92;120;84;67;67;46;3;26;0;17;15
2019-12-25 15:00:00;71;99;62;77;67;24;8;38;0;13;13
2019-12-25 15:15:00;88;103;70;63;41;17;10;35;0;16;16
2019-12-25 15:30:00;63;85;53;64;40;18;7;22;0;16;13
2019-12-25 15:45:00;76;108;69;77;56;20;2;21;0;20;15
2019-12-25 16:00:00;67;93;48;64;55;19;10;19;0;13;13
2019-12-25 16:15:00;88;113;69;54;45;13;7;35;0;16;13
2019-12-25 16:30:00;76;94;74;77;53;34;18;37;0;22;13
2019-12-25 16:45:00;74;102;70;114;57;19;10;41;0;22;22
2019-12-25 17:00:00;87;118;80;76;62;17;7;38;0;25;18
2019-12-25 17:15:00;71;110;54;75;51;19;18;34;0;19;21
2019-12-25 17:30:00;63;88;54;73;56;24;9;42;0;20;22
2019-12-25 17:45:00;60;85;50;71;62;16;10;38;0;27;18
2019-12-25 18:00:00;62;90;57;82;58;15;10;35;0;13;19
2019-12-25 18:15:00;58;93;48;58;53;14;6;38;0;18;15
2019-12-25 18:30:00;61;82;54;66;60;10;4;35;0;25;19
2019-12-25 18:45:00;60;89;50;58;40;29;33;25;0;24;19
2019-12-25 19:00:00;54;84;30;33;31;17;6;29;0;24;20
2019-12-25 19:15:00;51;75;40;46;35;26;8;28;0;13;7
2019-12-25 19:30:00;48;70;34;64;34;13;11;28;0;11;8
2019-12-25 19:45:00;53;76;49;55;31;14;24;25;0;13;10
2019-12-25 20:00:00;54;87;39;58;32;20;11;31;0;12;12
2019-12-25 20:15:00;54;63;39;44;29;15;6;22;0;13;4
2019-12-25 20:30:00;36;58;40;44;31;7;4;15;0;8;9
2019-12-25 20:45:00;40;66;45;43;29;17;6;14;0;16;9
2019-12-25 21:00:00;39;57;34;47;33;11;3;25;0;5;5
2019-12-25 21:15:00;57;75;47;43;26;8;5;18;0;12;12
2019-12-25 21:30:00;46;66;35;41;34;7;18;16;0;6;8
2019-12-25 21:45:00;31;38;23;43;26;12;18;14;0;7;7
2019-12-25 22:00:00;30;45;24;24;16;5;0;17;0;5;7
2019-12-25 22:15:00;36;51;25;38;24;12;4;11;0;8;8
2019-12-25 22:30:00;23;35;19;31;11;9;8;21;0;7;7
2019-12-25 22:45:00;35;51;25;26;19;6;8;9;0;9;6
2019-12-25 23:00:00;26;34;24;20;11;3;0;11;0;10;4
2019-12-25 23:15:00;26;35;21;22;8;4;1;16;0;5;2
2019-12-25 23:30:00;31;42;23;18;17;7;1;13;0;3;6
2019-12-25 23:45:00;23;32;21;23;11;3;2;9;0;4;8
