DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2019-12-02 00:00:00;13;3;6;6;0;2
2019-12-02 00:15:00;17;2;5;6;0;5
2019-12-02 00:30:00;10;5;9;8;2;0
2019-12-02 00:45:00;11;4;5;6;1;2
2019-12-02 01:00:00;12;2;6;2;0;0
2019-12-02 01:15:00;12;1;6;6;0;1
2019-12-02 01:30:00;7;3;1;2;0;0
2019-12-02 01:45:00;4;1;2;5;0;1
2019-12-02 02:00:00;5;0;3;3;0;1
2019-12-02 02:15:00;9;2;2;5;1;2
2019-12-02 02:30:00;9;1;6;3;0;0
2019-12-02 02:45:00;9;1;3;5;0;1
2019-12-02 03:00:00;5;2;3;7;0;0
2019-12-02 03:15:00;6;1;4;1;1;1
2019-12-02 03:30:00;7;2;3;3;0;0
2019-12-02 03:45:00;8;2;2;2;0;1
2019-12-02 04:00:00;15;4;1;7;0;1
2019-12-02 04:15:00;12;1;4;12;2;3
2019-12-02 04:30:00;21;11;7;16;2;11
2019-12-02 04:45:00;41;18;12;13;1;4
2019-12-02 05:00:00;58;45;11;26;1;8
2019-12-02 05:15:00;94;79;23;28;3;13
2019-12-02 05:30:00;107;89;22;59;5;12
2019-12-02 05:45:00;99;87;18;62;3;11
2019-12-02 06:00:00;85;89;30;57;3;11
2019-12-02 06:15:00;120;120;38;78;4;20
2019-12-02 06:30:00;140;124;55;85;2;24
2019-12-02 06:45:00;138;154;48;97;7;20
2019-12-02 07:00:00;143;141;44;101;5;32
2019-12-02 07:15:00;181;193;74;116;11;47
2019-12-02 07:30:00;164;194;92;151;13;62
2019-12-02 07:45:00;191;204;104;173;19;58
2019-12-02 08:00:00;147;183;74;130;12;39
2019-12-02 08:15:00;173;175;78;121;17;34
2019-12-02 08:30:00;156;155;89;135;9;27
2019-12-02 08:45:00;143;135;87;149;19;28
2019-12-02 09:00:00;145;116;64;107;10;31
2019-12-02 09:15:00;119;106;63;120;11;23
2019-12-02 09:30:00;141;119;74;128;16;36
2019-12-02 09:45:00;159;131;74;131;20;42
2019-12-02 10:00:00;139;114;67;138;15;35
2019-12-02 10:15:00;150;110;68;132;13;32
2019-12-02 10:30:00;144;119;86;137;14;23
2019-12-02 10:45:00;143;143;91;132;14;41
2019-12-02 11:00:00;135;101;86;135;7;27
2019-12-02 11:15:00;147;106;87;158;14;41
2019-12-02 11:30:00;121;103;86;143;19;46
2019-12-02 11:45:00;137;122;81;151;21;34
2019-12-02 12:00:00;135;94;99;159;17;43
2019-12-02 12:15:00;135;110;83;169;23;44
2019-12-02 12:30:00;124;114;86;155;19;43
2019-12-02 12:45:00;132;121;102;140;13;47
2019-12-02 13:00:00;135;121;74;123;13;50
2019-12-02 13:15:00;145;154;82;172;24;46
2019-12-02 13:30:00;158;146;106;176;17;38
2019-12-02 13:45:00;142;153;89;146;18;47
2019-12-02 14:00:00;144;133;97;176;25;53
2019-12-02 14:15:00;153;110;122;205;17;41
2019-12-02 14:30:00;149;128;131;223;18;50
2019-12-02 14:45:00;148;134;113;209;17;46
2019-12-02 15:00:00;129;122;122;184;17;48
2019-12-02 15:15:00;140;121;119;208;16;48
2019-12-02 15:30:00;143;123;111;219;21;50
2019-12-02 15:45:00;139;130;150;228;20;45
2019-12-02 16:00:00;160;154;136;213;18;58
2019-12-02 16:15:00;155;161;158;231;29;39
2019-12-02 16:30:00;159;176;157;234;27;42
2019-12-02 16:45:00;152;148;184;152;20;55
2019-12-02 17:00:00;163;146;151;129;13;41
2019-12-02 17:15:00;185;163;186;116;8;52
2019-12-02 17:30:00;151;136;212;187;23;45
2019-12-02 17:45:00;157;125;154;228;35;41
2019-12-02 18:00:00;153;134;95;185;25;49
2019-12-02 18:15:00;141;125;90;167;19;46
2019-12-02 18:30:00;135;104;103;164;21;35
2019-12-02 18:45:00;124;97;84;140;20;44
2019-12-02 19:00:00;115;90;66;130;18;35
2019-12-02 19:15:00;111;76;63;109;15;33
2019-12-02 19:30:00;78;56;63;110;18;34
2019-12-02 19:45:00;90;53;45;70;5;27
2019-12-02 20:00:00;79;62;53;90;10;15
2019-12-02 20:15:00;77;49;40;94;9;17
2019-12-02 20:30:00;78;51;54;65;5;13
2019-12-02 20:45:00;69;49;50;69;8;8
2019-12-02 21:00:00;77;73;39;59;7;7
2019-12-02 21:15:00;90;58;36;59;8;13
2019-12-02 21:30:00;73;40;48;68;7;11
2019-12-02 21:45:00;44;18;55;109;4;5
2019-12-02 22:00:00;40;23;64;100;6;7
2019-12-02 22:15:00;46;19;33;102;3;6
2019-12-02 22:30:00;46;19;24;49;3;9
2019-12-02 22:45:00;42;20;21;28;2;6
2019-12-02 23:00:00;21;9;18;18;3;2
2019-12-02 23:15:00;30;11;11;18;3;5
2019-12-02 23:30:00;17;4;7;22;4;1
2019-12-02 23:45:00;26;10;4;21;2;3
