DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-02-28 00:00:00;4;3;9;2;0;0
2020-02-28 00:15:00;12;16;13;10;0;0
2020-02-28 00:30:00;6;5;5;7;0;0
2020-02-28 00:45:00;5;5;11;11;0;0
2020-02-28 01:00:00;3;2;8;7;0;0
2020-02-28 01:15:00;10;5;16;13;0;0
2020-02-28 01:30:00;5;4;6;5;0;0
2020-02-28 01:45:00;5;5;6;5;0;0
2020-02-28 02:00:00;14;14;4;4;0;0
2020-02-28 02:15:00;8;5;10;7;0;0
2020-02-28 02:30:00;11;10;4;2;0;0
2020-02-28 02:45:00;5;7;10;6;0;0
2020-02-28 03:00:00;9;5;6;1;0;0
2020-02-28 03:15:00;2;2;6;5;0;0
2020-02-28 03:30:00;12;13;6;3;0;0
2020-02-28 03:45:00;8;7;13;12;0;0
2020-02-28 04:00:00;12;13;11;8;0;0
2020-02-28 04:15:00;10;9;14;8;0;0
2020-02-28 04:30:00;12;15;19;11;0;0
2020-02-28 04:45:00;24;23;36;13;0;0
2020-02-28 05:00:00;25;28;60;45;0;0
2020-02-28 05:15:00;45;50;151;108;0;0
2020-02-28 05:30:00;50;65;126;122;0;0
2020-02-28 05:45:00;89;102;138;103;0;0
2020-02-28 06:00:00;100;119;116;126;1;0
2020-02-28 06:15:00;80;83;125;142;0;0
2020-02-28 06:30:00;78;107;176;183;0;0
2020-02-28 06:45:00;74;87;126;121;12;0
2020-02-28 07:00:00;75;79;142;153;2;7
2020-02-28 07:15:00;72;90;134;153;1;0
2020-02-28 07:30:00;91;74;106;155;2;0
2020-02-28 07:45:00;94;105;130;123;4;0
2020-02-28 08:00:00;78;75;118;120;0;0
2020-02-28 08:15:00;75;63;126;110;17;3
2020-02-28 08:30:00;85;82;114;101;0;0
2020-02-28 08:45:00;93;85;113;117;4;0
2020-02-28 09:00:00;87;89;92;103;5;1
2020-02-28 09:15:00;102;104;99;93;12;0
2020-02-28 09:30:00;98;100;105;90;11;3
2020-02-28 09:45:00;113;104;100;108;14;0
2020-02-28 10:00:00;100;95;79;109;17;0
2020-02-28 10:15:00;114;131;113;109;7;0
2020-02-28 10:30:00;105;99;94;77;10;2
2020-02-28 10:45:00;100;103;99;87;8;3
2020-02-28 11:00:00;117;136;92;66;21;3
2020-02-28 11:15:00;130;128;102;99;11;0
2020-02-28 11:30:00;103;132;119;102;38;7
2020-02-28 11:45:00;106;133;103;91;6;0
2020-02-28 12:00:00;127;157;94;107;18;0
2020-02-28 12:15:00;133;178;117;107;14;4
2020-02-28 12:30:00;143;191;119;95;4;0
2020-02-28 12:45:00;145;167;117;86;4;0
2020-02-28 13:00:00;149;171;113;133;7;0
2020-02-28 13:15:00;158;159;148;121;27;0
2020-02-28 13:30:00;143;169;143;135;36;0
2020-02-28 13:45:00;169;194;144;142;16;0
2020-02-28 14:00:00;173;217;116;111;49;0
2020-02-28 14:15:00;193;240;128;120;16;3
2020-02-28 14:30:00;189;222;120;109;25;5
2020-02-28 14:45:00;193;204;90;89;12;2
2020-02-28 15:00:00;171;200;100;104;5;2
2020-02-28 15:15:00;196;236;109;91;9;6
2020-02-28 15:30:00;139;175;120;114;12;0
2020-02-28 15:45:00;178;207;106;80;19;0
2020-02-28 16:00:00;174;234;124;103;9;0
2020-02-28 16:15:00;172;192;113;107;19;1
2020-02-28 16:30:00;137;182;88;90;37;0
2020-02-28 16:45:00;164;179;119;93;4;4
2020-02-28 17:00:00;135;151;109;103;41;1
2020-02-28 17:15:00;137;161;129;108;11;0
2020-02-28 17:30:00;134;138;96;91;6;15
2020-02-28 17:45:00;114;127;111;100;34;15
2020-02-28 18:00:00;104;105;102;80;18;0
2020-02-28 18:15:00;133;146;98;95;16;39
2020-02-28 18:30:00;76;84;85;75;7;0
2020-02-28 18:45:00;104;112;93;85;12;0
2020-02-28 19:00:00;90;88;91;70;9;0
2020-02-28 19:15:00;81;74;69;67;15;0
2020-02-28 19:30:00;76;52;56;54;1;0
2020-02-28 19:45:00;54;77;52;49;1;0
2020-02-28 20:00:00;64;84;60;57;3;0
2020-02-28 20:15:00;65;67;56;67;0;0
2020-02-28 20:30:00;58;55;68;55;22;0
2020-02-28 20:45:00;51;32;74;56;0;0
2020-02-28 21:00:00;36;45;98;79;0;0
2020-02-28 21:15:00;40;57;86;79;1;0
2020-02-28 21:30:00;44;52;67;51;1;0
2020-02-28 21:45:00;86;102;36;32;0;0
2020-02-28 22:00:00;108;120;46;37;2;0
2020-02-28 22:15:00;61;50;38;28;0;0
2020-02-28 22:30:00;53;46;37;23;0;0
2020-02-28 22:45:00;28;17;32;20;0;0
2020-02-28 23:00:00;30;28;20;22;0;0
2020-02-28 23:15:00;24;24;30;20;0;0
2020-02-28 23:30:00;34;22;17;18;0;0
2020-02-28 23:45:00;33;17;29;22;0;0
