DATUM;1(TAA);2(TAFBA);3(MP3711);4(MP3712);5(MP3713);6(MP3714);7(MP3715);8(MP3716);9(MP3717);10(MP3718);11(MP3719);12(MP3720);13(MP3721);14(MP3722)
2019-12-14 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 00:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 04:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 05:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 05:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 05:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 06:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 06:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 06:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 07:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 07:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 07:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 07:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 08:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 08:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 08:30:00;6;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 08:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 09:00:00;13;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 09:15:00;15;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 09:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 09:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 10:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 10:15:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 10:30:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 10:45:00;8;4;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 11:00:00;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 11:15:00;14;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 11:30:00;11;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 11:45:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 12:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 12:15:00;8;5;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 12:30:00;9;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 12:45:00;4;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 13:00:00;33;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 13:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 13:30:00;23;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 13:45:00;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 14:00:00;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 14:15:00;8;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 14:30:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 14:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 15:00:00;75;5;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 15:15:00;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 15:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 15:45:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 16:00:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 16:15:00;16;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 16:30:00;6;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 16:45:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 17:00:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 17:15:00;4;4;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 17:30:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 17:45:00;20;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 18:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 18:15:00;6;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 18:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 18:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 19:00:00;14;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 19:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 19:30:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 19:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 20:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 20:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 20:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 20:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 21:00:00;10;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 21:15:00;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 21:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 21:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 22:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 22:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 22:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 22:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 23:00:00;7;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 23:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 23:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-14 23:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
